"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","wdsp","NUM_CRIMES"
"1988",0,0,0,0,0,1,0,0,0,0,0,0,2016,8.3,0.753333333333333
"1989",0,0,0,0,0,1,0,0,0,0,0,0,2016,4.5,0.724444444444444
"1990",0,0,0,0,0,1,0,0,0,0,0,0,2016,4.4,0.635555555555556
"1991",0,0,0,0,0,1,0,0,0,0,0,0,2016,9.9,0.535555555555556
"1992",0,0,0,0,0,1,0,0,0,0,0,0,2016,7.6,0.564444444444444
"1993",0,0,0,0,0,1,0,0,0,0,0,0,2016,9.2,0.473333333333333
"1994",0,0,0,0,0,1,0,0,0,0,0,0,2016,7.9,0.528888888888889
"1995",0,0,0,0,0,1,0,0,0,0,0,0,2016,12.1,0.648888888888889
"1996",0,0,0,0,0,1,0,0,0,0,0,0,2016,7.5,0.671111111111111
"1997",0,0,0,0,0,1,0,0,0,0,0,0,2016,10.2,0.668888888888889
"1998",0,0,0,0,0,1,0,0,0,0,0,0,2016,5.7,0.691111111111111
"1999",0,0,0,0,0,1,0,0,0,0,0,0,2016,7.7,0.675555555555556
"2000",0,0,0,0,0,1,0,0,0,0,0,0,2016,10.8,0.671111111111111
"2001",0,0,0,0,0,1,0,0,0,0,0,0,2016,12,0.624444444444444
"2002",0,1,0,0,0,0,0,0,0,0,0,0,2016,5,0.7
"2003",0,1,0,0,0,0,0,0,0,0,0,0,2016,5.2,0.704444444444444
"2004",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.2,0.88
"2005",0,1,0,0,0,0,0,0,0,0,0,0,2016,5.6,0.677777777777778
"2006",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.6,0.626666666666667
"2007",0,1,0,0,0,0,0,0,0,0,0,0,2016,3.5,0.533333333333333
"2008",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.1,0.875555555555556
"2009",0,1,0,0,0,0,0,0,0,0,0,0,2016,4.7,0.788888888888889
"2010",0,1,0,0,0,0,0,0,0,0,0,0,2016,5.1,0.777777777777778
"2011",0,1,0,0,0,0,0,0,0,0,0,0,2016,4.2,0.52
"2012",0,1,0,0,0,0,0,0,0,0,0,0,2016,4.2,0.631111111111111
"2013",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.7,0.755555555555556
"2014",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.4,0.831111111111111
"2015",0,1,0,0,0,0,0,0,0,0,0,0,2016,5.7,0.526666666666667
"2016",0,1,0,0,0,0,0,0,0,0,0,0,2016,7.8,0.735555555555556
"2017",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.2,0.62
"2018",0,1,0,0,0,0,0,0,0,0,0,0,2016,4.6,0.593333333333333
"2019",0,1,0,0,0,0,0,0,0,0,0,0,2016,5.4,0.677777777777778
"2020",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.7,0.831111111111111
"2021",0,1,0,0,0,0,0,0,0,0,0,0,2016,9.6,0.702222222222222
"2022",0,1,0,0,0,0,0,0,0,0,0,0,2016,7.2,0.728888888888889
"2023",0,1,0,0,0,0,0,0,0,0,0,0,2016,8.9,0.662222222222222
"2024",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.7,0.791111111111111
"2025",0,1,0,0,0,0,0,0,0,0,0,0,2016,8.5,0.588888888888889
"2026",0,1,0,0,0,0,0,0,0,0,0,0,2016,7.2,0.753333333333333
"2027",0,1,0,0,0,0,0,0,0,0,0,0,2016,10.6,0.744444444444444
"2028",0,1,0,0,0,0,0,0,0,0,0,0,2016,8.8,0.648888888888889
"2029",0,1,0,0,0,0,0,0,0,0,0,0,2016,6.6,0.573333333333333
"2030",0,1,0,0,0,0,0,0,0,0,0,0,2016,9.6,0.791111111111111
"2031",0,1,0,0,0,0,0,0,0,0,0,0,2016,8.6,0.808888888888889
"2032",0,1,0,0,0,0,0,0,0,0,0,0,2016,7.2,0.677777777777778
"2033",0,0,0,0,0,0,0,0,0,0,0,1,2016,3.6,0.651111111111111
"2034",0,0,0,0,0,0,0,0,0,0,0,1,2016,3.8,0.762222222222222
"2035",0,0,0,0,0,0,0,0,0,0,0,1,2016,4.8,0.6
"2036",0,0,0,0,0,0,0,0,0,0,0,1,2016,4.3,0.733333333333333
"2037",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.4,0.713333333333333
"2038",0,0,0,0,0,0,0,0,0,0,0,1,2016,6.5,0.76
"2039",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.3,0.766666666666667
"2040",0,0,0,0,0,0,0,0,0,0,0,1,2016,6.5,0.793333333333333
"2041",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.8,0.675555555555556
"2042",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.4,0.677777777777778
"2043",0,0,0,0,0,0,0,0,0,0,0,1,2016,6.7,0.646666666666667
"2044",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.1,0.691111111111111
"2045",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.4,0.744444444444444
"2046",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.3,0.737777777777778
"2047",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.8,0.662222222222222
"2048",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.3,0.606666666666667
"2049",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.6,0.497777777777778
"2050",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.4,0.682222222222222
"2051",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.8,0.62
"2052",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.5,0.522222222222222
"2053",0,0,0,0,0,0,0,0,0,0,0,1,2016,8.8,0.768888888888889
"2054",0,0,0,0,0,0,0,0,0,0,0,1,2016,8.1,0.742222222222222
"2055",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.6,0.708888888888889
"2056",0,0,0,0,0,0,0,0,0,0,0,1,2016,12.5,0.631111111111111
"2057",0,0,0,0,0,0,0,0,0,0,0,1,2016,7.5,0.54
"2058",0,0,0,0,0,0,0,0,0,0,0,1,2016,9.4,0.326666666666667
"2059",0,0,0,0,0,0,0,0,0,0,0,1,2016,12.7,0.613333333333333
"2060",0,0,0,0,0,0,0,0,0,0,0,1,2016,13.7,0.475555555555556
"2061",0,0,0,0,0,0,0,0,0,0,0,1,2016,11.4,0.548888888888889
"2062",0,0,0,0,0,0,0,0,0,0,1,0,2016,5.6,0.524444444444444
"2063",0,0,0,0,0,0,0,0,0,0,1,0,2016,3.9,0.631111111111111
"2064",0,0,0,0,0,0,0,0,0,0,1,0,2016,6,0.486666666666667
"2065",0,0,0,0,0,0,0,0,0,0,1,0,2016,3.5,0.591111111111111
"2066",0,0,0,0,0,0,0,0,0,0,1,0,2016,5.8,0.504444444444444
"2067",0,0,0,0,0,0,0,0,0,0,1,0,2016,3.5,0.497777777777778
"2068",0,0,0,0,0,0,0,0,0,0,1,0,2016,6.2,0.633333333333333
"2069",0,0,0,0,0,0,0,0,0,0,1,0,2016,6.2,0.831111111111111
"2070",0,0,0,0,0,0,0,0,0,0,1,0,2016,7.2,0.697777777777778
"2071",0,0,0,0,0,0,0,0,0,0,1,0,2016,5.3,0.74
"2072",0,0,0,0,0,0,0,0,0,0,1,0,2016,6.9,0.842222222222222
"2073",0,0,0,0,0,0,0,0,0,0,1,0,2016,5.3,0.551111111111111
"2074",0,0,0,0,0,0,0,0,0,0,1,0,2016,6.2,0.431111111111111
"2075",0,0,0,0,0,0,0,0,0,0,1,0,2016,7,0.566666666666667
"2076",0,0,0,0,0,0,0,0,0,0,1,0,2016,8.4,0.626666666666667
"2077",0,0,0,0,0,0,0,0,0,0,1,0,2016,8,0.464444444444444
"2078",0,0,0,0,0,0,0,0,0,0,1,0,2016,9.4,0.704444444444444
"2079",0,0,0,0,0,0,0,0,0,0,1,0,2016,6.6,0.457777777777778
"2080",0,0,0,0,0,0,0,0,0,0,1,0,2016,7.8,0.671111111111111
"2081",0,0,0,0,0,0,0,0,0,0,1,0,2016,10,0.744444444444444
"2082",0,0,0,0,0,0,0,0,0,0,1,0,2016,9.3,0.833333333333333
"2083",0,0,0,0,0,0,0,0,0,0,1,0,2016,7.4,0.54
"2084",0,0,0,0,0,0,0,0,0,0,1,0,2016,11.5,0.604444444444444
"2085",0,0,0,0,0,0,0,0,0,0,1,0,2016,10,0.573333333333333
"2086",0,0,0,0,0,0,0,0,0,0,1,0,2016,10.2,0.508888888888889
"2087",0,0,0,0,0,0,0,0,0,0,1,0,2016,10.7,0.762222222222222
"2088",0,0,0,0,0,0,0,0,0,0,1,0,2016,10.1,0.662222222222222
"2089",0,0,0,0,0,0,0,0,0,0,1,0,2016,12.6,0.731111111111111
"2090",0,0,0,0,0,0,0,0,0,0,1,0,2016,9.9,0.468888888888889
"2091",0,0,0,0,0,0,0,0,0,0,1,0,2016,8.2,0.66
"2092",0,0,0,0,0,0,0,0,0,0,1,0,2016,14.2,0.635555555555556
"2093",0,0,0,0,0,0,0,0,0,1,0,0,2016,3,0.497777777777778
"2094",0,0,0,0,0,0,0,0,0,1,0,0,2016,3.5,0.588888888888889
"2095",0,0,0,0,0,0,0,0,0,1,0,0,2016,4.5,0.433333333333333
"2096",0,0,0,0,0,0,0,0,0,1,0,0,2016,2.9,0.626666666666667
"2097",0,0,0,0,0,0,0,0,0,1,0,0,2016,4.8,0.555555555555556
"2098",0,0,0,0,0,0,0,0,0,1,0,0,2016,3.7,0.58
"2099",0,0,0,0,0,0,0,0,0,1,0,0,2016,5.3,0.655555555555556
"2100",0,0,0,0,0,0,0,0,0,1,0,0,2016,6.3,0.513333333333333
"2101",0,0,0,0,0,0,0,0,0,1,0,0,2016,6.2,0.74
"2102",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.1,0.455555555555556
"2103",0,0,0,0,0,0,0,0,0,1,0,0,2016,6.9,0.446666666666667
"2104",0,0,0,0,0,0,0,0,0,1,0,0,2016,7.1,0.648888888888889
"2105",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.9,0.388888888888889
"2106",0,0,0,0,0,0,0,0,0,1,0,0,2016,4.9,0.52
"2107",0,0,0,0,0,0,0,0,0,1,0,0,2016,8,0.404444444444444
"2108",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.2,0.102222222222222
"2109",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.5,0.468888888888889
"2110",0,0,0,0,0,0,0,0,0,1,0,0,2016,9.5,0.937777777777778
"2111",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.9,0.382222222222222
"2112",0,0,0,0,0,0,0,0,0,1,0,0,2016,4.6,0.655555555555556
"2113",0,0,0,0,0,0,0,0,0,1,0,0,2016,7.4,0.346666666666667
"2114",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.6,0.464444444444444
"2115",0,0,0,0,0,0,0,0,0,1,0,0,2016,9.8,0.717777777777778
"2116",0,0,0,0,0,0,0,0,0,1,0,0,2016,11.6,0.466666666666667
"2117",0,0,0,0,0,0,0,0,0,1,0,0,2016,13.3,0.455555555555556
"2118",0,0,0,0,0,0,0,0,0,1,0,0,2016,8.8,0.426666666666667
"2119",0,0,0,0,0,0,0,0,0,1,0,0,2016,12.4,0.688888888888889
"2120",0,0,0,0,0,0,0,0,0,1,0,0,2016,10.8,0.522222222222222
"2121",0,0,0,0,0,0,0,0,0,1,0,0,2016,13.7,0.68
"2122",0,0,0,0,0,0,0,0,0,1,0,0,2016,17.7,0.42
"2123",0,0,1,0,0,0,0,0,0,0,0,0,2016,3.6,0.237777777777778
"2124",0,0,1,0,0,0,0,0,0,0,0,0,2016,6.3,0.6
"2125",0,0,1,0,0,0,0,0,0,0,0,0,2016,6.1,0.533333333333333
"2126",0,0,1,0,0,0,0,0,0,0,0,0,2016,6.9,0.275555555555556
"2127",0,0,1,0,0,0,0,0,0,0,0,0,2016,5.2,0.257777777777778
"2128",0,0,1,0,0,0,0,0,0,0,0,0,2016,9.4,0.4
"2129",0,0,1,0,0,0,0,0,0,0,0,0,2016,7.2,0.46
"2130",0,0,1,0,0,0,0,0,0,0,0,0,2016,7,0.193333333333333
"2131",0,0,1,0,0,0,0,0,0,0,0,0,2016,7.7,0.771111111111111
"2132",0,0,1,0,0,0,0,0,0,0,0,0,2016,5.6,0.28
"2133",0,0,1,0,0,0,0,0,0,0,0,0,2016,8.5,0.475555555555556
"2134",0,0,1,0,0,0,0,0,0,0,0,0,2016,7.9,0.0533333333333333
"2135",0,0,1,0,0,0,0,0,0,0,0,0,2016,7.5,0.535555555555556
"2136",0,0,1,0,0,0,0,0,0,0,0,0,2016,8.1,0.382222222222222
"2137",0,0,1,0,0,0,0,0,0,0,0,0,2016,9.5,0.313333333333333
"2138",0,0,1,0,0,0,0,0,0,0,0,0,2016,8.1,0.422222222222222
"2139",0,0,1,0,0,0,0,0,0,0,0,0,2016,10.9,0.564444444444444
"2140",0,0,1,0,0,0,0,0,0,0,0,0,2016,12.9,0.382222222222222
"2141",0,0,1,0,0,0,0,0,0,0,0,0,2016,5.9,0.444444444444444
"2142",0,0,1,0,0,0,0,0,0,0,0,0,2016,9,0
"2143",0,0,1,0,0,0,0,0,0,0,0,0,2016,12.4,0.742222222222222
"2144",0,0,1,0,0,0,0,0,0,0,0,0,2016,13.4,0.48
"2145",0,0,1,0,0,0,0,0,0,0,0,0,2016,10.7,0.271111111111111
"2146",0,0,1,0,0,0,0,0,0,0,0,0,2016,13.4,0.353333333333333
"2147",0,0,1,0,0,0,0,0,0,0,0,0,2016,11.3,0.204444444444444
"2148",0,0,1,0,0,0,0,0,0,0,0,0,2016,15,0.262222222222222
"2149",0,0,1,0,0,0,0,0,0,0,0,0,2016,13.2,0.388888888888889
"2150",0,0,1,0,0,0,0,0,0,0,0,0,2016,12,0.0844444444444444
"2151",0,0,1,0,0,0,0,0,0,0,0,0,2016,8.2,0.52
"2152",0,0,1,0,0,0,0,0,0,0,0,0,2016,14.1,0.455555555555556
"2153",0,0,1,0,0,0,0,0,0,0,0,0,2016,14.4,0.353333333333333
"2154",0,0,0,0,1,0,0,0,0,0,0,0,2017,2.5,0.395652173913043
"2155",0,0,0,0,1,0,0,0,0,0,0,0,2017,4.8,0.38695652173913
"2156",0,0,0,0,1,0,0,0,0,0,0,0,2017,6.1,0.302173913043478
"2157",0,0,0,0,1,0,0,0,0,0,0,0,2017,6.6,0.569565217391304
"2158",0,0,0,0,1,0,0,0,0,0,0,0,2017,4.5,0.582608695652174
"2159",0,0,0,0,1,0,0,0,0,0,0,0,2017,8.7,0.276086956521739
"2160",0,0,0,0,1,0,0,0,0,0,0,0,2017,5.4,0.458695652173913
"2161",0,0,0,0,1,0,0,0,0,0,0,0,2017,6.3,0.573913043478261
"2162",0,0,0,0,1,0,0,0,0,0,0,0,2017,7.7,0.502173913043478
"2163",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.1,0.506521739130435
"2164",0,0,0,0,1,0,0,0,0,0,0,0,2017,9,0.347826086956522
"2165",0,0,0,0,1,0,0,0,0,0,0,0,2017,8.8,0.708695652173913
"2166",0,0,0,0,1,0,0,0,0,0,0,0,2017,7.1,0.678260869565217
"2167",0,0,0,0,1,0,0,0,0,0,0,0,2017,11.8,0.558695652173913
"2168",0,0,0,0,1,0,0,0,0,0,0,0,2017,7.8,0.31304347826087
"2169",0,0,0,0,1,0,0,0,0,0,0,0,2017,6.6,0.530434782608696
"2170",0,0,0,0,1,0,0,0,0,0,0,0,2017,11.7,0.673913043478261
"2171",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.7,0.615217391304348
"2172",0,0,0,0,1,0,0,0,0,0,0,0,2017,9,0.254347826086956
"2173",0,0,0,0,1,0,0,0,0,0,0,0,2017,11.5,0.43695652173913
"2174",0,0,0,0,1,0,0,0,0,0,0,0,2017,10.9,0.297826086956522
"2175",0,0,0,0,1,0,0,0,0,0,0,0,2017,7,0.671739130434783
"2176",0,0,0,0,1,0,0,0,0,0,0,0,2017,10.4,0.519565217391304
"2177",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.9,0.595652173913043
"2178",0,0,0,0,1,0,0,0,0,0,0,0,2017,9.6,0.684782608695652
"2179",0,0,0,0,1,0,0,0,0,0,0,0,2017,11.8,0.369565217391304
"2180",0,0,0,0,1,0,0,0,0,0,0,0,2017,14.2,0.3
"2181",0,0,0,0,1,0,0,0,0,0,0,0,2017,13.6,0.565217391304348
"2182",0,0,0,0,1,0,0,0,0,0,0,0,2017,11.6,0.410869565217391
"2183",0,0,0,0,1,0,0,0,0,0,0,0,2017,17.9,0.502173913043478
"2184",0,0,0,1,0,0,0,0,0,0,0,0,2017,2.2,0.434782608695652
"2185",0,0,0,1,0,0,0,0,0,0,0,0,2017,6.8,0.5
"2186",0,0,0,1,0,0,0,0,0,0,0,0,2017,6.7,0.428260869565217
"2187",0,0,0,1,0,0,0,0,0,0,0,0,2017,8.2,0.595652173913043
"2188",0,0,0,1,0,0,0,0,0,0,0,0,2017,8,0.445652173913043
"2189",0,0,0,1,0,0,0,0,0,0,0,0,2017,6.1,0.626086956521739
"2190",0,0,0,1,0,0,0,0,0,0,0,0,2017,9.1,0.404347826086957
"2191",0,0,0,1,0,0,0,0,0,0,0,0,2017,9.6,0.426086956521739
"2192",0,0,0,1,0,0,0,0,0,0,0,0,2017,7.4,0.515217391304348
"2193",0,0,0,1,0,0,0,0,0,0,0,0,2017,8.6,0.530434782608696
"2194",0,0,0,1,0,0,0,0,0,0,0,0,2017,8.2,0.497826086956522
"2195",0,0,0,1,0,0,0,0,0,0,0,0,2017,11.4,0.341304347826087
"2196",0,0,0,1,0,0,0,0,0,0,0,0,2017,11.5,0.393478260869565
"2197",0,0,0,1,0,0,0,0,0,0,0,0,2017,10.1,0.810869565217391
"2198",0,0,0,1,0,0,0,0,0,0,0,0,2017,6.8,0.345652173913043
"2199",0,0,0,1,0,0,0,0,0,0,0,0,2017,6.9,0.778260869565217
"2200",0,0,0,1,0,0,0,0,0,0,0,0,2017,10.2,0.480434782608696
"2201",0,0,0,1,0,0,0,0,0,0,0,0,2017,6.8,0.476086956521739
"2202",0,0,0,1,0,0,0,0,0,0,0,0,2017,11,0.428260869565217
"2203",0,0,0,1,0,0,0,0,0,0,0,0,2017,12.3,0.421739130434783
"2204",0,0,0,1,0,0,0,0,0,0,0,0,2017,10.7,0.356521739130435
"2205",0,0,0,1,0,0,0,0,0,0,0,0,2017,12.1,0.432608695652174
"2206",0,0,0,1,0,0,0,0,0,0,0,0,2017,11.5,0.221739130434783
"2207",0,0,0,1,0,0,0,0,0,0,0,0,2017,11,0.519565217391304
"2208",0,0,0,1,0,0,0,0,0,0,0,0,2017,13.4,0.271739130434783
"2209",0,0,0,1,0,0,0,0,0,0,0,0,2017,10.9,0.417391304347826
"2210",0,0,0,1,0,0,0,0,0,0,0,0,2017,12.1,0.589130434782609
"2211",0,0,0,1,0,0,0,0,0,0,0,0,2017,14.3,0.443478260869565
"2212",0,0,0,0,0,0,0,1,0,0,0,0,2017,5.2,0.284782608695652
"2213",0,0,0,0,0,0,0,1,0,0,0,0,2017,8,0.510869565217391
"2214",0,0,0,0,0,0,0,1,0,0,0,0,2017,6.3,0.421739130434783
"2215",0,0,0,0,0,0,0,1,0,0,0,0,2017,7.4,0.495652173913044
"2216",0,0,0,0,0,0,0,1,0,0,0,0,2017,7.4,0.539130434782609
"2217",0,0,0,0,0,0,0,1,0,0,0,0,2017,5.7,0.171739130434783
"2218",0,0,0,0,0,0,0,1,0,0,0,0,2017,8.2,0.402173913043478
"2219",0,0,0,0,0,0,0,1,0,0,0,0,2017,9.4,0.417391304347826
"2220",0,0,0,0,0,0,0,1,0,0,0,0,2017,9.6,0.432608695652174
"2221",0,0,0,0,0,0,0,1,0,0,0,0,2017,8.5,0.439130434782609
"2222",0,0,0,0,0,0,0,1,0,0,0,0,2017,10,0.432608695652174
"2223",0,0,0,0,0,0,0,1,0,0,0,0,2017,11,0.291304347826087
"2224",0,0,0,0,0,0,0,1,0,0,0,0,2017,9,0.345652173913043
"2225",0,0,0,0,0,0,0,1,0,0,0,0,2017,9.5,0.382608695652174
"2226",0,0,0,0,0,0,0,1,0,0,0,0,2017,10.6,0.480434782608696
"2227",0,0,0,0,0,0,0,1,0,0,0,0,2017,9.9,0.423913043478261
"2228",0,0,0,0,0,0,0,1,0,0,0,0,2017,12.1,0.408695652173913
"2229",0,0,0,0,0,0,0,1,0,0,0,0,2017,10.2,0.145652173913043
"2230",0,0,0,0,0,0,0,1,0,0,0,0,2017,9.6,0.482608695652174
"2231",0,0,0,0,0,0,0,1,0,0,0,0,2017,12.2,0
"2232",0,0,0,0,0,0,0,1,0,0,0,0,2017,12.1,0.434782608695652
"2233",0,0,0,0,0,0,0,1,0,0,0,0,2017,12.1,0.417391304347826
"2234",0,0,0,0,0,0,0,1,0,0,0,0,2017,15.7,0.658695652173913
"2235",0,0,0,0,0,0,0,1,0,0,0,0,2017,15.3,0.454347826086957
"2236",0,0,0,0,0,0,0,1,0,0,0,0,2017,10.5,0.582608695652174
"2237",0,0,0,0,0,0,0,1,0,0,0,0,2017,14.1,0.376086956521739
"2238",0,0,0,0,0,0,0,1,0,0,0,0,2017,12.9,0.66304347826087
"2239",0,0,0,0,0,0,0,1,0,0,0,0,2017,10,0.33695652173913
"2240",0,0,0,0,0,0,0,1,0,0,0,0,2017,12.2,0.471739130434783
"2241",0,0,0,0,0,0,0,1,0,0,0,0,2017,18.8,0.454347826086957
"2242",0,0,0,0,0,0,0,1,0,0,0,0,2017,19.4,0.419565217391304
"2243",1,0,0,0,0,0,0,0,0,0,0,0,2017,6.5,0.484782608695652
"2244",1,0,0,0,0,0,0,0,0,0,0,0,2017,7.4,0.65
"2245",1,0,0,0,0,0,0,0,0,0,0,0,2017,6.2,0.469565217391304
"2246",1,0,0,0,0,0,0,0,0,0,0,0,2017,5,0.604347826086956
"2247",1,0,0,0,0,0,0,0,0,0,0,0,2017,8.3,0.415217391304348
"2248",1,0,0,0,0,0,0,0,0,0,0,0,2017,5.6,0.55
"2249",1,0,0,0,0,0,0,0,0,0,0,0,2017,6.6,0.569565217391304
"2250",1,0,0,0,0,0,0,0,0,0,0,0,2017,4,0.497826086956522
"2251",1,0,0,0,0,0,0,0,0,0,0,0,2017,8.1,0.517391304347826
"2252",1,0,0,0,0,0,0,0,0,0,0,0,2017,8.1,0.617391304347826
"2253",1,0,0,0,0,0,0,0,0,0,0,0,2017,11.1,0.493478260869565
"2254",1,0,0,0,0,0,0,0,0,0,0,0,2017,5.6,0.776086956521739
"2255",1,0,0,0,0,0,0,0,0,0,0,0,2017,5.4,0.778260869565217
"2256",1,0,0,0,0,0,0,0,0,0,0,0,2017,9.8,0.615217391304348
"2257",1,0,0,0,0,0,0,0,0,0,0,0,2017,9.2,0.482608695652174
"2258",1,0,0,0,0,0,0,0,0,0,0,0,2017,11.8,0.502173913043478
"2259",1,0,0,0,0,0,0,0,0,0,0,0,2017,9,0.567391304347826
"2260",1,0,0,0,0,0,0,0,0,0,0,0,2017,12.6,0.741304347826087
"2261",1,0,0,0,0,0,0,0,0,0,0,0,2017,7.8,0.497826086956522
"2262",1,0,0,0,0,0,0,0,0,0,0,0,2017,12,0.46304347826087
"2263",1,0,0,0,0,0,0,0,0,0,0,0,2017,10.9,0.519565217391304
"2264",1,0,0,0,0,0,0,0,0,0,0,0,2017,14.3,0.454347826086957
"2265",1,0,0,0,0,0,0,0,0,0,0,0,2017,11.2,0.617391304347826
"2266",1,0,0,0,0,0,0,0,0,0,0,0,2017,13.5,0.623913043478261
"2267",1,0,0,0,0,0,0,0,0,0,0,0,2017,13.8,0.745652173913044
"2268",1,0,0,0,0,0,0,0,0,0,0,0,2017,14.9,0.308695652173913
"2269",1,0,0,0,0,0,0,0,0,0,0,0,2017,12.2,0.526086956521739
"2270",1,0,0,0,0,0,0,0,0,0,0,0,2017,18.7,0.421739130434783
"2271",1,0,0,0,0,0,0,0,0,0,0,0,2017,12.7,0.345652173913043
"2272",1,0,0,0,0,0,0,0,0,0,0,0,2017,15,0.397826086956522
"2273",0,0,0,0,0,0,0,0,1,0,0,0,2017,5.8,0.506521739130435
"2274",0,0,0,0,0,0,0,0,1,0,0,0,2017,6,0.576086956521739
"2275",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.7,0.86304347826087
"2276",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.7,0.708695652173913
"2277",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.1,0.410869565217391
"2278",0,0,0,0,0,0,0,0,1,0,0,0,2017,5.4,0.63695652173913
"2279",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.3,0.502173913043478
"2280",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.3,0.815217391304348
"2281",0,0,0,0,0,0,0,0,1,0,0,0,2017,10.4,0.628260869565217
"2282",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.4,0.543478260869565
"2283",0,0,0,0,0,0,0,0,1,0,0,0,2017,8.3,0.576086956521739
"2284",0,0,0,0,0,0,0,0,1,0,0,0,2017,5.2,0.502173913043478
"2285",0,0,0,0,0,0,0,0,1,0,0,0,2017,6.2,0.517391304347826
"2286",0,0,0,0,0,0,0,0,1,0,0,0,2017,10.6,0.41304347826087
"2287",0,0,0,0,0,0,0,0,1,0,0,0,2017,8.5,0.339130434782609
"2288",0,0,0,0,0,0,0,0,1,0,0,0,2017,9.6,0.626086956521739
"2289",0,0,0,0,0,0,0,0,1,0,0,0,2017,9.8,0.689130434782609
"2290",0,0,0,0,0,0,0,0,1,0,0,0,2017,9.7,0.739130434782609
"2291",0,0,0,0,0,0,0,0,1,0,0,0,2017,7.7,0.576086956521739
"2292",0,0,0,0,0,0,0,0,1,0,0,0,2017,9.3,0.571739130434783
"2293",0,0,0,0,0,0,0,0,1,0,0,0,2017,12.1,0.702173913043478
"2294",0,0,0,0,0,0,0,0,1,0,0,0,2017,14.9,0.467391304347826
"2295",0,0,0,0,0,0,0,0,1,0,0,0,2017,12.3,0.519565217391304
"2296",0,0,0,0,0,0,0,0,1,0,0,0,2017,10.6,0.639130434782609
"2297",0,0,0,0,0,0,0,0,1,0,0,0,2017,11.9,0.580434782608696
"2298",0,0,0,0,0,0,0,0,1,0,0,0,2017,15.1,0.706521739130435
"2299",0,0,0,0,0,0,0,0,1,0,0,0,2017,10.5,0.595652173913043
"2300",0,0,0,0,0,0,0,0,1,0,0,0,2017,11.6,0.845652173913043
"2301",0,0,0,0,0,0,0,0,1,0,0,0,2017,17.3,0.656521739130435
"2302",0,0,0,0,0,0,0,0,1,0,0,0,2017,15.5,0.784782608695652
"2303",0,0,0,0,0,0,0,0,1,0,0,0,2017,16.6,0.654347826086957
"2304",0,0,0,0,0,0,1,0,0,0,0,0,2017,5.4,0.797826086956522
"2305",0,0,0,0,0,0,1,0,0,0,0,0,2017,5.3,0.915217391304348
"2306",0,0,0,0,0,0,1,0,0,0,0,0,2017,5.8,0.678260869565217
"2307",0,0,0,0,0,0,1,0,0,0,0,0,2017,6,0.660869565217391
"2308",0,0,0,0,0,0,1,0,0,0,0,0,2017,6,0.647826086956522
"2309",0,0,0,0,0,0,1,0,0,0,0,0,2017,10,0.682608695652174
"2310",0,0,0,0,0,0,1,0,0,0,0,0,2017,8.6,0.743478260869565
"2311",0,0,0,0,0,0,1,0,0,0,0,0,2017,4.3,0.641304347826087
"2312",0,0,0,0,0,0,1,0,0,0,0,0,2017,7.3,0.752173913043478
"2313",0,0,0,0,0,0,1,0,0,0,0,0,2017,6.2,0.758695652173913
"2314",0,0,0,0,0,0,1,0,0,0,0,0,2017,7.9,0.758695652173913
"2315",0,0,0,0,0,0,1,0,0,0,0,0,2017,11.8,0.582608695652174
