"","wdsp","NUM_CRIMES"
"2280",8.7,0.7578125
"2285",7.9,0.546875
"2298",6.6,0.61328125
"2304",12.2,0.927734375
"2307",11.6,0.5859375
"2308",9.5,0.626953125
"2399",5.2,0.748046875
"2402",5.3,0.658203125
"2405",5.1,0.625
"2406",4.6,0.525390625
"2414",6.6,0.810546875
"2417",4.7,0.54296875
"2445",5.8,0.591796875
"2466",5,0.6640625
"2472",7.5,0.740234375
"2477",5.3,0.62109375
"2478",6.1,0.712890625
"2491",4.2,0.5703125
"2500",6.8,0.48828125
"2504",7.6,0.587890625
"2515",6.4,0.69921875
"2518",6.5,0.54296875
"2542",6.1,0.4140625
"2545",7.4,0.5078125
"2557",3.9,0.654296875
"2570",6.2,0.8359375
"2572",8.9,0.65625
"2573",7.9,0.720703125
"2577",8.1,0.673828125
"2581",4.2,0.626953125
"2602",10,0.578125
"2606",8.7,0.66015625
"2607",9.4,0.58203125
"2609",10,0.599609375
"2647",9.6,0.548828125
"2655",7.8,0.58984375
"2676",6.6,0.642578125
"2712",2.7,0.447265625
"2713",4.6,0.451171875
"2714",4.3,0.4921875
"2716",5.5,0.572265625
"2720",6,0.478515625
"2736",5.6,0.55078125
"2755",5.9,0.298828125
"2756",4.9,1
"2759",5.5,0.458984375
"2784",5.8,0.525390625
"2804",6,0.439453125
"2809",7.1,0.45703125
"2815",5.8,0.705078125
"2825",7.8,0.619140625
"2837",7.5,0.6328125
"2853",8,0.515625
"2854",7,0.5234375
"2855",9.5,0.51171875
"2862",9.9,0.66796875
"2864",6.8,0.619140625
"2873",8.9,0.5859375
"2886",9.2,0.30078125
"2893",7.8,0.6328125
"2907",10.5,0.3359375
"2915",12.4,0.552734375
"2932",8.8,0.623046875
"2961",9.4,0.486328125
"2969",10.8,0.609375
"2973",6.7,0.48828125
"2991",7.3,0.49609375
"3047",4.1,0.384765625
"3058",4.8,0.341796875
"3061",2.7,0.4921875
"3070",5.1,0.541015625
"3078",5.3,0.28515625
"3087",6,0.521484375
"3092",5.1,0.443359375
"3118",6.1,0.52734375
"3124",7,0.517578125
"3132",7.2,0.482421875
"3152",8.6,0.31640625
"3157",8.7,0.349609375
"3163",8.4,0.337890625
"3172",9.3,0.271484375
"3177",5.8,0.349609375
"3182",8.9,0.33984375
"3191",9.4,0.38671875
"3193",7.9,0.423828125
"3195",7.7,0.287109375
"3197",5.9,0.28515625
"3200",5.7,0.498046875
"3201",6.9,0.455078125
"3204",6,0.484375
"3206",7.7,0.337890625
"3213",9.5,0.341796875
"3220",7,0.4609375
"3248",8.1,0.466796875
"3258",7.3,0.619140625
"3269",14.2,0.275390625
"3284",7,0.3984375
"3290",10.2,0.970703125
"3417",5.2,0.48046875
"3427",5,0.5078125
"3437",3.4,0.37890625
"3441",4.7,0.396484375
"3455",7.7,0.27734375
"3466",6.4,0.5078125
"3467",6.6,0.3359375
"3489",7.9,0.328125
"3502",7.7,0.4375
"3508",10.1,0.64453125
"3509",7.7,0.51953125
"3514",8.1,0.443359375
"3531",8.7,0.484375
"3549",11.9,0.1484375
"3579",9.2,0.158203125
"3581",10.4,0.43359375
"3582",11.2,0.1640625
"3586",8.8,0.0703125
"3612",13.5,0.31640625
"3616",10.7,0.443359375
"3625",13.3,0.251953125
"3626",10.9,0.310546875
"3627",12.7,0.353515625
"3642",15.2,0.330078125
"3643",9.8,0.29296875
"3651",11.1,0.1328125
"3658",13.2,0.802734375
"3671",16.8,0.49609375
"3676",17.3,0.265625
"3736",4.1,0.201171875
"3738",4.4,0.380859375
"3745",4.5,0.36328125
"3746",5.8,0.498046875
"3749",5.2,0.533203125
"3767",7,0.4921875
"3781",6.8,0.087890625
"3788",8.2,0.236328125
"3797",5.3,0.3515625
"3814",7.9,0.513671875
"3821",9,0.095703125
"3843",7.2,0.255859375
"3861",10.5,0.267578125
"3863",7.6,0.0703125
"3868",8.6,0.08984375
"3876",10.6,0.1484375
"3881",9.4,0.310546875
"3884",9.4,0.296875
"3892",9.7,0.111328125
"3897",10.8,0.05078125
"3905",7.1,0.01171875
"3907",9.3,0
"3944",6.6,0.37890625
"3953",11.3,0.05078125
"3956",10.9,0.29296875
"3977",12.1,0.060546875
"3978",13.7,0.3125
"3993",10.4,0.22265625
"43",2.6,0.133501259445844
"80",3.4,0.171284634760705
"91",8.1,0.294710327455919
"129",7.2,0.224181360201511
"133",7.7,0.375314861460957
"149",9.2,0.123425692695214
"166",6.4,0.498740554156171
"217",8.9,0.458438287153652
"218",8.7,0.0403022670025189
"219",7.6,0.198992443324937
"226",12.2,0.541561712846348
"230",11.8,0.355163727959698
"232",13,0.198992443324937
"240",10.8,0.503778337531486
"247",10.7,0.272040302267003
"267",12.6,0.357682619647355
"291",10.8,0.256926952141058
"294",10.4,0.123425692695214
"300",11.7,0.501259445843829
"307",13.6,0.110831234256927
"308",14.4,0.0780856423173804
"313",16.7,0.332493702770781
"328",14,0.357682619647355
"331",14.6,0
"337",10.9,0.357682619647355
"340",15.3,0.518891687657431
"377",5.1,0.125944584382872
"380",4.7,0.151133501259446
"381",3.5,0.329974811083123
"387",5,0.146095717884131
"394",5.1,0.234256926952141
"401",7.1,0.0881612090680101
"411",6.7,0.18639798488665
"417",7.5,0.0982367758186398
"432",5.2,0.612090680100756
"433",3.7,0.249370277078086
"441",7.6,0.390428211586902
"445",6,0.256926952141058
"449",7.7,0.413098236775819
"471",8.7,0.163727959697733
"484",6.8,0.244332493702771
"490",8.9,0.214105793450882
"515",8.7,0.261964735516373
"521",11.1,0.224181360201511
"522",9.6,0.370277078085642
"546",6.5,0.256926952141058
"548",10.6,0.254408060453401
"562",8.7,0.130982367758186
"584",12.9,0.292191435768262
"587",10.2,0.219143576826196
"597",13.3,0.035264483627204
"610",10.4,0.377833753148615
"634",14.5,0.168765743073048
"647",22.8,0.433249370277078
"719",5.7,0.204030226700252
"745",6.4,0.531486146095718
"758",7.7,0.448362720403023
"763",4.9,0.380352644836272
"784",7.6,0.289672544080605
"785",5.8,0.481108312342569
"786",10,0.0125944584382872
"791",6.5,0.118387909319899
"811",7.4,0.486146095717884
"826",7.8,0.644836272040302
"830",9.8,0.256926952141058
"836",13,0.677581863979849
"841",10.4,0.229219143576826
"851",7.8,0.430730478589421
"853",9.6,0.566750629722922
"859",8.4,0.400503778337531
"867",9.7,0.750629722921914
"872",9.4,0.685138539042821
"878",9.7,0.544080604534005
"886",9.3,0.596977329974811
"901",10.4,0.347607052896725
"902",7.9,0.188916876574307
"923",13.9,0.435768261964736
"929",11.7,0.390428211586902
"935",6.8,0.382871536523929
"951",11.7,0.481108312342569
"963",13.7,0.604534005037783
"969",17.7,0.231738035264484
"979",14.3,0.707808564231738
"980",16.1,0.287153652392947
"984",11.7,0.478589420654912
"1052",6.4,0.410579345088161
"1070",5.9,0.508816120906801
"1081",8.9,0.36272040302267
"1089",6.6,0.607052896725441
"1093",9.1,0.483627204030227
"1106",8.4,0.52896725440806
"1134",8.4,0.518891687657431
"1136",9,0.45088161209068
"1140",10.3,0.511335012594458
"1147",8.2,0.634760705289673
"1166",4.5,0.604534005037783
"1167",11.2,0.337531486146096
"1176",6.9,0.544080604534005
"1177",12.7,0.730478589420655
"1178",11.5,0.428211586901763
"1179",11.8,0.667506297229219
"1201",10.6,0.584382871536524
"1209",10.2,0.569269521410579
"1224",5.7,0.579345088161209
"1227",8.3,0.463476070528967
"1229",9.8,0.609571788413098
"1230",11,0.760705289672544
"1238",13.8,0.317380352644836
"1245",11,0.561712846347607
"1271",10.9,0.478589420654912
"1290",17.1,0.952141057934509
"1299",13.4,0.667506297229219
"1307",10.5,0.821158690176322
"1309",14.5,0.448362720403023
"1313",14.9,0.360201511335013
"1393",3.5,0.700251889168766
"1404",4.8,0.657430730478589
"1418",4.1,0.536523929471033
"1420",7,0.710327455919396
"1423",6.7,0.64735516372796
"1426",6.3,0.584382871536524
"1446",7,0.760705289672544
"1449",8.9,0.743073047858942
"1457",10.6,0.54911838790932
"1458",8.5,0.579345088161209
"1460",7.7,0.788413098236776
"1469",8.3,0.612090680100756
"1473",9.8,0.80352644836272
"1474",7.2,0.642317380352645
"1481",8.9,0.609571788413098
"1509",9.3,0.561712846347607
"1528",8.3,0.54911838790932
"1546",9.6,0.44080604534005
"1553",6.6,0.682619647355164
"1554",10.3,0.556675062972292
"1574",12.1,0.841309823677582
"1576",11.7,0.753148614609572
"1580",9.7,0.607052896725441
"1597",10.4,0.672544080604534
"1603",11.5,0.702770780856423
"1615",13.1,0.521410579345088
"1626",12.8,0.501259445843829
"1636",14.9,0.798488664987406
"1638",11.2,0.672544080604534
"1645",7.7,0.498740554156171
"1655",6.9,0.72544080604534
"1704",4.8,0.71536523929471
"1705",4.7,0.808564231738035
"1710",6,0.705289672544081
"1712",6.9,0.821158690176322
"1722",6.4,0.319899244332494
"1741",7.7,0.982367758186398
"1762",5,0.81360201511335
"1764",7.3,0.858942065491184
"1772",4.7,0.788413098236776
"1788",6.3,0.748110831234257
"1790",4.1,0.778337531486146
"1798",8,0.889168765743073
"1807",7.2,0.64735516372796
"1814",7.3,0.697732997481108
"1846",6.8,0.700251889168766
"1849",7.1,0.695214105793451
"1875",11,0.906801007556675
"1878",9.9,0.889168765743073
"1895",11.6,0.642317380352645
"1921",7.5,0.576826196473552
"1929",9,0.579345088161209
"1954",13.9,0.571788413098237
"1959",12.7,0.848866498740554
"1966",12.9,0.863979848866499
"1971",9.9,0.566750629722922
"1980",9.2,0.773299748110831
"1982",5.8,0.80352644836272
"1985",6,0.795969773299748
"1992",14.3,0.831234256926952
"2030",3.3,0.750629722921914
"2039",3.8,0.811083123425693
"2061",5.3,1
"2080",5.9,0.73551637279597
"2127",3.9,0.659949622166247
"2142",7.3,0.828715365239295
"2147",4.6,0.692695214105793
"2150",6.2,0.652392947103275
"2156",6,0.826196473551637
"2158",6.5,0.664987405541562
"2159",6.9,0.856423173803526
"2187",7.5,0.886649874055416
"2199",7.1,0.793450881612091
"2202",6.7,0.753148614609572
"2203",9.3,0.687657430730479
"2205",6.7,0.675062972292191
"2210",6.4,0.775818639798489
"2211",10,0.682619647355164
"2223",8.2,0.773299748110831
"2239",5.5,0.624685138539043
"2248",7.6,0.954659949622166
"2272",11.2,0.685138539042821
"2277",9.9,0.72544080604534
"2278",8.6,0.763224181360202
"2296",9.9,0.82367758186398
"2302",8.1,0.664987405541562
"2312",10.7,0.889168765743073
"2318",14.5,0.793450881612091
"2319",13.3,0.82367758186398
"2323",10.3,0.866498740554156
"2385",5.8,0.780856423173804
"2407",4.9,0.884130982367758
"2412",5.7,0.594458438287154
"2415",5.4,0.680100755667506
"2435",5.2,0.798488664987406
"2436",6.3,0.680100755667506
"2439",5.8,0.662468513853904
"2447",7.1,0.778337531486146
"2457",6.8,0.594458438287154
"2461",6.4,0.71536523929471
"2462",7.3,0.483627204030227
"2468",7.7,0.778337531486146
"2471",4.7,0.755667506297229
"2505",7.2,0.748110831234257
"2510",5.3,0.702770780856423
"2520",8.3,0.853904282115869
"2530",6.9,0.783375314861461
"2533",6.7,0.72544080604534
"2534",6.3,0.584382871536524
"2543",7.7,0.629722921914358
"2546",6.9,0.795969773299748
"2568",9.3,0.687657430730479
"2590",3.5,0.695214105793451
"2598",9.1,0.858942065491184
"2604",5,0.649874055415617
"2644",11,0.53904282115869
"2648",7,0.826196473551637
"2652",11.5,0.808564231738035
"2664",10.1,0.579345088161209
"2674",6.7,0.581863979848867
"2705",3.3,0.516372795969773
"2718",3.5,0.732997481108312
"2721",5.1,0.727959697732998
"2725",4.2,0.629722921914358
"2737",4.5,0.871536523929471
"2738",5.3,0.730478589420655
"2744",6.2,0.561712846347607
"2752",6.6,0.609571788413098
"2757",4,0.483627204030227
"2761",4.3,0.811083123425693
"2764",5,0.445843828715365
"2769",3.9,0.700251889168766
"2770",4.8,0.355163727959698
"2799",5.3,0.511335012594458
"2806",3.9,0.838790931989924
"2807",4.6,0.53904282115869
"2835",7.7,0.675062972292191
"2840",6.8,0.63727959697733
"2846",7.9,0.83375314861461
"2857",9.9,0.435768261964736
"2887",4.5,0.639798488664987
"2900",7.7,0.350125944584383
"2909",10.8,0.755667506297229
"2942",11.5,0.591939546599496
"2950",10.9,0.511335012594458
"2979",10.9,0.508816120906801
"2981",12.4,0.403022670025189
"2993",11.4,0.617128463476071
"3004",11.4,0.750629722921914
"3060",5.1,0.838790931989924
"3069",6.3,0.35264483627204
"3071",4.7,0.516372795969773
"3084",4.9,0.586901763224181
"3093",4.4,0.491183879093199
"3096",4.1,0.642317380352645
"3108",6.4,0.581863979848867
"3109",7.1,0.652392947103275
"3119",7.6,0.503778337531486
"3138",5.8,0.455919395465995
"3165",8.5,0.534005037783375
"3190",6.1,0.498740554156171
"3203",8.4,0.571788413098237
"3211",7,0.400503778337531
"3215",8.3,0.463476070528967
"3223",7.8,0.365239294710327
"3234",9.9,0.811083123425693
"3238",9.5,0.632241813602015
"3239",8.8,0.644836272040302
"3245",9.3,0.73551637279597
"3246",10.2,0.581863979848867
"3253",9.8,0.506297229219144
"3267",9,0.443324937027708
"3279",9.9,0.428211586901763
"3281",13.5,0.445843828715365
"3298",9.8,0.536523929471033
"3302",10.1,0.670025188916877
"3306",13.7,0.566750629722922
"3322",12,0.586901763224181
"3346",17.2,0.700251889168766
"3421",5.2,0.329974811083123
"3428",5.5,0.511335012594458
"3448",6.4,0.324937027707809
"3487",7.5,0.523929471032746
"3492",8.1,0.498740554156171
"3494",6,0.455919395465995
"3506",6.9,0.47103274559194
"3516",7.5,0.151133501259446
"3517",10.1,0.458438287153652
"3519",10.4,0.292191435768262
"3542",10.1,0.357682619647355
"3546",12.5,0.123425692695214
"3548",8.3,0.579345088161209
"3563",9.3,0.350125944584383
"3574",12.4,0.574307304785894
"3585",8.4,0.591939546599496
"3598",15.2,0.19647355163728
"3602",11.3,0.503778337531486
"3606",11.8,0.443324937027708
"3609",12.2,0.219143576826196
"3614",10.9,0.403022670025189
"3619",13.7,0.219143576826196
"3620",12.5,0.324937027707809
"3622",14.8,0.579345088161209
"3637",13.5,0.914357682619647
"3641",13.3,0.19647355163728
"3654",15.3,0.309823677581864
"3660",13.8,0.292191435768262
"3669",12.4,0.115869017632242
"3728",4.1,0.55919395465995
"3730",4.7,0.486146095717884
"3741",4.7,0.644836272040302
"3752",4.6,0.304785894206549
"3755",7.3,0.123425692695214
"3764",6.7,0.365239294710327
"3772",8.1,0.254408060453401
"3778",7.5,0.55919395465995
"3782",8.2,0.410579345088161
"3784",8.4,0.231738035264484
"3792",7.2,0.332493702770781
"3795",5.7,0.0554156171284635
"3801",7.8,0.261964735516373
"3808",9,0.453400503778338
"3813",7.5,0.455919395465995
"3826",9.9,0.201511335012594
"3829",8.7,0.261964735516373
"3832",7.3,0.423173803526448
"3833",8.1,0.216624685138539
"3846",9.4,0.0629722921914358
"3853",11.1,0.478589420654912
"3870",10.1,0.46095717884131
"3887",10.4,0.513853904282116
"3912",11.5,0.675062972292191
"3916",10.8,0.322418136020151
"3917",11.5,0.0982367758186398
"3934",11.4,0.267002518891688
"3963",11.8,0.430730478589421
"3967",11,0.289672544080605
"3975",8,0.289672544080605
"51",4.8,0.584507042253521
"57",4.5,0.483568075117371
"60",5.3,0.403755868544601
"63",4.9,0.34037558685446
"67",4.3,0.68075117370892
"84",6.1,0.403755868544601
"93",7.2,0.570422535211268
"112",6,0.485915492957746
"139",10.9,0.457746478873239
"143",8.5,0.593896713615023
"151",10,0.345070422535211
"155",10.2,0.697183098591549
"157",6.8,0.338028169014085
"170",7.3,0.359154929577465
"171",5.1,0.401408450704225
"175",9.1,0.255868544600939
"177",6.5,0.312206572769953
"179",11.3,0.0469483568075117
"202",8,0
"213",11.6,0.338028169014085
"237",8.7,0.244131455399061
"246",9.1,0.610328638497653
"254",12.7,0.474178403755869
"268",9.2,0.495305164319249
"269",9.2,0.0258215962441315
"281",12.1,0.55868544600939
"293",10.3,0.335680751173709
"317",15,0.204225352112676
"390",4.6,0.0985915492957746
"391",4.2,0.0845070422535211
"410",6.7,0.316901408450704
"421",7.2,0.413145539906103
"430",7.5,0.0211267605633803
"447",7.1,0.161971830985915
"448",7.1,0.295774647887324
"483",8.4,0.302816901408451
"487",6.4,0.173708920187793
"493",8.7,0.211267605633803
"494",7.9,0.161971830985915
"507",9.4,0.455399061032864
"516",9.8,0.161971830985915
"525",9.1,0.220657276995305
"528",9.4,0.115023474178404
"535",6.3,0.349765258215962
"544",10,0.241784037558685
"545",13.4,0.244131455399061
"553",7.8,0.262910798122066
"560",8.8,0.349765258215962
"568",11.5,0.0352112676056338
"585",12.8,0.0187793427230047
"605",12.6,0.293427230046948
"613",13.8,0.253521126760563
"614",11.2,0.140845070422535
"645",15.9,0.220657276995305
"690",4.7,0.523474178403756
"721",4.3,0.438967136150235
"724",6.3,0.730046948356808
"736",6.7,0.286384976525822
"744",6.6,0.363849765258216
"746",6.2,0.589201877934272
"748",5.1,0.60093896713615
"757",8.9,0.255868544600939
"766",6.2,0.36150234741784
"767",6.5,0.570422535211268
"769",8.1,0.424882629107981
"787",7.8,0.643192488262911
"793",7.4,0.502347417840376
"805",6.5,0.584507042253521
"815",8.2,0.692488262910798
"825",6.7,0.647887323943662
"837",10.6,0.312206572769953
"842",10.4,0.13849765258216
"843",10,0.359154929577465
"844",9.1,0.31924882629108
"865",10.6,0.455399061032864
"880",11.5,0.208920187793427
"881",11,0.518779342723005
"882",11.4,0.436619718309859
"883",12.1,0.52112676056338
"905",10.4,0.490610328638498
"906",9.4,0.446009389671362
"925",11.7,0.647887323943662
"944",9,0.507042253521127
"959",12.4,0.272300469483568
"976",15,0.443661971830986
"1029",3.8,0.661971830985915
"1032",5.1,0.619718309859155
"1046",6.3,0.406103286384977
"1065",7.1,0.434272300469484
"1086",5.4,0.507042253521127
"1096",7.6,0.413145539906103
"1121",4.3,0.605633802816901
"1122",7.2,0.509389671361502
"1129",8.7,0.469483568075117
"1131",5.2,0.617370892018779
"1135",11,0.683098591549296
"1141",10.5,0.234741784037559
"1142",7.9,0.535211267605634
"1162",10.3,0.39906103286385
"1175",9.1,0.34037558685446
"1180",8.9,0.485915492957746
"1182",8,0.633802816901408
"1205",10.5,0.544600938967136
"1216",9.6,0.7018779342723
"1217",8.5,1
"1218",7.4,0.624413145539906
"1223",11.9,0.511737089201878
"1225",10.7,0.504694835680751
"1234",12.7,0.42018779342723
"1239",10.7,0.448356807511737
"1263",12.1,0.382629107981221
"1266",13.1,0.450704225352113
"1288",14.1,0.563380281690141
"1319",16.2,0.375586854460094
"1322",19.2,0.495305164319249
"1369",5.4,0.431924882629108
"1384",5.4,0.553990610328638
"1387",7.7,0.55868544600939
"1406",6.7,0.692488262910798
"1430",6,0.889671361502347
"1431",5.8,0.431924882629108
"1444",7.2,0.455399061032864
"1459",5.3,0.697183098591549
"1463",8.7,0.591549295774648
"1464",9.1,0.532863849765258
"1475",9.3,0.622065727699531
"1480",8.7,0.762910798122066
"1482",7.5,0.753521126760563
"1485",7.3,0.568075117370892
"1493",8.4,0.647887323943662
"1514",9.8,0.748826291079812
"1521",7.2,0.427230046948357
"1569",10.5,0.481220657276995
"1594",7.8,0.758215962441315
"1605",12.9,0.598591549295775
"1611",8.5,0.568075117370892
"1616",11.3,0.78169014084507
"1617",15.6,0.382629107981221
"1622",7.8,0.713615023474178
"1623",12.8,0.481220657276995
"1624",11.7,0.551643192488263
"1631",9.4,0.577464788732394
"1632",10.3,0.507042253521127
"1640",10.9,0.626760563380282
"1646",15.3,0.596244131455399
"1700",4.4,0.584507042253521
"1711",5,0.528169014084507
"1727",6,0.647887323943662
"1731",4,0.516431924882629
"1745",6.2,0.706572769953052
"1753",4.6,0.631455399061033
"1761",6.7,0.65962441314554
"1763",7.2,0.511737089201878
"1776",7.9,0.65962441314554
"1781",5.9,0.537558685446009
"1821",9.2,0.516431924882629
"1830",5,0.690140845070423
"1834",9.6,0.598591549295775
"1839",5.9,0.617370892018779
"1841",7.2,0.690140845070423
"1850",6.6,0.577464788732394
"1863",9.3,0.556338028169014
"1868",5.8,0.727699530516432
"1886",10.7,0.636150234741784
"1905",8.5,0.807511737089202
"1908",6.1,0.762910798122066
"1916",11.3,0.42018779342723
"1917",9,0.537558685446009
"1922",7.8,0.657276995305164
"1934",11.5,0.68075117370892
"1957",8.7,0.650234741784038
"1967",11,0.664319248826291
"1969",6.7,0.556338028169014
"1975",7.8,0.622065727699531
"2028",3.1,0.802816901408451
"2033",4.3,0.553990610328638
"2043",3.5,0.927230046948357
"2049",3.7,0.692488262910798
"2054",4.1,0.636150234741784
"2077",5.9,0.699530516431925
"2078",4.1,0.720657276995305
"2081",7.4,0.643192488262911
"2088",7.2,0.504694835680751
"2095",6.3,0.622065727699531
"2099",4.7,0.7018779342723
"2110",7.2,0.396713615023474
"2113",7.7,0.908450704225352
"2125",7.8,0.755868544600939
"2143",5.8,0.645539906103286
"2193",6.8,0.779342723004695
"2201",6.9,0.39906103286385
"2212",6.8,0.619718309859155
"2215",9.3,0.596244131455399
"2216",7,0.612676056338028
"2219",6,0.854460093896714
"2222",8,0.612676056338028
"2232",9.5,0.63849765258216
"2237",8.2,0.772300469483568
"2252",8.5,0.596244131455399
"2253",10,0.687793427230047
"2274",9.3,0.488262910798122
"2283",8,0.640845070422535
"2300",9.9,0.654929577464789
"2317",12.3,0.464788732394366
"2327",9.1,0.654929577464789
"2368",2.3,0.568075117370892
"2370",4.9,0.711267605633803
"2373",4.3,0.697183098591549
"2375",5.3,0.678403755868545
"2380",4.4,0.603286384976526
"2390",6.5,0.812206572769953
"2401",4.3,0.568075117370892
"2420",3.8,0.612676056338028
"2427",5.6,0.605633802816901
"2484",8.3,0.715962441314554
"2487",7.5,0.788732394366197
"2498",7.4,0.833333333333333
"2507",7.9,0.71830985915493
"2509",5.1,0.631455399061033
"2555",6.9,0.55868544600939
"2566",6.9,0.676056338028169
"2574",7.1,0.849765258215962
"2580",6.1,0.605633802816901
"2583",7.8,0.65962441314554
"2588",7.8,0.802816901408451
"2612",4.8,0.71830985915493
"2624",9.9,0.711267605633803
"2629",8.6,0.619718309859155
"2637",12.2,0.68075117370892
"2645",7.1,0.607981220657277
"2651",14,0.791079812206573
"2657",11.4,0.518779342723005
"2662",12.6,0.748826291079812
"2671",6.2,0.758215962441315
"2673",9.5,0.530516431924883
"2710",3.2,0.723004694835681
"2719",5.2,0.586854460093897
"2723",4.8,0.643192488262911
"2729",6.5,0.7018779342723
"2762",6,0.504694835680751
"2771",5.6,0.544600938967136
"2779",6.2,0.619718309859155
"2791",4.6,0.776995305164319
"2813",7.5,0.715962441314554
"2821",7.6,0.699530516431925
"2824",6.8,0.542253521126761
"2827",6.2,0.488262910798122
"2832",6.9,0.73943661971831
"2836",4.5,0.366197183098592
"2839",7.6,0.678403755868545
"2851",7.1,0.723004694835681
"2858",7.5,0.873239436619718
"2865",6.1,0.732394366197183
"2869",9.3,0.502347417840376
"2896",10.2,0.727699530516432
"2906",8.6,0.617370892018779
"2921",10.5,0.518779342723005
"2928",8.8,0.676056338028169
"2952",9.3,0.676056338028169
"2962",7.2,0.44131455399061
"2974",9.3,0.392018779342723
"2978",8,0.502347417840376
"2985",9.6,0.678403755868545
"2988",15.2,0.410798122065728
"3049",2.8,0.403755868544601
"3056",5.7,0.584507042253521
"3068",4.5,0.640845070422535
"3082",4.8,0.652582159624413
"3086",7.5,0.636150234741784
"3090",6.6,0.612676056338028
"3113",5,0.530516431924883
"3126",5.5,0.504694835680751
"3128",7.4,0.591549295774648
"3134",8.8,0.511737089201878
"3162",8.5,0.476525821596244
"3188",7.7,0.464788732394366
"3205",10.9,0.685446009389671
"3219",8.8,0.542253521126761
"3225",9.7,0.643192488262911
"3233",9.8,0.544600938967136
"3254",6.1,0.528169014084507
"3264",11.5,0.661971830985915
"3274",10.7,0.55868544600939
"3277",9.5,0.734741784037559
"3283",10.1,0.683098591549296
"3294",9.6,0.347417840375587
"3301",13,0.354460093896714
"3305",15.2,0.389671361502347
"3312",13.2,0.669014084507042
"3317",12.6,0.537558685446009
"3321",11.9,0.42018779342723
"3326",17.7,0.483568075117371
"3338",19.1,0.694835680751174
"3339",16.8,0.908450704225352
"3341",11.9,0.615023474178404
"3393",3.5,0.321596244131455
"3396",3.4,0.424882629107981
"3402",3.6,0.474178403755869
"3438",6.9,0.255868544600939
"3446",5.7,0.577464788732394
"3452",4,0.244131455399061
"3458",8.8,0.345070422535211
"3476",5.2,0.676056338028169
"3493",8.3,0.514084507042254
"3512",7,0.453051643192488
"3523",10.1,0.387323943661972
"3534",10.5,0.495305164319249
"3537",8.9,0.661971830985915
"3544",9.3,0.274647887323944
"3562",8.8,0.565727699530516
"3564",12.9,0.204225352112676
"3565",12.3,0.363849765258216
"3572",7.4,0.039906103286385
"3588",8.3,0.44131455399061
"3618",10.1,0.589201877934272
"3628",8.1,0.434272300469484
"3629",13.8,0.258215962441315
"3634",12,0.387323943661972
"3645",10.3,0.0586854460093897
"3652",17,0.424882629107981
"3655",14.1,0.572769953051643
"3659",16.4,0.413145539906103
"3668",15.8,0.453051643192488
"3673",19.9,0.446009389671362
"3721",4.2,0.584507042253521
"3726",5.2,0.431924882629108
"3754",4.4,0.436619718309859
"3758",6.9,0.234741784037559
"3768",7.1,0.47887323943662
"3777",8.4,0.253521126760563
"3804",6.9,0.448356807511737
"3819",8.9,0.462441314553991
"3820",7.5,0.5
"3822",8.3,0.561032863849765
"3827",7.8,0.427230046948357
"3839",9.4,0.539906103286385
"3864",8,0.347417840375587
"3873",9.6,0.321596244131455
"3874",8.4,0.485915492957746
"3875",10.7,0.382629107981221
"3885",8,0.683098591549296
"3950",9.6,0.690140845070423
"3966",12.9,0.284037558685446
"3969",12.8,0.345070422535211
"3979",10.7,0.589201877934272
"3981",10.9,0.446009389671362
"3985",14.5,0.291079812206573
"3988",14.7,0.528169014084507
"3989",11.9,0.514084507042254
"3991",11,0.352112676056338
"4010",12.2,0.44131455399061
"4014",19.4,0.0305164319248826
"4017",14.6,0.553990610328638
"4018",14.3,0.403755868544601
"42",2.9,0.291111111111111
"45",2.7,0.324444444444444
"61",6.3,0.486666666666667
"62",5.8,0.568888888888889
"73",6.2,0.36
"88",7,0.311111111111111
"98",8.2,0.368888888888889
"105",7.6,0.393333333333333
"121",6.4,0.271111111111111
"126",8.3,0.308888888888889
"136",6.5,0.52
"142",7.2,0.568888888888889
"145",9,0.573333333333333
"146",9.8,0.402222222222222
"161",9.2,0.195555555555556
"162",8.6,0.546666666666667
"163",7.5,0.415555555555556
"172",9.8,0.0555555555555556
"182",8.9,0.566666666666667
"192",11.2,0.364444444444444
"207",10.8,0.546666666666667
"209",7.6,0.473333333333333
"221",11.5,0.06
"239",10.5,0.306666666666667
"280",13.4,0.586666666666667
"285",10.9,0.288888888888889
"288",15.6,0.242222222222222
"289",13.6,0.108888888888889
"297",14.3,0.133333333333333
"319",14.3,0.337777777777778
"376",3.6,0.304444444444444
"393",5.9,0.34
"395",4.2,0.335555555555556
"396",6.3,0.382222222222222
"398",7.1,0.208888888888889
"423",6.9,0.144444444444444
"457",7.3,0.462222222222222
"458",6.1,0.315555555555556
"469",9.3,0.486666666666667
"482",5.4,0.811111111111111
"488",8.9,0.182222222222222
"498",10,0.404444444444444
"500",11.1,0.171111111111111
"523",8.8,0.0577777777777778
"531",11,0.126666666666667
"543",10.6,0.453333333333333
"559",9.8,0.431111111111111
"580",9.2,0.28
"590",10.1,0.56
"601",10.1,0.286666666666667
"617",16.2,0.468888888888889
"622",11.8,0.475555555555556
"623",11.8,0.242222222222222
"624",14.6,0.351111111111111
"627",9.5,0.428888888888889
"628",10.4,0.353333333333333
"638",14.4,0.302222222222222
"649",19.9,0.2
"651",20.9,0.637777777777778
