"","mo","wdsp","sndp","fog","NUM_CRIMES"
"239",1,10.5,2,0,0.306666666666667
"280",1,13.4,999.9,0,0.586666666666667
"285",1,10.9,2,0,0.288888888888889
"288",1,15.6,1.2,0,0.242222222222222
"289",1,13.6,999.9,0,0.108888888888889
"297",1,14.3,2,0,0.133333333333333
"319",1,14.3,999.9,0,0.337777777777778
"376",2,3.6,1.2,0,0.304444444444444
"393",2,5.9,1.2,0,0.34
"395",2,4.2,999.9,0,0.335555555555556
"396",2,6.3,999.9,0,0.382222222222222
"398",2,7.1,1.2,0,0.208888888888889
"423",2,6.9,1.2,0,0.144444444444444
"457",2,7.3,999.9,0,0.462222222222222
"458",2,6.1,999.9,0,0.315555555555556
"469",2,9.3,999.9,0,0.486666666666667
"482",2,5.4,999.9,0,0.811111111111111
"488",2,8.9,999.9,0,0.182222222222222
"498",2,10,999.9,0,0.404444444444444
"500",2,11.1,1.2,0,0.171111111111111
"523",2,8.8,1.2,0,0.0577777777777778
"531",2,11,1.2,0,0.126666666666667
"543",2,10.6,999.9,0,0.453333333333333
"559",2,9.8,999.9,1,0.431111111111111
"580",2,9.2,999.9,0,0.28
"590",2,10.1,999.9,0,0.56
"601",2,10.1,999.9,0,0.286666666666667
"617",2,16.2,1.2,0,0.468888888888889
"622",2,11.8,999.9,0,0.475555555555556
"623",2,11.8,999.9,0,0.242222222222222
"624",2,14.6,999.9,0,0.351111111111111
"627",2,9.5,999.9,0,0.428888888888889
"628",2,10.4,999.9,0,0.353333333333333
"638",2,14.4,999.9,0,0.302222222222222
"649",2,19.9,2,1,0.2
"651",2,20.9,999.9,0,0.637777777777778
"693",3,4.8,999.9,0,0.468888888888889
"694",3,4.7,999.9,0,0.435555555555556
"698",3,5.4,999.9,0,0.544444444444444
"715",3,4.3,999.9,0,0.573333333333333
"743",3,6.9,1.2,0,0.286666666666667
"752",3,3.7,999.9,0,0.557777777777778
"764",3,7.3,999.9,0,0.468888888888889
"770",3,6.5,999.9,0,0.548888888888889
"794",3,8,1.2,0,0.471111111111111
"800",3,9.4,999.9,0,0.424444444444444
"801",3,7.9,999.9,0,0.506666666666667
"807",3,7.5,999.9,0,0.311111111111111
"810",3,7.2,1.2,0,0.48
"812",3,7.4,999.9,0,0.5
"819",3,9.7,999.9,0,0.562222222222222
"829",3,11,999.9,0,0.44
"832",3,7.2,999.9,0,0.268888888888889
"835",3,9.4,999.9,0,0.437777777777778
"845",3,11.1,999.9,0,0.682222222222222
"848",3,9.1,999.9,0,0.673333333333333
"861",3,7.2,999.9,0,0.317777777777778
"894",3,8.5,999.9,0,0.508888888888889
"908",3,11.9,999.9,0,0.52
"911",3,8.9,999.9,0,0.502222222222222
"928",3,12.2,999.9,0,0.522222222222222
"939",3,14.1,999.9,0,0.555555555555556
"947",3,9.4,999.9,1,0.42
"957",3,11.2,999.9,0,0.506666666666667
"961",3,16.2,999.9,1,0.731111111111111
"965",3,15.2,999.9,0,0.591111111111111
"993",3,19.8,999.9,0,0.571111111111111
"1048",4,7.3,999.9,0,0.717777777777778
"1054",4,7.7,999.9,0,0.451111111111111
"1062",4,7.9,999.9,0,0.513333333333333
"1071",4,4.8,999.9,0,0.555555555555556
"1075",4,7.6,999.9,0,0.473333333333333
"1087",4,7.2,999.9,0,0.457777777777778
"1105",4,8.5,999.9,0,0.42
"1110",4,7,999.9,0,0.595555555555556
"1111",4,6,999.9,0,0.546666666666667
"1120",4,7.3,999.9,0,0.504444444444444
"1127",4,9.2,999.9,0,0.448888888888889
"1128",4,6.1,999.9,0,0.488888888888889
"1144",4,10.6,999.9,0,0.382222222222222
"1151",4,6.4,999.9,0,0.502222222222222
"1169",4,8.7,999.9,0,0.477777777777778
"1174",4,11.8,999.9,0,0.48
"1184",4,9.8,999.9,0,0.542222222222222
"1200",4,10.5,999.9,0,0.54
"1213",4,11.8,999.9,0,0.455555555555556
"1221",4,9.7,999.9,0,0.417777777777778
"1231",4,11.9,999.9,0,0.564444444444444
"1233",4,12,999.9,0,0.6
"1246",4,8.1,999.9,0,0.753333333333333
"1272",4,12.2,1.2,0,0.446666666666667
"1274",4,11.6,999.9,0,0.26
"1277",4,14.1,999.9,0,0.384444444444444
"1287",4,10.3,999.9,0,0.306666666666667
"1289",4,16,999.9,0,0.382222222222222
"1308",4,12,999.9,0,0.484444444444444
"1323",4,16.1,999.9,0,0.362222222222222
"1372",5,5.4,999.9,1,0.6
"1374",5,4.2,999.9,0,0.613333333333333
"1386",5,4,999.9,0,0.535555555555556
"1397",5,5.4,999.9,0,0.582222222222222
"1402",5,6.1,999.9,0,0.737777777777778
"1414",5,5.4,999.9,0,0.68
"1428",5,5.7,999.9,0,0.653333333333333
"1433",5,6.1,999.9,0,0.704444444444444
"1448",5,6.4,999.9,0,0.695555555555556
"1452",5,9.7,999.9,0,0.5
"1455",5,8.6,999.9,0,0.62
"1476",5,8.4,999.9,0,0.675555555555556
"1489",5,8.4,999.9,0,0.453333333333333
"1498",5,10.2,999.9,0,0.653333333333333
"1500",5,8.4,999.9,0,0.448888888888889
"1510",5,8.7,999.9,0,0.7
"1519",5,9.2,999.9,0,0.542222222222222
"1526",5,8.7,999.9,0,0.557777777777778
"1538",5,12.7,999.9,0,0.597777777777778
"1541",5,9.8,999.9,0,0.711111111111111
"1545",5,5.4,999.9,0,0.548888888888889
"1559",5,10.6,999.9,0,0.737777777777778
"1568",5,10.7,999.9,0,0.688888888888889
"1572",5,8.7,999.9,0,0.693333333333333
"1590",5,12.6,999.9,0,0.473333333333333
"1595",5,11.9,999.9,0,0.431111111111111
"1607",5,12.8,999.9,0,0.673333333333333
"1619",5,12.5,999.9,0,0.522222222222222
"1653",5,7.9,999.9,0,0.595555555555556
"1658",5,12.2,999.9,0,0.564444444444444
"1659",5,9.4,999.9,1,0.517777777777778
"1728",6,5.3,999.9,0,0.742222222222222
"1730",6,7.3,999.9,0,0.708888888888889
"1733",6,6.8,999.9,0,0.702222222222222
"1757",6,6.7,999.9,0,0.717777777777778
"1760",6,5.5,999.9,0,0.611111111111111
"1771",6,6.9,999.9,0,0.568888888888889
"1773",6,5.7,999.9,0,0.68
"1774",6,6,999.9,0,1
"1777",6,7.2,999.9,0,0.753333333333333
"1778",6,6.4,999.9,0,0.531111111111111
"1783",6,6.5,999.9,0,0.58
"1796",6,7.2,999.9,0,0.722222222222222
"1800",6,7.2,999.9,0,0.797777777777778
"1804",6,6.5,999.9,0,0.693333333333333
"1810",6,8.7,999.9,0,0.637777777777778
"1813",6,9.4,999.9,0,0.728888888888889
"1842",6,7.3,999.9,0,0.771111111111111
"1864",6,9.6,999.9,0,0.591111111111111
"1866",6,10,999.9,0,0.74
"1885",6,10.4,999.9,0,0.62
"1893",6,8.8,999.9,0,0.628888888888889
"1898",6,7.4,999.9,0,0.748888888888889
"1904",6,9.1,999.9,0,0.76
"1912",6,8.5,999.9,0,0.615555555555556
"1925",6,10.9,999.9,0,0.808888888888889
"1926",6,9.9,999.9,0,0.642222222222222
"1946",6,11.5,999.9,0,0.82
"1949",6,9.6,999.9,0,0.671111111111111
"1972",6,10.2,999.9,0,0.675555555555556
"1991",6,7.6,999.9,1,0.695555555555556
"2053",7,6.1,999.9,0,0.8
"2060",7,5.8,999.9,0,0.748888888888889
"2086",7,6.4,999.9,0,0.648888888888889
"2093",7,6.1,999.9,0,0.671111111111111
"2094",7,4.4,999.9,0,0.864444444444444
"2108",7,4.7,999.9,0,0.595555555555556
"2116",7,4,999.9,0,0.673333333333333
"2130",7,3.9,999.9,0,0.682222222222222
"2131",7,5.9,999.9,0,0.697777777777778
"2146",7,7.1,999.9,0,0.722222222222222
"2148",7,6.3,999.9,0,0.904444444444444
"2151",7,4.7,999.9,0,0.604444444444444
"2160",7,9,999.9,0,0.975555555555556
"2166",7,6,999.9,0,0.653333333333333
"2169",7,8.5,999.9,0,0.795555555555556
"2173",7,7.8,999.9,0,0.66
"2184",7,8.3,999.9,0,0.753333333333333
"2190",7,4.5,999.9,0,0.724444444444444
"2206",7,4.4,999.9,0,0.635555555555556
"2208",7,9.9,999.9,0,0.535555555555556
"2225",7,7.6,999.9,1,0.564444444444444
"2242",7,9.2,999.9,0,0.473333333333333
"2256",7,7.9,999.9,0,0.528888888888889
"2264",7,12.1,999.9,0,0.648888888888889
"2291",7,7.5,999.9,1,0.671111111111111
"2292",7,10.2,999.9,0,0.668888888888889
"2297",7,5.7,999.9,0,0.691111111111111
"2316",7,7.7,999.9,0,0.675555555555556
"2324",7,10.8,999.9,0,0.671111111111111
"2326",7,12,999.9,0,0.624444444444444
"2377",8,5,999.9,0,0.7
"2410",8,5.2,999.9,0,0.704444444444444
"2423",8,6.2,999.9,0,0.88
"2424",8,5.6,999.9,0,0.677777777777778
"2429",8,6.6,999.9,0,0.626666666666667
"2444",8,3.5,999.9,0,0.533333333333333
"2446",8,6.1,999.9,0,0.875555555555556
"2463",8,4.7,999.9,0,0.788888888888889
"2473",8,5.1,999.9,0,0.777777777777778
"2475",8,4.2,999.9,0,0.52
"2490",8,4.2,999.9,0,0.631111111111111
"2495",8,6.7,999.9,0,0.755555555555556
"2503",8,6.4,999.9,0,0.831111111111111
"2514",8,5.7,999.9,0,0.526666666666667
"2516",8,7.8,999.9,0,0.735555555555556
"2517",8,6.2,999.9,1,0.62
"2521",8,4.6,999.9,0,0.593333333333333
"2525",8,5.4,999.9,0,0.677777777777778
"2531",8,6.7,999.9,0,0.831111111111111
"2538",8,9.6,999.9,0,0.702222222222222
"2551",8,7.2,999.9,0,0.728888888888889
"2556",8,8.9,999.9,0,0.662222222222222
"2575",8,6.7,999.9,0,0.791111111111111
"2584",8,8.5,999.9,0,0.588888888888889
"2586",8,7.2,999.9,0,0.753333333333333
"2595",8,10.6,999.9,0,0.744444444444444
"2636",8,8.8,999.9,0,0.648888888888889
"2643",8,6.6,999.9,1,0.573333333333333
"2646",8,9.6,999.9,0,0.791111111111111
"2663",8,8.6,999.9,0,0.808888888888889
"2670",8,7.2,999.9,0,0.677777777777778
"2704",9,3.6,999.9,0,0.651111111111111
"2709",9,3.8,999.9,0,0.762222222222222
"2747",9,4.8,999.9,0,0.6
"2763",9,4.3,999.9,0,0.733333333333333
"2783",9,7.4,999.9,0,0.713333333333333
"2796",9,6.5,999.9,0,0.76
"2810",9,9.3,999.9,0,0.766666666666667
"2819",9,6.5,999.9,0,0.793333333333333
"2843",9,7.8,999.9,0,0.675555555555556
"2844",9,7.4,999.9,0,0.677777777777778
"2847",9,6.7,999.9,0,0.646666666666667
"2848",9,9.1,999.9,0,0.691111111111111
"2849",9,7.4,999.9,0,0.744444444444444
"2850",9,9.3,999.9,0,0.737777777777778
"2859",9,7.8,999.9,0,0.662222222222222
"2870",9,9.3,999.9,0,0.606666666666667
"2889",9,7.6,999.9,0,0.497777777777778
"2902",9,9.4,999.9,0,0.682222222222222
"2914",9,7.8,999.9,0,0.62
"2917",9,9.5,999.9,0,0.522222222222222
"2918",9,8.8,999.9,0,0.768888888888889
"2943",9,8.1,999.9,0,0.742222222222222
"2953",9,9.6,999.9,0,0.708888888888889
"2958",9,12.5,999.9,0,0.631111111111111
"2975",9,7.5,999.9,0,0.54
"2983",9,9.4,999.9,0,0.326666666666667
"2984",9,12.7,999.9,0,0.613333333333333
"2994",9,13.7,999.9,0,0.475555555555556
"2998",9,11.4,999.9,0,0.548888888888889
"3052",10,5.6,999.9,0,0.524444444444444
"3053",10,3.9,999.9,0,0.631111111111111
"3067",10,6,999.9,0,0.486666666666667
"3076",10,3.5,999.9,0,0.591111111111111
"3081",10,5.8,999.9,0,0.504444444444444
"3083",10,3.5,999.9,0,0.497777777777778
"3098",10,6.2,999.9,0,0.633333333333333
"3122",10,6.2,999.9,0,0.831111111111111
"3129",10,7.2,999.9,0,0.697777777777778
"3133",10,5.3,999.9,0,0.74
"3139",10,6.9,999.9,0,0.842222222222222
"3141",10,5.3,999.9,0,0.551111111111111
"3142",10,6.2,999.9,0,0.431111111111111
"3145",10,7,999.9,0,0.566666666666667
"3156",10,8.4,999.9,0,0.626666666666667
"3175",10,8,999.9,0,0.464444444444444
"3180",10,9.4,999.9,0,0.704444444444444
"3183",10,6.6,999.9,0,0.457777777777778
"3185",10,7.8,999.9,0,0.671111111111111
"3186",10,10,999.9,0,0.744444444444444
"3202",10,9.3,999.9,0,0.833333333333333
"3208",10,7.4,999.9,0,0.54
"3209",10,11.5,999.9,0,0.604444444444444
"3263",10,10,999.9,0,0.573333333333333
"3265",10,10.2,999.9,0,0.508888888888889
"3268",10,10.7,999.9,0,0.762222222222222
"3275",10,10.1,999.9,0,0.662222222222222
"3287",10,12.6,999.9,0,0.731111111111111
"3289",10,9.9,999.9,0,0.468888888888889
"3293",10,8.2,999.9,0,0.66
"3329",10,14.2,999.9,0,0.635555555555556
"3390",11,3,999.9,1,0.497777777777778
"3391",11,3.5,999.9,0,0.588888888888889
"3397",11,4.5,999.9,0,0.433333333333333
"3405",11,2.9,999.9,0,0.626666666666667
"3412",11,4.8,999.9,0,0.555555555555556
"3422",11,3.7,999.9,0,0.58
"3430",11,5.3,999.9,0,0.655555555555556
"3445",11,6.3,999.9,0,0.513333333333333
"3468",11,6.2,999.9,0,0.74
"3471",11,8.1,999.9,0,0.455555555555556
"3473",11,6.9,999.9,0,0.446666666666667
"3478",11,7.1,999.9,0,0.648888888888889
"3481",11,8.9,999.9,0,0.388888888888889
"3483",11,4.9,999.9,0,0.52
"3495",11,8,999.9,0,0.404444444444444
"3503",11,8.2,999.9,0,0.102222222222222
"3504",11,8.5,999.9,0,0.468888888888889
"3511",11,9.5,999.9,0,0.937777777777778
"3513",11,8.9,999.9,0,0.382222222222222
"3536",11,4.6,999.9,0,0.655555555555556
"3566",11,7.4,999.9,0,0.346666666666667
"3587",11,8.6,999.9,0,0.464444444444444
"3605",11,9.8,999.9,0,0.717777777777778
"3611",11,11.6,999.9,0,0.466666666666667
"3624",11,13.3,999.9,0,0.455555555555556
"3633",11,8.8,999.9,0,0.426666666666667
"3647",11,12.4,999.9,0,0.688888888888889
"3653",11,10.8,999.9,0,0.522222222222222
"3656",11,13.7,999.9,0,0.68
"3664",11,17.7,999.9,0,0.42
"3725",12,3.6,5.1,1,0.237777777777778
"3739",12,6.3,999.9,0,0.6
"3756",12,6.1,2,0,0.533333333333333
"3770",12,6.9,999.9,0,0.275555555555556
"3771",12,5.2,1.2,0,0.257777777777778
"3800",12,9.4,999.9,0,0.4
"3802",12,7.2,3.1,0,0.46
"3811",12,7,3.1,0,0.193333333333333
"3828",12,7.7,999.9,0,0.771111111111111
"3841",12,5.6,3.1,0,0.28
"3842",12,8.5,2,0,0.475555555555556
"3849",12,7.9,5.1,1,0.0533333333333333
"3854",12,7.5,3.1,0,0.535555555555556
"3869",12,8.1,3.1,0,0.382222222222222
"3878",12,9.5,3.1,1,0.313333333333333
"3895",12,8.1,2,0,0.422222222222222
"3904",12,10.9,999.9,0,0.564444444444444
"3906",12,12.9,999.9,0,0.382222222222222
"3910",12,5.9,1.2,0,0.444444444444444
"3913",12,9,1.2,0,0
"3929",12,12.4,999.9,0,0.742222222222222
"3947",12,13.4,999.9,0,0.48
"3962",12,10.7,3.1,0,0.271111111111111
"3965",12,13.4,999.9,0,0.353333333333333
"3968",12,11.3,3.1,0,0.204444444444444
"3974",12,15,999.9,0,0.262222222222222
"3976",12,13.2,999.9,0,0.388888888888889
"3980",12,12,3.9,0,0.0844444444444444
"3986",12,8.2,999.9,0,0.52
"4003",12,14.1,3.1,0,0.455555555555556
"4008",12,14.4,999.9,0,0.353333333333333
"46",1,2.5,999.9,0,0.395652173913043
"47",1,4.8,999.9,1,0.38695652173913
"64",1,6.1,999.9,0,0.302173913043478
"74",1,6.6,999.9,0,0.569565217391304
"81",1,4.5,999.9,1,0.582608695652174
"83",1,8.7,999.9,0,0.276086956521739
"95",1,5.4,999.9,0,0.458695652173913
"119",1,6.3,999.9,0,0.573913043478261
"124",1,7.7,999.9,1,0.502173913043478
"144",1,9.1,999.9,0,0.506521739130435
"150",1,9,999.9,0,0.347826086956522
"164",1,8.8,999.9,0,0.708695652173913
"165",1,7.1,999.9,0,0.678260869565217
"180",1,11.8,999.9,0,0.558695652173913
"185",1,7.8,999.9,0,0.31304347826087
"194",1,6.6,999.9,1,0.530434782608696
"197",1,11.7,999.9,0,0.673913043478261
"203",1,9.7,999.9,0,0.615217391304348
"208",1,9,999.9,0,0.254347826086956
"210",1,11.5,999.9,0,0.43695652173913
"215",1,10.9,999.9,0,0.297826086956522
"222",1,7,999.9,0,0.671739130434783
"223",1,10.4,999.9,0,0.519565217391304
"227",1,9.9,999.9,0,0.595652173913043
"236",1,9.6,999.9,0,0.684782608695652
"263",1,11.8,999.9,0,0.369565217391304
"273",1,14.2,999.9,0,0.3
"330",1,13.6,999.9,0,0.565217391304348
"335",1,11.6,999.9,1,0.410869565217391
"341",1,17.9,999.9,0,0.502173913043478
"384",2,2.2,999.9,0,0.434782608695652
"418",2,6.8,999.9,0,0.5
"429",2,6.7,999.9,0,0.428260869565217
"442",2,8.2,999.9,0,0.595652173913043
"446",2,8,999.9,0,0.445652173913043
"452",2,6.1,999.9,0,0.626086956521739
"472",2,9.1,999.9,0,0.404347826086957
"496",2,9.6,999.9,0,0.426086956521739
"499",2,7.4,999.9,0,0.515217391304348
"505",2,8.6,999.9,0,0.530434782608696
"510",2,8.2,999.9,1,0.497826086956522
"513",2,11.4,999.9,0,0.341304347826087
"532",2,11.5,999.9,0,0.393478260869565
"538",2,10.1,999.9,0,0.810869565217391
"541",2,6.8,999.9,0,0.345652173913043
"542",2,6.9,999.9,0,0.778260869565217
"552",2,10.2,999.9,0,0.480434782608696
"554",2,6.8,999.9,1,0.476086956521739
"564",2,11,999.9,0,0.428260869565217
"565",2,12.3,999.9,0,0.421739130434783
"582",2,10.7,999.9,0,0.356521739130435
"589",2,12.1,999.9,0,0.432608695652174
"594",2,11.5,999.9,0,0.221739130434783
"602",2,11,999.9,0,0.519565217391304
"606",2,13.4,999.9,0,0.271739130434783
"611",2,10.9,999.9,0,0.417391304347826
"632",2,12.1,999.9,0,0.589130434782609
"644",2,14.3,999.9,0,0.443478260869565
"722",3,5.2,999.9,0,0.284782608695652
"730",3,8,1.2,0,0.510869565217391
"742",3,6.3,1.2,0,0.421739130434783
"747",3,7.4,999.9,0,0.495652173913044
"755",3,7.4,999.9,0,0.539130434782609
"783",3,5.7,999.9,0,0.171739130434783
"834",3,8.2,999.9,0,0.402173913043478
"857",3,9.4,999.9,0,0.417391304347826
"860",3,9.6,999.9,0,0.432608695652174
"862",3,8.5,999.9,0,0.439130434782609
"863",3,10,999.9,0,0.432608695652174
"866",3,11,3.1,0,0.291304347826087
"868",3,9,999.9,0,0.345652173913043
"879",3,9.5,999.9,0,0.382608695652174
"897",3,10.6,999.9,0,0.480434782608696
"898",3,9.9,999.9,0,0.423913043478261
"903",3,12.1,999.9,0,0.408695652173913
"907",3,10.2,1.2,0,0.145652173913043
"916",3,9.6,999.9,0,0.482608695652174
"927",3,12.2,5.1,1,0
"933",3,12.1,999.9,0,0.434782608695652
"938",3,12.1,999.9,0,0.417391304347826
"940",3,15.7,999.9,0,0.658695652173913
"950",3,15.3,999.9,0,0.454347826086957
"964",3,10.5,999.9,0,0.582608695652174
"967",3,14.1,999.9,0,0.376086956521739
"970",3,12.9,999.9,0,0.66304347826087
"985",3,10,999.9,0,0.33695652173913
"986",3,12.2,999.9,1,0.471739130434783
"990",3,18.8,999.9,0,0.454347826086957
"992",3,19.4,999.9,0,0.419565217391304
"1028",4,6.5,999.9,0,0.484782608695652
"1040",4,7.4,999.9,0,0.65
"1045",4,6.2,999.9,0,0.469565217391304
"1051",4,5,999.9,0,0.604347826086956
"1063",4,8.3,999.9,0,0.415217391304348
"1073",4,5.6,999.9,0,0.55
"1074",4,6.6,999.9,0,0.569565217391304
"1085",4,4,999.9,0,0.497826086956522
"1088",4,8.1,999.9,0,0.517391304347826
"1103",4,8.1,999.9,0,0.617391304347826
"1117",4,11.1,999.9,0,0.493478260869565
"1126",4,5.6,999.9,0,0.776086956521739
"1130",4,5.4,999.9,0,0.778260869565217
"1137",4,9.8,999.9,0,0.615217391304348
"1170",4,9.2,999.9,0,0.482608695652174
"1172",4,11.8,999.9,0,0.502173913043478
"1206",4,9,999.9,0,0.567391304347826
"1211",4,12.6,999.9,0,0.741304347826087
"1214",4,7.8,999.9,0,0.497826086956522
"1215",4,12,999.9,0,0.46304347826087
"1237",4,10.9,999.9,0,0.519565217391304
"1248",4,14.3,999.9,0,0.454347826086957
"1254",4,11.2,999.9,0,0.617391304347826
"1280",4,13.5,999.9,0,0.623913043478261
"1281",4,13.8,999.9,0,0.745652173913044
"1293",4,14.9,999.9,0,0.308695652173913
"1298",4,12.2,999.9,0,0.526086956521739
"1312",4,18.7,999.9,0,0.421739130434783
"1317",4,12.7,999.9,0,0.345652173913043
"1321",4,15,999.9,0,0.397826086956522
"1367",5,5.8,999.9,0,0.506521739130435
"1389",5,6,999.9,0,0.576086956521739
"1424",5,6.7,999.9,0,0.86304347826087
"1425",5,6.7,999.9,0,0.708695652173913
"1437",5,6.1,999.9,0,0.410869565217391
"1440",5,5.4,999.9,0,0.63695652173913
"1450",5,6.3,999.9,0,0.502173913043478
"1484",5,6.3,999.9,0,0.815217391304348
"1486",5,10.4,999.9,0,0.628260869565217
"1492",5,6.4,999.9,0,0.543478260869565
"1497",5,8.3,999.9,0,0.576086956521739
"1512",5,5.2,999.9,0,0.502173913043478
"1520",5,6.2,999.9,0,0.517391304347826
"1535",5,10.6,999.9,0,0.41304347826087
"1564",5,8.5,999.9,0,0.339130434782609
"1566",5,9.6,999.9,0,0.626086956521739
"1570",5,9.8,999.9,0,0.689130434782609
"1583",5,9.7,999.9,0,0.739130434782609
"1587",5,7.7,999.9,0,0.576086956521739
"1588",5,9.3,999.9,0,0.571739130434783
"1593",5,12.1,999.9,0,0.702173913043478
"1602",5,14.9,999.9,0,0.467391304347826
"1612",5,12.3,999.9,0,0.519565217391304
"1625",5,10.6,999.9,0,0.639130434782609
"1629",5,11.9,999.9,0,0.580434782608696
"1635",5,15.1,999.9,0,0.706521739130435
"1639",5,10.5,999.9,0,0.595652173913043
"1644",5,11.6,999.9,0,0.845652173913043
"1648",5,17.3,999.9,0,0.656521739130435
"1654",5,15.5,999.9,0,0.784782608695652
"1660",5,16.6,999.9,0,0.654347826086957
"1736",6,5.4,999.9,0,0.797826086956522
"1769",6,5.3,999.9,0,0.915217391304348
"1784",6,5.8,999.9,0,0.678260869565217
"1791",6,6,999.9,0,0.660869565217391
"1812",6,6,999.9,0,0.647826086956522
"1819",6,10,999.9,0,0.682608695652174
"1825",6,8.6,999.9,0,0.743478260869565
"1831",6,4.3,999.9,0,0.641304347826087
"1833",6,7.3,999.9,0,0.752173913043478
"1848",6,6.2,999.9,0,0.758695652173913
"1851",6,7.9,999.9,0,0.758695652173913
"1853",6,11.8,999.9,0,0.582608695652174
"1876",6,9.1,999.9,0,0.767391304347826
"1889",6,6.7,999.9,0,0.728260869565217
"1900",6,8.1,999.9,0,0.589130434782609
"1914",6,13.8,999.9,0,0.73695652173913
"1915",6,11,999.9,0,0.7
"1923",6,10.1,999.9,0,0.747826086956522
"1931",6,8.8,999.9,0,0.715217391304348
"1938",6,9,999.9,0,0.571739130434783
"1940",6,11.6,999.9,0,0.75
"1942",6,9.4,999.9,0,0.784782608695652
"1947",6,10.5,999.9,0,0.680434782608696
"1951",6,11.5,999.9,0,0.656521739130435
"1956",6,10.4,999.9,0,0.660869565217391
"1958",6,12.1,999.9,0,0.765217391304348
"1961",6,10.8,999.9,0,0.678260869565217
"1962",6,10.6,999.9,0,0.506521739130435
"1984",6,7.4,999.9,1,0.641304347826087
"1987",6,12.3,999.9,0,0.676086956521739
"2045",7,6.8,999.9,0,0.604347826086956
"2046",7,3.3,999.9,0,0.691304347826087
"2064",7,5.1,999.9,0,0.667391304347826
"2083",7,4.9,999.9,0,0.747826086956522
"2098",7,4.4,999.9,0,0.641304347826087
"2109",7,6.8,999.9,0,0.641304347826087
"2111",7,7.6,999.9,0,0.704347826086957
"2118",7,3.5,999.9,0,0.695652173913043
"2132",7,5.2,999.9,0,0.902173913043478
"2134",7,6.4,999.9,0,0.83695652173913
"2137",7,6.6,999.9,0,0.847826086956522
"2161",7,8.2,999.9,0,0.471739130434783
"2176",7,7,999.9,0,0.758695652173913
"2180",7,7.9,999.9,0,0.7
"2182",7,7.3,999.9,0,0.817391304347826
"2186",7,6.1,999.9,0,0.617391304347826
"2197",7,10.2,999.9,0,0.669565217391304
"2217",7,6.7,999.9,0,0.810869565217391
"2218",7,5.2,999.9,0,0.8
"2220",7,7.5,999.9,0,0.619565217391304
"2224",7,9.1,999.9,0,0.617391304347826
"2260",7,11.4,999.9,0,0.708695652173913
"2262",7,8.1,999.9,0,0.68695652173913
"2269",7,7.4,999.9,0,0.665217391304348
"2288",7,8.8,999.9,0,1
"2289",7,12.4,999.9,0,0.819565217391304
"2290",7,8.5,999.9,0,0.752173913043478
"2309",7,8,999.9,1,0.623913043478261
"2313",7,8.4,999.9,0,0.66304347826087
"2322",7,10.3,999.9,0,0.734782608695652
"2325",7,8.7,999.9,1,0.610869565217391
"2369",8,4.4,999.9,0,0.682608695652174
"2376",8,3.5,999.9,0,0.641304347826087
"2388",8,4.1,999.9,0,0.543478260869565
"2389",8,3.2,999.9,0,0.556521739130435
"2393",8,4.4,999.9,0,0.639130434782609
"2394",8,5.7,999.9,0,0.66304347826087
"2416",8,5.5,999.9,0,0.647826086956522
"2419",8,5.8,999.9,0,0.656521739130435
"2440",8,4.8,999.9,0,0.741304347826087
"2453",8,4.6,999.9,0,0.465217391304348
"2454",8,6,999.9,0,0.908695652173913
"2455",8,7.4,999.9,0,0.61304347826087
"2489",8,5.4,999.9,0,0.652173913043478
"2501",8,8.4,999.9,0,0.73695652173913
"2519",8,6.5,999.9,0,0.697826086956522
"2526",8,6.1,999.9,0,0.85
"2529",8,6.6,999.9,0,0.697826086956522
"2549",8,7,999.9,0,0.608695652173913
"2552",8,7.2,999.9,0,0.98695652173913
"2563",8,6.6,999.9,0,0.65
"2589",8,8.5,999.9,0,0.632608695652174
"2601",8,8.2,999.9,0,0.593478260869565
"2613",8,7.7,999.9,0,0.68695652173913
"2625",8,7.5,999.9,0,0.710869565217391
"2628",8,11.1,999.9,0,0.665217391304348
"2633",8,11.1,999.9,0,0.569565217391304
"2641",8,10.3,999.9,0,0.83695652173913
"2656",8,12.4,999.9,0,0.639130434782609
"2658",8,7.6,999.9,0,0.815217391304348
"2672",8,12.4,999.9,0,0.978260869565217
"2706",9,3.9,999.9,1,0.565217391304348
"2731",9,5.1,999.9,0,0.471739130434783
"2739",9,4.1,999.9,0,0.647826086956522
"2743",9,5.7,999.9,0,0.508695652173913
"2767",9,5.2,999.9,0,0.504347826086956
"2777",9,7.8,999.9,0,0.765217391304348
"2786",9,5.7,999.9,0,0.732608695652174
"2787",9,6.9,999.9,0,0.576086956521739
"2790",9,6,999.9,0,0.704347826086957
"2795",9,7.1,999.9,0,0.734782608695652
"2808",9,5.9,999.9,0,0.723913043478261
"2816",9,5.3,999.9,0,0.773913043478261
"2818",9,7.5,999.9,0,0.647826086956522
"2828",9,7.5,999.9,0,0.726086956521739
"2834",9,8,999.9,0,0.378260869565217
"2841",9,7.2,999.9,0,0.547826086956522
"2845",9,5.3,999.9,0,0.495652173913044
"2856",9,7.3,999.9,0,0.767391304347826
"2874",9,8.9,999.9,0,0.569565217391304
"2877",9,5.6,999.9,0,0.754347826086956
"2878",9,7.8,999.9,0,0.528260869565217
"2880",9,7.5,999.9,0,0.597826086956522
"2884",9,9.6,999.9,0,0.730434782608696
