date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2011-08-17,2011,08,17,74.9,59.3,1016.8,10.0,5.5,9.9,14.0,82.9,64.9,0.0,999.9,0
2011-08-18,2011,08,18,77.1,63.3,1014.3,9.5,4.4,9.9,999.9,84.9,71.1,0.0,999.9,0
2011-08-19,2011,08,19,76.6,60.3,1011.6,10.0,5.0,11.1,999.9,86.0,66.9,0.0,999.9,0
2011-08-20,2011,08,20,75.4,66.6,1011.9,9.5,4.2,15.9,27.0,84.0,68.0,0.0,999.9,0
2011-08-21,2011,08,21,73.8,60.9,1013.6,8.8,6.1,12.0,15.9,81.0,68.0,0.4,999.9,0
2011-08-22,2011,08,22,71.6,57.4,1016.4,10.0,3.8,8.0,999.9,82.0,61.0,0.01,999.9,0
2011-08-23,2011,08,23,69.9,62.0,1013.2,9.6,6.8,15.0,21.0,77.0,66.0,0.0,999.9,0
2011-08-24,2011,08,24,78.5,67.9,1004.8,9.7,9.2,17.1,22.9,91.0,70.0,0.4,999.9,0
2011-08-25,2011,08,25,73.8,57.0,1011.3,10.0,7.5,12.0,17.1,87.1,64.9,0.0,999.9,0
2011-08-26,2011,08,26,71.6,58.2,1015.9,10.0,3.3,9.9,17.1,82.9,61.0,0.0,999.9,0
2011-08-27,2011,08,27,74.6,63.4,1012.5,10.0,6.4,15.0,19.0,82.9,66.9,0.0,999.9,0
2011-08-28,2011,08,28,70.5,54.8,1012.8,10.0,8.9,14.0,20.0,77.0,61.0,0.0,999.9,0
2011-08-29,2011,08,29,70.1,56.0,1015.1,10.0,4.4,8.9,999.9,78.1,61.0,0.0,999.9,0
2011-08-30,2011,08,30,71.2,54.3,1016.9,10.0,5.1,8.9,999.9,79.0,64.0,0.0,999.9,0
2011-08-31,2011,08,31,75.3,61.0,1014.4,9.9,7.5,12.0,15.0,88.0,64.9,0.07,999.9,0
2011-09-01,2011,09,01,83.8,69.8,1012.6,9.9,4.4,9.9,15.0,93.9,73.9,0.05,999.9,0
2011-09-02,2011,09,02,86.1,68.8,1011.3,9.8,7.0,12.0,999.9,93.9,79.0,0.0,999.9,0
2011-09-03,2011,09,03,80.4,68.6,1010.9,9.1,3.8,11.1,15.0,89.1,72.0,0.0,999.9,0
2011-09-04,2011,09,04,69.6,59.0,1011.9,9.8,8.8,14.0,20.0,73.9,64.9,0.15,999.9,0
2011-09-05,2011,09,05,61.2,47.5,1017.7,10.0,14.0,21.0,27.0,68.0,53.1,0.0,999.9,0
2011-09-06,2011,09,06,61.1,45.2,1020.6,10.0,13.3,17.1,22.0,66.0,57.0,0.0,999.9,0
2011-09-07,2011,09,07,64.0,46.4,1020.6,10.0,11.9,19.0,26.0,70.0,57.9,0.0,999.9,0
2011-09-08,2011,09,08,66.2,51.5,1018.1,9.8,12.6,22.0,28.0,73.9,61.0,0.0,999.9,0
2011-09-09,2011,09,09,66.1,61.2,1013.7,8.5,8.9,17.1,21.0,72.0,62.1,0.06,999.9,0
2011-09-10,2011,09,10,66.9,60.2,1015.1,8.0,3.2,8.9,999.9,75.9,57.9,0.01,999.9,1
2011-09-11,2011,09,11,70.6,59.3,1015.5,8.6,3.1,11.1,999.9,82.9,60.1,0.01,999.9,0
2011-09-12,2011,09,12,74.2,59.3,1013.9,10.0,7.2,15.0,21.0,86.0,64.0,0.0,999.9,0
2011-09-13,2011,09,13,72.0,55.7,1010.4,9.3,8.3,11.1,17.1,80.1,64.9,0.0,999.9,0
2011-09-14,2011,09,14,59.0,50.2,1015.7,6.3,5.0,9.9,999.9,64.9,55.9,0.0,999.9,0
2011-09-15,2011,09,15,51.9,33.3,1026.6,10.0,9.3,12.0,18.1,60.1,44.1,0.0,999.9,0
2011-09-16,2011,09,16,53.4,37.9,1027.9,10.0,2.7,8.9,999.9,59.0,48.0,0.0,999.9,0
2011-09-17,2011,09,17,59.7,42.6,1025.4,10.0,7.0,14.0,18.1,69.1,52.0,0.0,999.9,0
2011-09-18,2011,09,18,59.6,50.2,1022.1,8.8,7.4,15.9,22.0,64.0,55.9,0.0,999.9,0
2011-09-19,2011,09,19,65.0,60.4,1013.6,6.3,6.7,11.1,17.1,68.0,62.1,0.75,999.9,0
2011-09-20,2011,09,20,62.6,53.2,1016.3,7.8,4.4,8.9,999.9,75.0,53.1,0.41,999.9,1
2011-09-21,2011,09,21,66.2,51.3,1013.2,9.9,8.8,15.9,24.1,72.0,60.1,0.01,999.9,0
2011-09-22,2011,09,22,58.6,46.7,1017.8,10.0,7.1,12.0,15.9,66.9,53.1,0.0,999.9,0
2011-09-23,2011,09,23,55.8,45.3,1018.3,10.0,5.5,8.9,999.9,62.1,48.0,0.0,999.9,0
2011-09-24,2011,09,24,56.0,48.3,1015.7,9.6,4.3,7.0,999.9,63.0,51.1,0.07,999.9,0
2011-09-25,2011,09,25,57.9,51.6,1012.9,8.9,5.2,11.1,17.1,64.9,53.1,0.01,999.9,0
2011-09-26,2011,09,26,57.5,51.6,1005.1,8.2,9.0,15.0,22.9,62.6,53.6,0.95,999.9,0
2011-09-27,2011,09,27,56.4,51.9,1005.1,7.1,7.5,15.0,21.0,63.0,53.1,0.35,999.9,0
2011-09-28,2011,09,28,57.4,53.5,1008.1,7.9,6.5,9.9,999.9,64.0,53.1,0.12,999.9,0
2011-09-29,2011,09,29,58.1,52.5,1007.0,8.2,7.0,17.1,26.0,66.0,51.1,0.15,999.9,0
2011-09-30,2011,09,30,53.7,42.6,1011.8,9.8,16.1,22.0,34.0,62.1,51.1,0.14,999.9,0
2011-10-01,2011,10,01,49.7,39.8,1023.6,10.0,11.2,15.9,22.0,55.9,44.1,0.12,999.9,0
2011-10-02,2011,10,02,51.6,39.3,1024.4,10.0,4.5,7.0,999.9,64.9,41.0,0.0,999.9,0
2011-10-03,2011,10,03,57.1,42.0,1022.1,10.0,3.9,11.1,999.9,70.0,45.0,0.0,999.9,0
2011-10-04,2011,10,04,58.4,46.6,1024.4,10.0,1.5,7.0,999.9,73.9,46.0,0.0,999.9,0
2011-10-05,2011,10,05,64.4,48.3,1023.4,10.0,2.7,6.0,999.9,80.1,52.0,0.0,999.9,0
2011-10-06,2011,10,06,66.9,49.3,1023.2,10.0,3.1,8.9,999.9,81.0,55.9,0.0,999.9,0
2011-10-07,2011,10,07,70.6,50.9,1024.0,10.0,5.7,12.0,18.1,84.0,59.0,0.0,999.9,0
2011-10-08,2011,10,08,71.9,52.6,1024.6,10.0,6.3,13.0,18.1,82.0,61.0,0.0,999.9,0
2011-10-09,2011,10,09,68.9,49.7,1025.8,10.0,3.5,9.9,999.9,80.1,55.9,0.0,999.9,0
2011-10-10,2011,10,10,66.8,50.6,1021.5,10.0,5.5,11.1,18.1,77.0,57.9,0.0,999.9,0
2011-10-11,2011,10,11,68.6,52.0,1015.7,10.0,3.9,8.9,999.9,78.1,57.9,0.0,999.9,0
2011-10-12,2011,10,12,67.0,51.0,1009.8,10.0,5.3,8.9,18.1,77.0,57.0,0.0,999.9,0
2011-10-13,2011,10,13,62.4,55.0,1001.8,6.7,5.3,12.0,19.0,71.1,57.2,0.09,999.9,0
2011-10-14,2011,10,14,54.9,43.8,1001.2,10.0,12.1,21.0,31.1,61.0,48.9,0.4,999.9,0
2011-10-15,2011,10,15,54.1,37.2,1008.3,10.0,14.4,22.0,33.0,61.0,46.9,0.0,999.9,0
2011-10-16,2011,10,16,54.8,38.9,1009.9,9.9,6.8,14.0,22.9,60.1,50.0,0.0,999.9,0
2011-10-17,2011,10,17,49.0,32.4,1011.3,10.0,10.2,15.9,22.9,57.0,39.9,0.12,999.9,0
2011-10-18,2011,10,18,46.6,36.4,1010.3,9.9,5.0,14.0,999.9,54.0,39.9,0.0,999.9,0
2011-10-19,2011,10,19,47.1,41.5,1007.2,7.8,14.9,22.0,32.1,50.0,45.0,0.1,999.9,0
2011-10-20,2011,10,20,44.4,38.9,1002.5,9.3,17.1,26.0,35.9,46.9,42.1,0.8,999.9,0
2011-10-21,2011,10,21,45.7,35.2,1015.9,10.0,5.3,8.0,999.9,54.0,37.0,0.07,999.9,0
2011-10-22,2011,10,22,49.9,35.1,1018.1,10.0,4.1,8.9,999.9,66.0,37.9,0.0,999.9,0
2011-10-23,2011,10,23,54.5,40.5,1014.6,9.5,3.5,11.1,14.0,66.9,41.0,0.0,999.9,0
2011-10-24,2011,10,24,56.2,41.6,1015.7,9.8,7.7,25.1,34.0,63.0,45.0,0.28,999.9,0
2011-10-25,2011,10,25,59.3,40.5,1014.9,10.0,8.7,15.9,24.1,73.9,48.9,0.06,999.9,0
2011-10-26,2011,10,26,53.0,46.2,1010.4,9.4,11.3,15.9,22.9,70.0,48.2,0.13,999.9,0
2011-10-27,2011,10,27,47.1,36.9,1015.9,9.5,8.2,15.0,21.0,51.1,41.0,0.0,999.9,0
2011-10-28,2011,10,28,44.2,34.0,1021.1,9.8,4.2,11.1,999.9,54.0,36.0,0.16,999.9,0
2011-10-29,2011,10,29,46.1,29.3,1017.8,10.0,5.4,14.0,999.9,54.0,36.0,0.0,999.9,0
2011-10-30,2011,10,30,45.1,30.7,1018.5,9.8,8.1,22.0,35.9,57.0,36.0,0.0,999.9,0
2011-10-31,2011,10,31,46.5,37.9,1016.8,9.3,5.4,14.0,22.9,53.1,39.0,0.11,999.9,0
2011-11-01,2011,11,01,49.4,36.5,1020.3,10.0,6.5,11.1,15.9,66.0,39.0,0.0,999.9,0
2011-11-02,2011,11,02,58.3,38.4,1017.1,10.0,9.1,12.0,19.0,66.0,51.1,0.0,999.9,0
2011-11-03,2011,11,03,48.6,43.4,1016.5,8.9,17.7,27.0,35.9,61.0,46.4,0.0,999.9,0
2011-11-04,2011,11,04,47.0,36.6,1024.8,10.0,9.6,15.9,25.1,51.1,44.1,0.33,999.9,0
2011-11-05,2011,11,05,46.2,31.8,1024.3,10.0,7.0,12.0,21.0,57.9,37.9,0.0,999.9,0
2011-11-06,2011,11,06,52.5,38.3,1017.8,10.0,11.6,20.0,29.9,59.0,46.9,0.0,999.9,0
2011-11-07,2011,11,07,54.1,45.6,1021.5,9.7,4.2,13.0,21.0,57.9,51.1,0.0,999.9,0
2011-11-08,2011,11,08,51.2,49.2,1017.2,3.9,7.7,17.1,28.0,55.9,46.9,0.51,999.9,0
2011-11-09,2011,11,09,48.3,45.3,1008.2,6.9,12.4,25.1,33.0,60.8,39.0,1.09,999.9,0
2011-11-10,2011,11,10,36.8,29.1,1015.6,9.5,10.8,18.1,25.1,41.0,33.1,0.27,999.9,1
2011-11-11,2011,11,11,36.0,27.4,1016.0,10.0,7.4,14.0,19.0,45.0,30.0,0.02,999.9,0
2011-11-12,2011,11,12,45.9,33.0,1008.5,10.0,8.6,15.0,28.9,60.1,37.0,0.0,999.9,0
2011-11-13,2011,11,13,58.6,44.9,998.6,10.0,16.1,20.0,35.0,71.1,53.1,0.0,999.9,0
2011-11-14,2011,11,14,48.6,35.7,1002.7,10.0,5.0,15.0,22.0,63.0,41.0,0.0,999.9,0
2011-11-15,2011,11,15,50.3,39.5,1007.0,9.9,6.5,14.0,22.9,63.0,37.0,0.01,999.9,0
2011-11-16,2011,11,16,42.0,23.2,1015.0,10.0,9.9,15.9,25.1,57.0,34.0,0.0,999.9,0
2011-11-17,2011,11,17,32.1,13.2,1022.5,10.0,10.5,18.1,28.0,39.0,27.0,0.0,999.9,0
2011-11-18,2011,11,18,38.2,16.4,1020.5,10.0,11.7,20.0,31.1,51.1,28.9,0.0,999.9,0
2011-11-19,2011,11,19,47.7,29.3,1011.9,10.0,13.8,20.0,29.9,55.0,43.0,0.0,999.9,0
2011-11-20,2011,11,20,46.8,38.9,1019.1,10.0,12.2,18.1,26.0,57.9,39.2,0.0,999.9,0
2011-11-21,2011,11,21,42.2,34.3,1026.1,10.0,9.6,14.0,19.0,46.0,39.2,0.0,999.9,0
2011-11-22,2011,11,22,42.9,38.0,1018.2,7.4,10.9,15.9,25.1,45.0,41.0,0.0,999.9,0
2011-11-23,2011,11,23,41.1,34.9,1020.2,7.7,5.6,12.0,999.9,48.9,34.0,0.4,999.9,0
2011-11-24,2011,11,24,42.5,38.4,1023.0,5.6,9.3,15.0,22.0,46.4,39.0,0.0,999.9,0
2011-11-25,2011,11,25,46.9,40.4,1016.0,8.4,12.1,15.9,24.1,57.0,39.9,0.0,999.9,0
2011-11-26,2011,11,26,53.8,46.5,1011.6,8.8,11.0,15.0,22.9,57.9,51.1,0.0,999.9,0
2011-11-27,2011,11,27,43.5,40.9,1012.4,6.7,10.8,17.1,22.9,57.9,35.1,0.87,999.9,0
2011-11-28,2011,11,28,36.8,29.9,1019.7,9.3,10.2,15.0,21.0,39.9,33.8,0.02,999.9,0
2011-11-29,2011,11,29,40.8,31.8,1013.6,10.0,21.0,29.9,42.0,44.1,37.9,0.0,999.9,0
2011-11-30,2011,11,30,33.8,17.0,1017.7,10.0,9.1,21.0,27.0,44.1,25.0,0.0,999.9,0
2011-12-01,2011,12,01,36.8,23.3,1023.7,10.0,4.5,8.9,999.9,46.0,30.0,0.0,999.9,0
2011-12-02,2011,12,02,37.9,29.5,1028.9,9.1,6.7,12.0,999.9,42.1,33.1,0.0,999.9,0
2011-12-03,2011,12,03,43.4,35.4,1025.4,9.2,8.6,12.0,18.1,50.0,35.1,0.0,999.9,0
2011-12-04,2011,12,04,46.7,40.3,1015.4,8.9,12.7,19.0,29.9,53.1,37.9,0.24,999.9,0
2011-12-05,2011,12,05,37.5,30.6,1024.9,9.1,8.3,15.9,999.9,39.9,35.1,0.05,999.9,0
2011-12-06,2011,12,06,35.8,25.4,1025.0,9.9,11.5,15.0,21.0,39.9,30.9,0.01,999.9,0
2011-12-07,2011,12,07,31.0,18.8,1019.7,10.0,7.5,15.9,27.0,35.1,28.0,0.0,999.9,0
2011-12-08,2011,12,08,29.7,20.6,1022.3,10.0,5.7,14.0,20.0,36.0,24.1,0.0,999.9,0
2011-12-09,2011,12,09,28.0,17.5,1025.8,8.3,8.0,14.0,999.9,34.0,24.1,0.0,999.9,0
2011-12-10,2011,12,10,19.3,5.3,1033.3,10.0,7.1,12.0,15.9,25.0,12.0,0.0,999.9,0
2011-12-11,2011,12,11,30.8,18.8,1031.3,10.0,8.7,13.0,20.0,43.0,23.0,0.0,999.9,0
2011-12-12,2011,12,12,35.6,22.9,1029.6,10.0,6.5,9.9,15.9,46.0,28.0,0.0,999.9,0
2011-12-13,2011,12,13,41.3,29.1,1029.1,9.7,4.1,7.0,999.9,44.1,39.0,0.0,999.9,0
2011-12-14,2011,12,14,45.1,43.5,1018.5,5.4,9.4,17.1,24.1,52.0,41.0,0.33,999.9,0
2011-12-15,2011,12,15,47.8,42.1,1008.6,8.0,15.2,22.0,32.1,57.2,35.1,0.75,999.9,0
2011-12-16,2011,12,16,31.1,19.9,1026.8,10.0,8.2,15.0,24.1,36.0,26.1,0.02,999.9,0
2011-12-17,2011,12,17,29.7,23.6,1026.6,7.7,4.3,8.0,999.9,32.0,28.0,0.0,999.9,0
2011-12-18,2011,12,18,33.1,27.3,1021.9,6.9,6.8,13.0,999.9,43.0,26.1,0.02,999.9,1
2011-12-19,2011,12,19,45.1,34.7,1014.4,10.0,10.2,15.9,22.0,51.1,41.0,0.0,999.9,0
2011-12-20,2011,12,20,38.4,29.2,1019.3,10.0,8.8,15.0,999.9,43.0,37.0,0.0,999.9,0
2011-12-21,2011,12,21,39.6,37.8,1008.6,4.0,5.1,13.0,18.1,42.8,37.4,0.0,999.9,1
2011-12-22,2011,12,22,37.3,33.7,1017.2,6.0,6.0,13.0,19.0,41.0,32.0,0.0,999.9,0
2011-12-23,2011,12,23,30.6,21.7,1026.0,9.6,8.5,15.0,18.1,36.0,23.0,0.04,999.9,0
2011-12-24,2011,12,24,30.2,22.3,1026.3,10.0,7.3,14.0,22.0,39.0,24.1,0.0,999.9,0
2011-12-25,2011,12,25,37.9,26.0,1021.5,10.0,12.0,19.0,24.1,45.0,34.0,0.0,999.9,0
2011-12-26,2011,12,26,34.5,25.4,1024.4,10.0,6.2,13.0,22.0,45.0,26.1,0.0,999.9,0
2011-12-27,2011,12,27,36.9,31.6,1008.5,8.3,9.5,20.0,27.0,39.9,35.1,0.21,999.9,0
2011-12-28,2011,12,28,27.2,15.9,1016.9,10.0,7.2,15.0,21.0,37.0,21.0,0.18,999.9,0
2011-12-29,2011,12,29,37.1,29.2,1006.3,9.9,9.2,15.9,26.0,48.0,28.9,0.0,999.9,0
2011-12-30,2011,12,30,40.7,36.6,1003.7,6.2,4.3,14.0,999.9,46.0,35.1,0.02,999.9,1
2011-12-31,2011,12,31,36.0,32.8,1011.8,6.9,8.8,15.0,22.0,43.0,28.9,0.38,999.9,0
2012-01-01,2012,01,01,38.4,30.4,1008.0,9.3,16.1,22.9,35.9,44.1,30.9,0.0,999.9,0
2012-01-02,2012,01,02,24.8,13.5,1021.7,7.5,17.1,22.0,34.0,30.9,19.4,0.02,999.9,0
2012-01-03,2012,01,03,18.7,5.1,1029.6,10.0,9.0,15.9,22.0,26.1,12.9,0.0,999.9,0
2012-01-04,2012,01,04,31.0,17.3,1017.1,10.0,9.0,15.9,25.1,43.0,25.0,0.0,999.9,0
2012-01-05,2012,01,05,35.8,24.5,1015.2,10.0,6.9,12.0,17.1,48.9,28.0,0.0,999.9,0
2012-01-06,2012,01,06,46.8,32.0,1006.6,10.0,7.7,13.0,20.0,55.0,41.0,0.0,999.9,0
2012-01-07,2012,01,07,40.8,27.4,1013.9,10.0,7.9,15.9,21.0,50.0,33.1,0.0,999.9,0
2012-01-08,2012,01,08,33.7,25.1,1026.4,10.0,1.9,6.0,999.9,39.9,26.1,0.0,999.9,0
2012-01-09,2012,01,09,35.0,26.8,1022.1,8.5,6.7,19.0,25.1,46.0,26.1,0.0,999.9,0
2012-01-10,2012,01,10,40.2,28.0,1016.1,10.0,5.8,15.9,22.0,52.0,28.9,0.0,999.9,0
2012-01-11,2012,01,11,41.8,29.4,1006.0,10.0,4.3,7.0,999.9,51.1,32.0,0.0,999.9,0
2012-01-12,2012,01,12,32.3,27.7,999.0,5.5,6.5,15.0,22.0,42.1,21.2,0.0,3.1,1
2012-01-13,2012,01,13,19.7,13.3,1008.8,5.6,11.9,18.1,22.9,25.0,15.8,0.06,5.1,0
2012-01-14,2012,01,14,17.3,8.9,1020.7,8.5,6.5,12.0,15.0,21.0,14.0,0.0,3.9,0
2012-01-15,2012,01,15,20.1,12.1,1026.9,9.8,6.6,14.0,21.0,30.9,12.9,0.0,3.9,0
2012-01-16,2012,01,16,35.3,27.2,1013.9,9.9,10.0,14.0,22.9,44.1,26.1,0.0,1.2,0
2012-01-17,2012,01,17,36.4,32.6,1007.2,4.6,9.8,22.0,27.0,44.1,26.1,0.07,999.9,0
2012-01-18,2012,01,18,18.4,8.6,1024.3,9.8,8.7,15.0,22.9,26.1,10.9,0.04,999.9,0
2012-01-19,2012,01,19,20.3,8.7,1016.1,9.0,11.9,17.1,24.1,28.0,9.0,0.0,999.9,0
2012-01-20,2012,01,20,11.3,-0.4,1024.0,6.7,5.5,9.9,999.9,19.9,6.1,0.0,5.1,1
2012-01-21,2012,01,21,22.2,17.2,1022.5,7.3,7.4,15.0,999.9,26.1,19.0,0.34,7.1,1
2012-01-22,2012,01,22,23.9,19.7,1017.3,5.6,9.8,15.0,21.0,35.1,15.8,0.0,5.1,0
2012-01-23,2012,01,23,39.1,37.0,1001.2,6.1,13.6,25.1,34.0,46.4,30.2,0.69,3.1,1
2012-01-24,2012,01,24,31.0,22.1,1020.0,10.0,11.9,20.0,32.1,37.0,27.0,0.25,999.9,0
2012-01-25,2012,01,25,29.4,23.7,1027.1,7.0,3.0,8.9,999.9,34.0,24.1,0.0,999.9,0
2012-01-26,2012,01,26,34.1,30.2,1013.7,3.9,3.7,8.9,999.9,37.4,32.0,0.0,999.9,0
2012-01-27,2012,01,27,36.9,26.7,1011.0,6.7,7.5,14.0,999.9,43.0,33.1,0.0,999.9,0
2012-01-28,2012,01,28,32.0,23.2,1016.4,7.8,12.6,21.0,29.9,37.9,26.1,0.05,1.2,0
2012-01-29,2012,01,29,29.5,19.6,1019.2,9.7,11.7,19.0,26.0,30.9,26.1,0.03,999.9,0
2012-01-30,2012,01,30,33.1,21.8,1018.8,10.0,9.4,17.1,25.1,53.1,21.0,0.0,999.9,0
2012-01-31,2012,01,31,49.2,38.8,1011.0,10.0,10.0,15.0,24.1,57.9,43.0,0.0,999.9,0
2012-02-01,2012,02,01,42.6,35.9,1016.4,9.3,5.3,9.9,17.1,55.9,36.0,0.0,999.9,0
2012-02-02,2012,02,02,37.6,33.2,1024.1,5.9,3.0,8.0,999.9,44.1,34.0,0.0,999.9,0
2012-02-03,2012,02,03,36.4,31.9,1031.0,5.1,4.9,11.1,999.9,39.9,33.1,0.0,999.9,0
2012-02-04,2012,02,04,36.8,31.5,1026.6,6.8,9.6,14.0,999.9,39.2,33.8,0.03,999.9,0
2012-02-05,2012,02,05,35.1,28.9,1024.8,9.8,5.0,12.0,999.9,43.0,27.0,0.0,999.9,0
2012-02-06,2012,02,06,31.4,27.4,1023.6,6.2,8.7,15.0,19.0,35.1,28.4,0.0,999.9,0
2012-02-07,2012,02,07,31.5,25.8,1025.6,7.3,9.1,21.0,25.1,36.0,28.9,0.0,999.9,0
2012-02-08,2012,02,08,31.3,19.6,1029.0,9.8,9.1,12.0,999.9,36.0,28.0,0.0,999.9,0
2012-02-09,2012,02,09,27.5,17.6,1025.9,9.6,8.1,12.0,19.0,35.1,19.9,0.0,999.9,0
2012-02-10,2012,02,10,31.4,23.8,1017.6,7.4,9.7,22.0,28.9,35.1,19.0,0.0,1.2,0
2012-02-11,2012,02,11,14.7,1.4,1027.6,9.5,15.0,21.0,28.9,19.9,10.0,0.02,1.2,0
2012-02-12,2012,02,12,22.4,3.8,1028.3,10.0,10.1,14.0,18.1,36.0,15.1,0.0,1.2,0
2012-02-13,2012,02,13,27.2,9.9,1021.8,10.0,7.0,13.0,19.0,37.0,19.0,0.0,999.9,0
2012-02-14,2012,02,14,30.9,26.3,1012.4,6.8,7.5,15.9,17.1,36.0,28.4,0.01,1.2,0
2012-02-15,2012,02,15,36.8,30.8,1017.9,9.3,8.2,13.0,22.9,42.8,32.0,0.0,999.9,0
2012-02-16,2012,02,16,40.2,33.6,1017.1,5.9,7.5,15.0,21.0,46.0,35.6,0.21,999.9,0
2012-02-17,2012,02,17,37.4,24.9,1020.3,10.0,7.3,15.0,22.9,48.9,27.0,0.08,999.9,0
2012-02-18,2012,02,18,35.9,23.6,1020.4,10.0,7.8,13.0,18.1,48.0,28.9,0.0,999.9,0
2012-02-19,2012,02,19,31.7,19.9,1023.5,10.0,7.5,11.1,999.9,37.0,28.0,0.0,999.9,0
2012-02-20,2012,02,20,32.5,20.6,1024.5,10.0,5.3,13.0,999.9,43.0,25.0,0.0,999.9,0
2012-02-21,2012,02,21,37.8,31.0,1009.8,8.0,11.7,19.0,28.0,41.0,33.1,0.06,999.9,0
2012-02-22,2012,02,22,37.8,30.8,1002.7,9.3,7.1,15.9,20.0,42.1,33.1,0.01,999.9,0
2012-02-23,2012,02,23,35.7,33.2,999.6,6.2,4.5,14.0,999.9,39.9,28.0,0.0,999.9,0
2012-02-24,2012,02,24,33.0,31.0,1000.9,4.3,13.3,21.0,28.0,36.0,28.9,0.34,1.2,1
2012-02-25,2012,02,25,25.0,15.0,1020.5,9.9,11.8,18.1,26.0,28.9,19.0,0.01,999.9,0
2012-02-26,2012,02,26,32.3,19.3,1023.7,10.0,10.0,21.0,32.1,52.0,21.9,0.0,999.9,0
2012-02-27,2012,02,27,36.4,22.4,1023.4,10.0,11.2,20.0,27.0,50.0,30.0,0.0,999.9,0
2012-02-28,2012,02,28,33.5,22.1,1029.5,9.4,5.3,9.9,15.9,46.9,25.0,0.0,999.9,0
2012-02-29,2012,02,29,48.8,37.4,1003.9,7.3,14.1,27.0,39.0,60.1,41.0,0.08,999.9,0
2012-03-01,2012,03,01,36.9,31.0,1007.7,9.7,12.0,25.1,39.0,41.0,35.1,0.01,999.9,0
2012-03-02,2012,03,02,37.2,32.2,1004.2,8.4,9.0,18.1,25.1,41.0,35.1,0.0,999.9,0
2012-03-03,2012,03,03,33.0,24.3,1005.5,9.6,17.0,25.1,34.0,35.6,30.2,0.19,999.9,0
2012-03-04,2012,03,04,30.2,20.5,1011.5,9.7,8.2,13.0,20.0,36.0,28.0,0.0,999.9,0
2012-03-05,2012,03,05,28.5,17.8,1024.5,9.0,7.8,12.0,999.9,37.0,19.9,0.0,999.9,0
2012-03-06,2012,03,06,44.8,26.5,1020.0,10.0,15.1,27.0,35.9,68.0,32.0,0.0,999.9,0
2012-03-07,2012,03,07,59.9,37.1,1013.6,10.0,18.9,25.1,36.9,68.0,54.0,0.0,999.9,0
2012-03-08,2012,03,08,49.0,36.5,1014.6,8.9,15.1,22.9,34.0,64.0,39.0,0.0,999.9,0
2012-03-09,2012,03,09,35.9,12.3,1029.1,10.0,12.3,17.1,22.9,39.9,30.0,0.21,999.9,0
2012-03-10,2012,03,10,39.0,17.6,1030.7,10.0,10.8,21.0,27.0,60.1,28.0,0.0,999.9,0
2012-03-11,2012,03,11,52.5,27.0,1023.5,10.0,8.7,15.0,22.0,68.0,39.0,0.0,999.9,0
2012-03-12,2012,03,12,59.7,48.6,1012.4,8.6,13.1,22.0,27.0,66.9,52.0,0.26,999.9,0
2012-03-13,2012,03,13,57.9,39.5,1015.6,10.0,6.0,11.1,999.9,71.1,48.0,0.02,999.9,0
2012-03-14,2012,03,14,64.2,46.0,1015.7,10.0,7.9,15.9,26.0,81.0,53.1,0.0,999.9,0
2012-03-15,2012,03,15,70.8,58.3,1013.9,9.9,8.3,14.0,19.0,81.0,62.1,0.0,999.9,0
2012-03-16,2012,03,16,63.3,48.9,1016.3,10.0,4.7,12.0,18.1,81.0,48.0,0.0,999.9,0
2012-03-17,2012,03,17,69.7,53.5,1016.7,10.0,7.8,14.0,20.0,80.1,57.9,0.0,999.9,0
2012-03-18,2012,03,18,70.5,54.5,1015.4,10.0,6.8,9.9,17.1,80.1,61.0,0.0,999.9,0
2012-03-19,2012,03,19,70.3,58.9,1014.2,10.0,7.6,12.0,18.1,79.0,64.0,0.0,999.9,0
2012-03-20,2012,03,20,75.2,52.1,1013.7,10.0,12.0,19.0,28.9,84.9,66.0,0.0,999.9,0
2012-03-21,2012,03,21,76.6,52.4,1016.4,10.0,7.6,12.0,20.0,86.0,68.0,0.0,999.9,0
2012-03-22,2012,03,22,72.5,53.4,1016.7,10.0,4.5,13.0,22.9,84.0,64.0,0.0,999.9,0
2012-03-23,2012,03,23,62.5,57.9,1013.8,7.8,4.3,7.0,999.9,73.0,57.0,0.06,999.9,0
2012-03-24,2012,03,24,54.8,51.9,1010.1,5.5,4.8,11.1,22.0,61.0,50.0,0.88,999.9,1
2012-03-25,2012,03,25,56.4,50.4,1016.0,6.8,6.3,13.0,15.9,66.9,51.1,0.01,999.9,0
2012-03-26,2012,03,26,43.5,32.3,1025.7,10.0,13.6,20.0,25.1,52.0,37.9,0.01,999.9,0
2012-03-27,2012,03,27,50.5,28.3,1020.5,10.0,13.3,19.0,29.9,72.0,39.0,0.0,999.9,0
2012-03-28,2012,03,28,62.4,44.1,1010.4,10.0,12.6,21.0,27.0,70.0,52.0,0.0,999.9,0
2012-03-29,2012,03,29,45.4,33.2,1018.9,10.0,8.7,15.0,22.9,53.1,41.0,0.0,999.9,0
2012-03-30,2012,03,30,46.1,39.1,1011.4,9.0,8.4,13.0,19.0,54.0,39.9,0.0,999.9,0
2012-03-31,2012,03,31,41.4,35.3,1014.6,8.3,8.2,13.0,15.0,46.4,39.0,0.25,999.9,0
