"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","year","temp","dewp","wdsp","visib","sndp","fog","NUM_CRIMES"
"1963",0,0,0,0,0,0,1,0,0,0,0,0,2016,77.1,51.2,7.4,10,999.9,0,0.748888888888889
"1964",0,0,0,0,0,0,1,0,0,0,0,0,2016,72.5,54.2,9.1,10,999.9,0,0.76
"1965",0,0,0,0,0,0,1,0,0,0,0,0,2016,77.2,62.2,8.5,10,999.9,0,0.615555555555556
"1966",0,0,0,0,0,0,1,0,0,0,0,0,2016,72.8,49.3,10.9,10,999.9,0,0.808888888888889
"1967",0,0,0,0,0,0,1,0,0,0,0,0,2016,70.5,57.4,9.9,10,999.9,0,0.642222222222222
"1968",0,0,0,0,0,0,1,0,0,0,0,0,2016,84.6,66.8,11.5,10,999.9,0,0.82
"1969",0,0,0,0,0,0,1,0,0,0,0,0,2016,80.6,67.6,9.6,9.9,999.9,0,0.671111111111111
"1970",0,0,0,0,0,0,1,0,0,0,0,0,2016,73,53.1,10.2,9.8,999.9,0,0.675555555555556
"1971",0,0,0,0,0,0,1,0,0,0,0,0,2016,72.3,65.8,7.6,7.6,999.9,1,0.695555555555556
"1972",0,0,0,0,0,1,0,0,0,0,0,0,2016,71.9,59.8,6.1,9.6,999.9,0,0.8
"1973",0,0,0,0,0,1,0,0,0,0,0,0,2016,80.7,66.8,5.8,10,999.9,0,0.748888888888889
"1974",0,0,0,0,0,1,0,0,0,0,0,0,2016,69.3,55.7,6.4,10,999.9,0,0.648888888888889
"1975",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.4,68.5,6.1,10,999.9,0,0.671111111111111
"1976",0,0,0,0,0,1,0,0,0,0,0,0,2016,80.9,62.9,4.4,10,999.9,0,0.864444444444444
"1977",0,0,0,0,0,1,0,0,0,0,0,0,2016,67.9,45.9,4.7,10,999.9,0,0.595555555555556
"1978",0,0,0,0,0,1,0,0,0,0,0,0,2016,79.6,63.8,4,10,999.9,0,0.673333333333333
"1979",0,0,0,0,0,1,0,0,0,0,0,0,2016,81.5,63.3,3.9,9.9,999.9,0,0.682222222222222
"1980",0,0,0,0,0,1,0,0,0,0,0,0,2016,75.3,69.1,5.9,7.5,999.9,0,0.697777777777778
"1981",0,0,0,0,0,1,0,0,0,0,0,0,2016,74.4,64.2,7.1,10,999.9,0,0.722222222222222
"1982",0,0,0,0,0,1,0,0,0,0,0,0,2016,77.2,64.5,6.3,8.9,999.9,0,0.904444444444444
"1983",0,0,0,0,0,1,0,0,0,0,0,0,2016,74.2,56.6,4.7,10,999.9,0,0.604444444444444
"1984",0,0,0,0,0,1,0,0,0,0,0,0,2016,74.2,65.5,9,10,999.9,0,0.975555555555556
"1985",0,0,0,0,0,1,0,0,0,0,0,0,2016,70.4,52,6,10,999.9,0,0.653333333333333
"1986",0,0,0,0,0,1,0,0,0,0,0,0,2016,72.6,58.3,8.5,10,999.9,0,0.795555555555556
"1987",0,0,0,0,0,1,0,0,0,0,0,0,2016,82.5,72.8,7.8,9.9,999.9,0,0.66
"1988",0,0,0,0,0,1,0,0,0,0,0,0,2016,79.6,65.3,8.3,10,999.9,0,0.753333333333333
"1989",0,0,0,0,0,1,0,0,0,0,0,0,2016,86,74.3,4.5,10,999.9,0,0.724444444444444
"1990",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.8,66.9,4.4,9.5,999.9,0,0.635555555555556
"1991",0,0,0,0,0,1,0,0,0,0,0,0,2016,74.5,58,9.9,10,999.9,0,0.535555555555556
"1992",0,0,0,0,0,1,0,0,0,0,0,0,2016,79.1,66.8,7.6,9,999.9,1,0.564444444444444
"1993",0,0,0,0,0,1,0,0,0,0,0,0,2016,81.3,64.9,9.2,10,999.9,0,0.473333333333333
"1994",0,0,0,0,0,1,0,0,0,0,0,0,2016,79.1,68.3,7.9,10,999.9,0,0.528888888888889
"1995",0,0,0,0,0,1,0,0,0,0,0,0,2016,82.9,69,12.1,9.9,999.9,0,0.648888888888889
"1996",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.6,66.6,7.5,7.9,999.9,1,0.671111111111111
"1997",0,0,0,0,0,1,0,0,0,0,0,0,2016,73.9,59.3,10.2,10,999.9,0,0.668888888888889
"1998",0,0,0,0,0,1,0,0,0,0,0,0,2016,78.8,67.5,5.7,9.9,999.9,0,0.691111111111111
"1999",0,0,0,0,0,1,0,0,0,0,0,0,2016,81.1,70.9,7.7,9.4,999.9,0,0.675555555555556
"2000",0,0,0,0,0,1,0,0,0,0,0,0,2016,80.4,72.5,10.8,9.4,999.9,0,0.671111111111111
"2001",0,0,0,0,0,1,0,0,0,0,0,0,2016,76.5,64.8,12,8.9,999.9,0,0.624444444444444
"2002",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.2,62.3,5,10,999.9,0,0.7
"2003",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.5,69.8,5.2,9.9,999.9,0,0.704444444444444
"2004",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.4,68.9,6.2,10,999.9,0,0.88
"2005",0,1,0,0,0,0,0,0,0,0,0,0,2016,83.5,65.3,5.6,9.9,999.9,0,0.677777777777778
"2006",0,1,0,0,0,0,0,0,0,0,0,0,2016,77.9,69.1,6.6,9.9,999.9,0,0.626666666666667
"2007",0,1,0,0,0,0,0,0,0,0,0,0,2016,69.6,52,3.5,10,999.9,0,0.533333333333333
"2008",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.5,65.5,6.1,10,999.9,0,0.875555555555556
"2009",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.4,64.4,4.7,10,999.9,0,0.788888888888889
"2010",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.6,58.4,5.1,10,999.9,0,0.777777777777778
"2011",0,1,0,0,0,0,0,0,0,0,0,0,2016,83.1,65.2,4.2,10,999.9,0,0.52
"2012",0,1,0,0,0,0,0,0,0,0,0,0,2016,81.8,65.7,4.2,10,999.9,0,0.631111111111111
"2013",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.6,61,6.7,10,999.9,0,0.755555555555556
"2014",0,1,0,0,0,0,0,0,0,0,0,0,2016,79.1,65.9,6.4,10,999.9,0,0.831111111111111
"2015",0,1,0,0,0,0,0,0,0,0,0,0,2016,79.9,60.7,5.7,10,999.9,0,0.526666666666667
"2016",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.9,67.5,7.8,8,999.9,0,0.735555555555556
"2017",0,1,0,0,0,0,0,0,0,0,0,0,2016,79.1,69,6.2,8.9,999.9,1,0.62
"2018",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.9,70.7,4.6,8.1,999.9,0,0.593333333333333
"2019",0,1,0,0,0,0,0,0,0,0,0,0,2016,79.2,65.4,5.4,10,999.9,0,0.677777777777778
"2020",0,1,0,0,0,0,0,0,0,0,0,0,2016,80.1,67.7,6.7,10,999.9,0,0.831111111111111
"2021",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.6,61.5,9.6,10,999.9,0,0.702222222222222
"2022",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.4,68.5,7.2,8.2,999.9,0,0.728888888888889
"2023",0,1,0,0,0,0,0,0,0,0,0,0,2016,68.5,54.9,8.9,10,999.9,0,0.662222222222222
"2024",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.5,67.2,6.7,9.8,999.9,0,0.791111111111111
"2025",0,1,0,0,0,0,0,0,0,0,0,0,2016,73.6,58,8.5,10,999.9,0,0.588888888888889
"2026",0,1,0,0,0,0,0,0,0,0,0,0,2016,78.4,71.9,7.2,7.3,999.9,0,0.753333333333333
"2027",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.9,66.4,10.6,9.4,999.9,0,0.744444444444444
"2028",0,1,0,0,0,0,0,0,0,0,0,0,2016,74.6,62.7,8.8,10,999.9,0,0.648888888888889
"2029",0,1,0,0,0,0,0,0,0,0,0,0,2016,81.5,73.6,6.6,9.1,999.9,1,0.573333333333333
"2030",0,1,0,0,0,0,0,0,0,0,0,0,2016,75.8,68.1,9.6,9.4,999.9,0,0.791111111111111
"2031",0,1,0,0,0,0,0,0,0,0,0,0,2016,84.6,69.6,8.6,9.9,999.9,0,0.808888888888889
"2032",0,1,0,0,0,0,0,0,0,0,0,0,2016,76.6,65.6,7.2,10,999.9,0,0.677777777777778
"2033",0,0,0,0,0,0,0,0,0,0,0,1,2016,72,54.6,3.6,10,999.9,0,0.651111111111111
"2034",0,0,0,0,0,0,0,0,0,0,0,1,2016,75,62.4,3.8,10,999.9,0,0.762222222222222
"2035",0,0,0,0,0,0,0,0,0,0,0,1,2016,66.8,50.9,4.8,10,999.9,0,0.6
"2036",0,0,0,0,0,0,0,0,0,0,0,1,2016,75.2,66.7,4.3,10,999.9,0,0.733333333333333
"2037",0,0,0,0,0,0,0,0,0,0,0,1,2016,74,62,7.4,10,999.9,0,0.713333333333333
"2038",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.2,55.4,6.5,10,999.9,0,0.76
"2039",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.8,62.7,9.3,9.6,999.9,0,0.766666666666667
"2040",0,0,0,0,0,0,0,0,0,0,0,1,2016,74,65.5,6.5,8.8,999.9,0,0.793333333333333
"2041",0,0,0,0,0,0,0,0,0,0,0,1,2016,77.3,55.2,7.8,10,999.9,0,0.675555555555556
"2042",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.7,51.7,7.4,10,999.9,0,0.677777777777778
"2043",0,0,0,0,0,0,0,0,0,0,0,1,2016,72.2,57.1,6.7,10,999.9,0,0.646666666666667
"2044",0,0,0,0,0,0,0,0,0,0,0,1,2016,69.8,55.5,9.1,10,999.9,0,0.691111111111111
"2045",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.8,57.5,7.4,10,999.9,0,0.744444444444444
"2046",0,0,0,0,0,0,0,0,0,0,0,1,2016,71.6,58.7,9.3,10,999.9,0,0.737777777777778
"2047",0,0,0,0,0,0,0,0,0,0,0,1,2016,74.4,58.4,7.8,10,999.9,0,0.662222222222222
"2048",0,0,0,0,0,0,0,0,0,0,0,1,2016,83.8,71.8,9.3,10,999.9,0,0.606666666666667
"2049",0,0,0,0,0,0,0,0,0,0,0,1,2016,74.9,55,7.6,10,999.9,0,0.497777777777778
"2050",0,0,0,0,0,0,0,0,0,0,0,1,2016,77.3,70.3,9.4,9.4,999.9,0,0.682222222222222
"2051",0,0,0,0,0,0,0,0,0,0,0,1,2016,70.3,60.5,7.8,9.7,999.9,0,0.62
"2052",0,0,0,0,0,0,0,0,0,0,0,1,2016,85.1,71.6,9.5,10,999.9,0,0.522222222222222
"2053",0,0,0,0,0,0,0,0,0,0,0,1,2016,74.8,62.9,8.8,9.8,999.9,0,0.768888888888889
"2054",0,0,0,0,0,0,0,0,0,0,0,1,2016,77.6,63,8.1,10,999.9,0,0.742222222222222
"2055",0,0,0,0,0,0,0,0,0,0,0,1,2016,74.1,60.3,9.6,10,999.9,0,0.708888888888889
"2056",0,0,0,0,0,0,0,0,0,0,0,1,2016,63.3,58.2,12.5,7.8,999.9,0,0.631111111111111
"2057",0,0,0,0,0,0,0,0,0,0,0,1,2016,73.1,62.1,7.5,10,999.9,0,0.54
"2058",0,0,0,0,0,0,0,0,0,0,0,1,2016,57.3,45.9,9.4,9.7,999.9,0,0.326666666666667
"2059",0,0,0,0,0,0,0,0,0,0,0,1,2016,67.8,46.2,12.7,10,999.9,0,0.613333333333333
"2060",0,0,0,0,0,0,0,0,0,0,0,1,2016,62.7,56,13.7,8.6,999.9,0,0.475555555555556
"2061",0,0,0,0,0,0,0,0,0,0,0,1,2016,62.4,34.6,11.4,10,999.9,0,0.548888888888889
"2062",0,0,0,0,0,0,0,0,0,0,1,0,2016,59.8,44.9,5.6,10,999.9,0,0.524444444444444
"2063",0,0,0,0,0,0,0,0,0,0,1,0,2016,63.7,55.8,3.9,9.9,999.9,0,0.631111111111111
"2064",0,0,0,0,0,0,0,0,0,0,1,0,2016,61.9,56.7,6,8.4,999.9,0,0.486666666666667
"2065",0,0,0,0,0,0,0,0,0,0,1,0,2016,67.8,60.6,3.5,8.3,999.9,0,0.591111111111111
"2066",0,0,0,0,0,0,0,0,0,0,1,0,2016,54.1,37.6,5.8,10,999.9,0,0.504444444444444
"2067",0,0,0,0,0,0,0,0,0,0,1,0,2016,62.3,48,3.5,10,999.9,0,0.497777777777778
"2068",0,0,0,0,0,0,0,0,0,0,1,0,2016,48,32.2,6.2,10,999.9,0,0.633333333333333
"2069",0,0,0,0,0,0,0,0,0,0,1,0,2016,62.1,57.4,6.2,9.1,999.9,0,0.831111111111111
"2070",0,0,0,0,0,0,0,0,0,0,1,0,2016,51.6,43.8,7.2,9.8,999.9,0,0.697777777777778
"2071",0,0,0,0,0,0,0,0,0,0,1,0,2016,53.9,40.3,5.3,10,999.9,0,0.74
"2072",0,0,0,0,0,0,0,0,0,0,1,0,2016,50.4,40.8,6.9,10,999.9,0,0.842222222222222
"2073",0,0,0,0,0,0,0,0,0,0,1,0,2016,48.5,36.3,5.3,10,999.9,0,0.551111111111111
"2074",0,0,0,0,0,0,0,0,0,0,1,0,2016,56.7,44.8,6.2,10,999.9,0,0.431111111111111
"2075",0,0,0,0,0,0,0,0,0,0,1,0,2016,66.7,56.1,7,10,999.9,0,0.566666666666667
"2076",0,0,0,0,0,0,0,0,0,0,1,0,2016,54.3,40.9,8.4,10,999.9,0,0.626666666666667
"2077",0,0,0,0,0,0,0,0,0,0,1,0,2016,66.5,48.3,8,10,999.9,0,0.464444444444444
"2078",0,0,0,0,0,0,0,0,0,0,1,0,2016,72.2,57.4,9.4,10,999.9,0,0.704444444444444
"2079",0,0,0,0,0,0,0,0,0,0,1,0,2016,49.6,37,6.6,10,999.9,0,0.457777777777778
"2080",0,0,0,0,0,0,0,0,0,0,1,0,2016,69.4,62.5,7.8,8.6,999.9,0,0.671111111111111
"2081",0,0,0,0,0,0,0,0,0,0,1,0,2016,61.4,53,10,9.1,999.9,0,0.744444444444444
"2082",0,0,0,0,0,0,0,0,0,0,1,0,2016,67,56.7,9.3,10,999.9,0,0.833333333333333
"2083",0,0,0,0,0,0,0,0,0,0,1,0,2016,49,42.1,7.4,7,999.9,0,0.54
"2084",0,0,0,0,0,0,0,0,0,0,1,0,2016,49.5,33.8,11.5,10,999.9,0,0.604444444444444
"2085",0,0,0,0,0,0,0,0,0,0,1,0,2016,63.8,53.4,10,8.7,999.9,0,0.573333333333333
"2086",0,0,0,0,0,0,0,0,0,0,1,0,2016,57,47.1,10.2,10,999.9,0,0.508888888888889
"2087",0,0,0,0,0,0,0,0,0,0,1,0,2016,67.1,57.8,10.7,9.9,999.9,0,0.762222222222222
"2088",0,0,0,0,0,0,0,0,0,0,1,0,2016,56.2,48.5,10.1,9.5,999.9,0,0.662222222222222
"2089",0,0,0,0,0,0,0,0,0,0,1,0,2016,73.6,63.9,12.6,10,999.9,0,0.731111111111111
"2090",0,0,0,0,0,0,0,0,0,0,1,0,2016,48.3,41.4,9.9,7.5,999.9,0,0.468888888888889
"2091",0,0,0,0,0,0,0,0,0,0,1,0,2016,58,44.3,8.2,10,999.9,0,0.66
"2092",0,0,0,0,0,0,0,0,0,0,1,0,2016,74.3,59.7,14.2,10,999.9,0,0.635555555555556
"2093",0,0,0,0,0,0,0,0,0,1,0,0,2016,48.2,42,3,6.8,999.9,1,0.497777777777778
"2094",0,0,0,0,0,0,0,0,0,1,0,0,2016,58.3,46,3.5,10,999.9,0,0.588888888888889
"2095",0,0,0,0,0,0,0,0,0,1,0,0,2016,32,17.5,4.5,10,999.9,0,0.433333333333333
"2096",0,0,0,0,0,0,0,0,0,1,0,0,2016,49.6,42.1,2.9,8.3,999.9,0,0.626666666666667
"2097",0,0,0,0,0,0,0,0,0,1,0,0,2016,57.6,42.5,4.8,10,999.9,0,0.555555555555556
"2098",0,0,0,0,0,0,0,0,0,1,0,0,2016,64.6,56.8,3.7,7.8,999.9,0,0.58
"2099",0,0,0,0,0,0,0,0,0,1,0,0,2016,57.8,50.9,5.3,5.5,999.9,0,0.655555555555556
"2100",0,0,0,0,0,0,0,0,0,1,0,0,2016,40,31.8,6.3,9.9,999.9,0,0.513333333333333
"2101",0,0,0,0,0,0,0,0,0,1,0,0,2016,56.1,44,6.2,10,999.9,0,0.74
"2102",0,0,0,0,0,0,0,0,0,1,0,0,2016,39.4,34.4,8.1,6.6,999.9,0,0.455555555555556
"2103",0,0,0,0,0,0,0,0,0,1,0,0,2016,39,31.7,6.9,8.7,999.9,0,0.446666666666667
"2104",0,0,0,0,0,0,0,0,0,1,0,0,2016,45.3,31.1,7.1,10,999.9,0,0.648888888888889
"2105",0,0,0,0,0,0,0,0,0,1,0,0,2016,30.6,15.4,8.9,10,999.9,0,0.388888888888889
"2106",0,0,0,0,0,0,0,0,0,1,0,0,2016,35.5,24.7,4.9,10,999.9,0,0.52
"2107",0,0,0,0,0,0,0,0,0,1,0,0,2016,49,34.9,8,10,999.9,0,0.404444444444444
"2108",0,0,0,0,0,0,0,0,0,1,0,0,2016,41.3,35.5,8.2,7.7,999.9,0,0.102222222222222
"2109",0,0,0,0,0,0,0,0,0,1,0,0,2016,40.7,34.4,8.5,4.9,999.9,0,0.468888888888889
"2110",0,0,0,0,0,0,0,0,0,1,0,0,2016,67.1,55.2,9.5,10,999.9,0,0.937777777777778
"2111",0,0,0,0,0,0,0,0,0,1,0,0,2016,45.7,29.8,8.9,10,999.9,0,0.382222222222222
"2112",0,0,0,0,0,0,0,0,0,1,0,0,2016,54.9,42.9,4.6,10,999.9,0,0.655555555555556
"2113",0,0,0,0,0,0,0,0,0,1,0,0,2016,57.1,45.3,7.4,9.9,999.9,0,0.346666666666667
"2114",0,0,0,0,0,0,0,0,0,1,0,0,2016,42.1,34,8.6,9.8,999.9,0,0.464444444444444
"2115",0,0,0,0,0,0,0,0,0,1,0,0,2016,58.2,45.4,9.8,8.8,999.9,0,0.717777777777778
"2116",0,0,0,0,0,0,0,0,0,1,0,0,2016,51.5,43.5,11.6,9.5,999.9,0,0.466666666666667
"2117",0,0,0,0,0,0,0,0,0,1,0,0,2016,46.3,40.2,13.3,7.7,999.9,0,0.455555555555556
"2118",0,0,0,0,0,0,0,0,0,1,0,0,2016,51.5,35.6,8.8,10,999.9,0,0.426666666666667
"2119",0,0,0,0,0,0,0,0,0,1,0,0,2016,51.4,36.1,12.4,10,999.9,0,0.688888888888889
"2120",0,0,0,0,0,0,0,0,0,1,0,0,2016,51.3,33.3,10.8,10,999.9,0,0.522222222222222
"2121",0,0,0,0,0,0,0,0,0,1,0,0,2016,62.8,48.2,13.7,9.8,999.9,0,0.68
"2122",0,0,0,0,0,0,0,0,0,1,0,0,2016,38.9,23.5,17.7,10,999.9,0,0.42
"2123",0,0,1,0,0,0,0,0,0,0,0,0,2016,33,26,3.6,7,5.1,1,0.237777777777778
"2124",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.5,22.1,6.3,10,999.9,0,0.6
"2125",0,0,1,0,0,0,0,0,0,0,0,0,2016,32.2,25.4,6.1,9.1,2,0,0.533333333333333
"2126",0,0,1,0,0,0,0,0,0,0,0,0,2016,22,12.2,6.9,9.1,999.9,0,0.275555555555556
"2127",0,0,1,0,0,0,0,0,0,0,0,0,2016,35.8,31.2,5.2,5.3,1.2,0,0.257777777777778
"2128",0,0,1,0,0,0,0,0,0,0,0,0,2016,23.8,13.8,9.4,10,999.9,0,0.4
"2129",0,0,1,0,0,0,0,0,0,0,0,0,2016,14.4,2.6,7.2,8.9,3.1,0,0.46
"2130",0,0,1,0,0,0,0,0,0,0,0,0,2016,18.4,8.3,7,8,3.1,0,0.193333333333333
"2131",0,0,1,0,0,0,0,0,0,0,0,0,2016,38.6,30.1,7.7,9.9,999.9,0,0.771111111111111
"2132",0,0,1,0,0,0,0,0,0,0,0,0,2016,23.1,17.2,5.6,4.6,3.1,0,0.28
"2133",0,0,1,0,0,0,0,0,0,0,0,0,2016,35.6,25.2,8.5,10,2,0,0.475555555555556
"2134",0,0,1,0,0,0,0,0,0,0,0,0,2016,27.6,22.4,7.9,3.4,5.1,1,0.0533333333333333
"2135",0,0,1,0,0,0,0,0,0,0,0,0,2016,28.1,18.3,7.5,9.8,3.1,0,0.535555555555556
"2136",0,0,1,0,0,0,0,0,0,0,0,0,2016,2.2,-8.8,8.1,10,3.1,0,0.382222222222222
"2137",0,0,1,0,0,0,0,0,0,0,0,0,2016,27,21.1,9.5,6.3,3.1,1,0.313333333333333
"2138",0,0,1,0,0,0,0,0,0,0,0,0,2016,33.4,29.7,8.1,6.1,2,0,0.422222222222222
"2139",0,0,1,0,0,0,0,0,0,0,0,0,2016,30.9,16.6,10.9,10,999.9,0,0.564444444444444
"2140",0,0,1,0,0,0,0,0,0,0,0,0,2016,28.1,17.7,12.9,10,999.9,0,0.382222222222222
"2141",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.2,29.7,5.9,4.5,1.2,0,0.444444444444444
"2142",0,0,1,0,0,0,0,0,0,0,0,0,2016,34.2,30,9,4.9,1.2,0,0
"2143",0,0,1,0,0,0,0,0,0,0,0,0,2016,38.9,30.4,12.4,9.8,999.9,0,0.742222222222222
"2144",0,0,1,0,0,0,0,0,0,0,0,0,2016,37.4,20.7,13.4,10,999.9,0,0.48
"2145",0,0,1,0,0,0,0,0,0,0,0,0,2016,11.7,-0.6,10.7,10,3.1,0,0.271111111111111
"2146",0,0,1,0,0,0,0,0,0,0,0,0,2016,35,24.6,13.4,10,999.9,0,0.353333333333333
"2147",0,0,1,0,0,0,0,0,0,0,0,0,2016,5.8,-7.2,11.3,10,3.1,0,0.204444444444444
"2148",0,0,1,0,0,0,0,0,0,0,0,0,2016,22.3,11.8,15,9.6,999.9,0,0.262222222222222
"2149",0,0,1,0,0,0,0,0,0,0,0,0,2016,29.9,18.2,13.2,10,999.9,0,0.388888888888889
"2150",0,0,1,0,0,0,0,0,0,0,0,0,2016,13.4,4.3,12,6.6,3.9,0,0.0844444444444444
"2151",0,0,1,0,0,0,0,0,0,0,0,0,2016,32.7,22.7,8.2,10,999.9,0,0.52
"2152",0,0,1,0,0,0,0,0,0,0,0,0,2016,21,7.3,14.1,10,3.1,0,0.455555555555556
"2153",0,0,1,0,0,0,0,0,0,0,0,0,2016,47.4,40.7,14.4,6.4,999.9,0,0.353333333333333
"2154",0,0,0,0,1,0,0,0,0,0,0,0,2017,28.1,18.5,2.5,9.5,999.9,0,0.395652173913043
"2155",0,0,0,0,1,0,0,0,0,0,0,0,2017,34.3,29,4.8,5.9,999.9,1,0.38695652173913
"2156",0,0,0,0,1,0,0,0,0,0,0,0,2017,36.1,28.6,6.1,7.3,999.9,0,0.302173913043478
"2157",0,0,0,0,1,0,0,0,0,0,0,0,2017,38.4,31.8,6.6,9.5,999.9,0,0.569565217391304
"2158",0,0,0,0,1,0,0,0,0,0,0,0,2017,43.9,39.6,4.5,5.3,999.9,1,0.582608695652174
"2159",0,0,0,0,1,0,0,0,0,0,0,0,2017,5.9,-7.2,8.7,10,999.9,0,0.276086956521739
"2160",0,0,0,0,1,0,0,0,0,0,0,0,2017,30.1,18.4,5.4,10,999.9,0,0.458695652173913
"2161",0,0,0,0,1,0,0,0,0,0,0,0,2017,35.6,32.5,6.3,4.5,999.9,0,0.573913043478261
"2162",0,0,0,0,1,0,0,0,0,0,0,0,2017,36.7,36,7.7,4,999.9,1,0.502173913043478
"2163",0,0,0,0,1,0,0,0,0,0,0,0,2017,33.6,32,9.1,4.4,999.9,0,0.506521739130435
"2164",0,0,0,0,1,0,0,0,0,0,0,0,2017,27.6,15.5,9,9.8,999.9,0,0.347826086956522
"2165",0,0,0,0,1,0,0,0,0,0,0,0,2017,22.9,11.1,8.8,10,999.9,0,0.708695652173913
"2166",0,0,0,0,1,0,0,0,0,0,0,0,2017,49.6,44.7,7.1,4.9,999.9,0,0.678260869565217
"2167",0,0,0,0,1,0,0,0,0,0,0,0,2017,27.7,19.5,11.8,9.5,999.9,0,0.558695652173913
"2168",0,0,0,0,1,0,0,0,0,0,0,0,2017,8.3,-5.4,7.8,10,999.9,0,0.31304347826087
"2169",0,0,0,0,1,0,0,0,0,0,0,0,2017,40.3,37.2,6.6,3.6,999.9,1,0.530434782608696
"2170",0,0,0,0,1,0,0,0,0,0,0,0,2017,29,19.5,11.7,9.7,999.9,0,0.673913043478261
"2171",0,0,0,0,1,0,0,0,0,0,0,0,2017,24.1,8.8,9.7,10,999.9,0,0.615217391304348
"2172",0,0,0,0,1,0,0,0,0,0,0,0,2017,10.9,-5,9,10,999.9,0,0.254347826086956
"2173",0,0,0,0,1,0,0,0,0,0,0,0,2017,34.3,28.8,11.5,7.6,999.9,0,0.43695652173913
"2174",0,0,0,0,1,0,0,0,0,0,0,0,2017,10.9,-1.9,10.9,10,999.9,0,0.297826086956522
"2175",0,0,0,0,1,0,0,0,0,0,0,0,2017,38.7,37.5,7,1.9,999.9,0,0.671739130434783
"2176",0,0,0,0,1,0,0,0,0,0,0,0,2017,23.1,10.7,10.4,9.3,999.9,0,0.519565217391304
"2177",0,0,0,0,1,0,0,0,0,0,0,0,2017,38.9,33.5,9.9,5.3,999.9,0,0.595652173913043
"2178",0,0,0,0,1,0,0,0,0,0,0,0,2017,40.7,34.4,9.6,9.2,999.9,0,0.684782608695652
"2179",0,0,0,0,1,0,0,0,0,0,0,0,2017,28.4,24.4,11.8,5,999.9,0,0.369565217391304
"2180",0,0,0,0,1,0,0,0,0,0,0,0,2017,19.1,7.3,14.2,9.8,999.9,0,0.3
"2181",0,0,0,0,1,0,0,0,0,0,0,0,2017,38.2,28.1,13.6,9.5,999.9,0,0.565217391304348
"2182",0,0,0,0,1,0,0,0,0,0,0,0,2017,33.9,27.1,11.6,7.7,999.9,1,0.410869565217391
"2183",0,0,0,0,1,0,0,0,0,0,0,0,2017,39.8,31.3,17.9,8.9,999.9,0,0.502173913043478
"2184",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.4,33,2.2,10,999.9,0,0.434782608695652
"2185",0,0,0,1,0,0,0,0,0,0,0,0,2017,42.7,33,6.8,9.9,999.9,0,0.5
"2186",0,0,0,1,0,0,0,0,0,0,0,0,2017,35.1,12.5,6.7,10,999.9,0,0.428260869565217
"2187",0,0,0,1,0,0,0,0,0,0,0,0,2017,56.9,34.7,8.2,10,999.9,0,0.595652173913043
"2188",0,0,0,1,0,0,0,0,0,0,0,0,2017,59.7,49.4,8,8.7,999.9,0,0.445652173913043
"2189",0,0,0,1,0,0,0,0,0,0,0,0,2017,37.3,28,6.1,9.3,999.9,0,0.626086956521739
"2190",0,0,0,1,0,0,0,0,0,0,0,0,2017,40.8,37.6,9.1,5.2,999.9,0,0.404347826086957
"2191",0,0,0,1,0,0,0,0,0,0,0,0,2017,20.7,2.3,9.6,10,999.9,0,0.426086956521739
"2192",0,0,0,1,0,0,0,0,0,0,0,0,2017,55.1,40.8,7.4,8.3,999.9,0,0.515217391304348
"2193",0,0,0,1,0,0,0,0,0,0,0,0,2017,36.1,18.9,8.6,10,999.9,0,0.530434782608696
"2194",0,0,0,1,0,0,0,0,0,0,0,0,2017,57.9,52.1,8.2,6.1,999.9,1,0.497826086956522
"2195",0,0,0,1,0,0,0,0,0,0,0,0,2017,52,44.8,11.4,8.7,999.9,0,0.341304347826087
"2196",0,0,0,1,0,0,0,0,0,0,0,0,2017,51.6,44,11.5,9.9,999.9,0,0.393478260869565
"2197",0,0,0,1,0,0,0,0,0,0,0,0,2017,35.9,24.2,10.1,9.9,999.9,0,0.810869565217391
"2198",0,0,0,1,0,0,0,0,0,0,0,0,2017,42.8,27.3,6.8,10,999.9,0,0.345652173913043
