"","day","temp","NUM_CRIMES"
"2283",6,82.5,0.640845070422535
"2300",5,80.7,0.654929577464789
"2317",2,69,0.464788732394366
"2327",1,78,0.654929577464789
"2368",1,74.8,0.568075117370892
"2370",5,68.8,0.711267605633803
"2373",7,71,0.697183098591549
"2375",3,64.2,0.678403755868545
"2380",3,72.7,0.603286384976526
"2390",6,78.1,0.812206572769953
"2401",7,74.6,0.568075117370892
"2420",4,65.5,0.612676056338028
"2427",6,70.8,0.605633802816901
"2484",5,79.4,0.715962441314554
"2487",5,76.4,0.788732394366197
"2498",5,71.7,0.833333333333333
"2507",4,76.2,0.71830985915493
"2509",3,75.6,0.631455399061033
"2555",1,81.2,0.55868544600939
"2566",2,75,0.676056338028169
"2574",7,80.7,0.849765258215962
"2580",2,75,0.605633802816901
"2583",4,75.6,0.65962441314554
"2588",6,75.3,0.802816901408451
"2612",1,77.8,0.71830985915493
"2624",7,74.1,0.711267605633803
"2629",2,65.4,0.619718309859155
"2637",3,73.9,0.68075117370892
"2645",2,75.8,0.607981220657277
"2651",4,67.2,0.791079812206573
"2657",1,67.4,0.518779342723005
"2662",7,82.5,0.748826291079812
"2671",6,78,0.758215962441315
"2673",1,77.8,0.530516431924883
"2710",7,62.4,0.723004694835681
"2719",1,72.4,0.586854460093897
"2723",2,67.8,0.643192488262911
"2729",7,70.1,0.7018779342723
"2762",4,69.7,0.504694835680751
"2771",1,64.5,0.544600938967136
"2779",6,76.9,0.619718309859155
"2791",3,70.6,0.776995305164319
"2813",1,83.6,0.715962441314554
"2821",3,82.2,0.699530516431925
"2824",7,60.3,0.542253521126761
"2827",3,72.4,0.488262910798122
"2832",7,82.8,0.73943661971831
"2836",4,66.6,0.366197183098592
"2839",6,69.2,0.678403755868545
"2851",5,69.6,0.723004694835681
"2858",4,83.9,0.873239436619718
"2865",5,76.9,0.732394366197183
"2869",4,75,0.502347417840376
"2896",2,73.7,0.727699530516432
"2906",3,73.5,0.617370892018779
"2921",6,59.2,0.518779342723005
"2928",5,74.2,0.676056338028169
"2952",1,67.4,0.676056338028169
"2962",5,63.4,0.44131455399061
"2974",2,67.6,0.392018779342723
"2978",2,80,0.502347417840376
"2985",6,66.8,0.678403755868545
"2988",3,59.2,0.410798122065728
"3049",7,46.8,0.403755868544601
"3056",2,60.8,0.584507042253521
"3068",5,46.9,0.640845070422535
"3082",1,52.2,0.652582159624413
"3086",4,61.2,0.636150234741784
"3090",3,54.4,0.612676056338028
"3113",6,55.6,0.530516431924883
"3126",3,62.3,0.504694835680751
"3128",1,58.4,0.591549295774648
"3134",6,48.8,0.511737089201878
"3162",6,44.8,0.476525821596244
"3188",4,64.5,0.464788732394366
"3205",5,62,0.685446009389671
"3219",5,51.1,0.542253521126761
"3225",5,57.4,0.643192488262911
"3233",7,63.3,0.544600938967136
"3254",7,52.8,0.528169014084507
"3264",2,65,0.661971830985915
"3274",2,57.5,0.55868544600939
"3277",4,57.3,0.734741784037559
"3283",3,66.2,0.683098591549296
"3294",2,54.7,0.347417840375587
"3301",7,53.4,0.354460093896714
"3305",4,42.2,0.389671361502347
"3312",1,57.7,0.669014084507042
"3317",1,68.2,0.537558685446009
"3321",3,53.8,0.42018779342723
"3326",6,52.9,0.483568075117371
"3338",5,56.6,0.694835680751174
"3339",4,57.4,0.908450704225352
"3341",6,63.8,0.615023474178404
"3393",2,48.9,0.321596244131455
"3396",1,46.1,0.424882629107981
"3402",7,44,0.474178403755869
"3438",7,36.8,0.255868544600939
"3446",2,61,0.577464788732394
"3452",2,34.7,0.244131455399061
"3458",1,31,0.345070422535211
"3476",3,60.3,0.676056338028169
"3493",7,54.1,0.514084507042254
"3512",6,42.3,0.453051643192488
"3523",1,42.1,0.387323943661972
"3534",5,38.2,0.495305164319249
"3537",1,60.3,0.661971830985915
"3544",3,44.7,0.274647887323944
"3562",1,53.1,0.565727699530516
"3564",4,55,0.204225352112676
"3565",6,39,0.363849765258216
"3572",7,21.4,0.039906103286385
"3588",6,46.4,0.44131455399061
"3618",4,65.6,0.589201877934272
"3628",3,51.7,0.434272300469484
"3629",5,47.6,0.258215962441315
"3634",2,53.1,0.387323943661972
"3645",6,33.6,0.0586854460093897
"3652",3,60.1,0.424882629107981
"3655",5,55.8,0.572769953051643
"3659",5,43.3,0.413145539906103
"3668",4,46,0.453051643192488
"3673",4,49.7,0.446009389671362
"3721",6,55.3,0.584507042253521
"3726",7,38.7,0.431924882629108
"3754",1,37.2,0.436619718309859
"3758",3,30.3,0.234741784037559
"3768",6,36.3,0.47887323943662
"3777",4,28.5,0.253521126760563
"3804",2,41.6,0.448356807511737
"3819",5,38.3,0.462441314553991
"3820",3,36.5,0.5
"3822",5,49.1,0.561032863849765
"3827",3,48.2,0.427230046948357
"3839",2,41.9,0.539906103286385
"3864",7,59.7,0.347417840375587
"3873",6,41.6,0.321596244131455
"3874",4,34.2,0.485915492957746
"3875",6,25.3,0.382629107981221
"3885",2,43.2,0.683098591549296
"3950",2,43.5,0.690140845070423
"3966",2,35.5,0.284037558685446
"3969",1,47.8,0.345070422535211
"3979",3,50.6,0.589201877934272
"3981",7,37.8,0.446009389671362
"3985",7,41.2,0.291079812206573
"3988",4,34.9,0.528169014084507
"3989",3,45.1,0.514084507042254
"3991",5,29.8,0.352112676056338
"4010",4,50,0.44131455399061
"4014",1,35.4,0.0305164319248826
"4017",1,56.5,0.553990610328638
"4018",4,43.2,0.403755868544601
"42",3,18.8,0.291111111111111
"45",4,21.3,0.324444444444444
"61",4,38.6,0.486666666666667
"62",5,41.9,0.568888888888889
"73",6,40.5,0.36
"88",3,31.1,0.311111111111111
"98",3,9,0.368888888888889
"105",7,44.6,0.393333333333333
"121",2,8.1,0.271111111111111
"126",2,27.5,0.308888888888889
"136",6,30,0.52
"142",1,34.3,0.568888888888889
"145",5,30.5,0.573333333333333
"146",3,29.1,0.402222222222222
"161",6,28.6,0.195555555555556
"162",4,33.9,0.546666666666667
"163",7,29.1,0.415555555555556
"172",1,8.3,0.0555555555555556
"182",6,39.9,0.566666666666667
"192",6,30.4,0.364444444444444
"207",5,41.1,0.546666666666667
"209",5,27.3,0.473333333333333
"221",1,2.8,0.06
"239",1,28.5,0.306666666666667
"280",4,35.7,0.586666666666667
"285",7,28.8,0.288888888888889
"288",7,20.6,0.242222222222222
"289",7,9.6,0.108888888888889
"297",2,16.2,0.133333333333333
"319",2,33.5,0.337777777777778
"376",2,29.2,0.304444444444444
"393",3,30.8,0.34
"395",1,36.7,0.335555555555556
"396",5,30.5,0.382222222222222
"398",4,15.4,0.208888888888889
"423",1,22.5,0.144444444444444
"457",6,32.3,0.462222222222222
"458",2,37.9,0.315555555555556
"469",7,41.5,0.486666666666667
"482",1,37.1,0.811111111111111
"488",1,32.4,0.182222222222222
"498",4,28.1,0.404444444444444
"500",3,15.2,0.171111111111111
"523",7,15.8,0.0577777777777778
"531",2,20.4,0.126666666666667
"543",6,38.1,0.453333333333333
"559",3,37.3,0.431111111111111
"580",2,37.1,0.28
"590",5,32.7,0.56
"601",7,39.8,0.286666666666667
"617",4,34.4,0.468888888888889
"622",6,51.2,0.475555555555556
"623",6,11.5,0.242222222222222
"624",1,42.1,0.351111111111111
"627",4,32.5,0.428888888888889
"628",5,21,0.353333333333333
"638",7,52.2,0.302222222222222
"649",3,36.4,0.2
"651",5,50.2,0.637777777777778
"693",1,40.1,0.468888888888889
"694",1,46.3,0.435555555555556
"698",5,44.1,0.544444444444444
"715",6,46.1,0.573333333333333
"743",4,31.2,0.286666666666667
"752",2,45.9,0.557777777777778
"764",6,39.5,0.468888888888889
"770",6,42.7,0.548888888888889
"794",6,34.6,0.471111111111111
"800",3,62.1,0.424444444444444
"801",4,50.1,0.506666666666667
"807",7,48,0.311111111111111
"810",5,31.9,0.48
"812",2,52.1,0.5
"819",1,46.2,0.562222222222222
"829",3,45.7,0.44
"832",3,23.2,0.268888888888889
"835",7,38.8,0.437777777777778
"845",1,52.6,0.682222222222222
"848",5,42.9,0.673333333333333
"861",7,50.2,0.317777777777778
"894",5,35.8,0.508888888888889
"908",2,52.1,0.52
"911",7,40.8,0.502222222222222
"928",2,63.2,0.522222222222222
"939",4,50,0.555555555555556
"947",4,38.7,0.42
"957",3,51.4,0.506666666666667
"961",2,29.8,0.731111111111111
"965",4,60.9,0.591111111111111
"993",3,54.7,0.571111111111111
"1048",5,55.2,0.717777777777778
"1054",4,50.2,0.451111111111111
"1062",5,46.7,0.513333333333333
"1071",1,68.2,0.555555555555556
"1075",2,41.4,0.473333333333333
"1087",6,49.4,0.457777777777778
"1105",2,36.1,0.42
"1110",7,59.6,0.595555555555556
"1111",6,61,0.546666666666667
"1120",3,44.7,0.504444444444444
"1127",3,61.5,0.448888888888889
"1128",7,64.7,0.488888888888889
"1144",3,46.3,0.382222222222222
"1151",4,62.8,0.502222222222222
"1169",2,55.9,0.477777777777778
"1174",7,39.1,0.48
"1184",4,47.7,0.542222222222222
"1200",5,52.2,0.54
"1213",2,54.5,0.455555555555556
"1221",1,49.3,0.417777777777778
"1231",4,41.3,0.564444444444444
"1233",1,72.6,0.6
"1246",5,45.1,0.753333333333333
"1272",6,31.1,0.446666666666667
"1274",6,46.6,0.26
"1277",3,46.4,0.384444444444444
"1287",5,38.9,0.306666666666667
"1289",1,40.4,0.382222222222222
"1308",7,43.1,0.484444444444444
"1323",6,36.8,0.362222222222222
"1372",3,60.4,0.6
"1374",4,57.5,0.613333333333333
"1386",7,57.2,0.535555555555556
"1397",7,67.2,0.582222222222222
"1402",1,75.9,0.737777777777778
"1414",5,61.6,0.68
"1428",1,68.5,0.653333333333333
"1433",5,60.8,0.704444444444444
"1448",3,54.2,0.695555555555556
"1452",2,57.4,0.5
"1455",4,73.2,0.62
"1476",6,64.5,0.675555555555556
"1489",2,55.4,0.453333333333333
"1498",1,57.1,0.653333333333333
"1500",4,63.4,0.448888888888889
"1510",2,75.7,0.7
"1519",1,57.2,0.542222222222222
"1526",7,47.3,0.557777777777778
"1538",1,49.8,0.597777777777778
"1541",5,59.3,0.711111111111111
"1545",2,55,0.548888888888889
"1559",7,46.9,0.737777777777778
"1568",7,74.9,0.688888888888889
"1572",5,76.1,0.693333333333333
"1590",4,49.5,0.473333333333333
"1595",3,52.2,0.431111111111111
"1607",6,75.1,0.673333333333333
"1619",6,47.7,0.522222222222222
"1653",2,73.4,0.595555555555556
"1658",6,65.1,0.564444444444444
"1659",3,77.9,0.517777777777778
"1728",5,72.7,0.742222222222222
"1730",5,73.3,0.708888888888889
"1733",3,67.9,0.702222222222222
"1757",7,80.4,0.717777777777778
"1760",6,76.3,0.611111111111111
"1771",3,61.5,0.568888888888889
"1773",1,71.1,0.68
"1774",3,69.9,1
"1777",6,72.1,0.753333333333333
"1778",4,63.9,0.531111111111111
"1783",3,73.3,0.58
"1796",6,79.5,0.722222222222222
"1800",4,72.3,0.797777777777778
"1804",4,72.6,0.693333333333333
"1810",7,82.8,0.637777777777778
"1813",6,85.2,0.728888888888889
"1842",2,77.2,0.771111111111111
"1864",2,64,0.591111111111111
"1866",4,75.2,0.74
"1885",2,69.3,0.62
"1893",1,81.9,0.628888888888889
"1898",2,77.1,0.748888888888889
"1904",5,72.5,0.76
"1912",5,77.2,0.615555555555556
"1925",7,72.8,0.808888888888889
"1926",7,70.5,0.642222222222222
"1946",1,84.6,0.82
"1949",3,80.6,0.671111111111111
"1972",1,73,0.675555555555556
"1991",4,72.3,0.695555555555556
"2053",1,71.9,0.8
"2060",3,80.7,0.748888888888889
"2086",6,69.3,0.648888888888889
"2093",4,78.4,0.671111111111111
"2094",2,80.9,0.864444444444444
"2108",6,67.9,0.595555555555556
"2116",2,79.6,0.673333333333333
"2130",3,81.5,0.682222222222222
"2131",5,75.3,0.697777777777778
"2146",7,74.4,0.722222222222222
"2148",2,77.2,0.904444444444444
"2151",7,74.2,0.604444444444444
"2160",6,74.2,0.975555555555556
"2166",7,70.4,0.653333333333333
"2169",5,72.6,0.795555555555556
"2173",4,82.5,0.66
"2184",1,79.6,0.753333333333333
"2190",6,86,0.724444444444444
"2206",4,78.8,0.635555555555556
"2208",6,74.5,0.535555555555556
"2225",3,79.1,0.564444444444444
"2242",1,81.3,0.473333333333333
"2256",3,79.1,0.528888888888889
"2264",2,82.9,0.648888888888889
"2291",5,78.6,0.671111111111111
"2292",7,73.9,0.668888888888889
"2297",1,78.8,0.691111111111111
"2316",5,81.1,0.675555555555556
"2324",7,80.4,0.671111111111111
"2326",4,76.5,0.624444444444444
"2377",5,74.2,0.7
"2410",7,78.5,0.704444444444444
"2423",1,78.4,0.88
"2424",4,83.5,0.677777777777778
"2429",4,77.9,0.626666666666667
"2444",1,69.6,0.533333333333333
"2446",1,76.5,0.875555555555556
"2463",7,78.4,0.788888888888889
"2473",7,75.6,0.777777777777778
"2475",3,83.1,0.52
"2490",3,81.8,0.631111111111111
"2495",6,76.6,0.755555555555556
"2503",3,79.1,0.831111111111111
"2514",2,79.9,0.526666666666667
"2516",6,75.9,0.735555555555556
"2517",4,79.1,0.62
"2521",2,78.9,0.593333333333333
"2525",2,79.2,0.677777777777778
"2531",5,80.1,0.831111111111111
"2538",1,78.6,0.702222222222222
"2551",2,76.4,0.728888888888889
"2556",7,68.5,0.662222222222222
"2575",1,75.5,0.791111111111111
"2584",2,73.6,0.588888888888889
"2586",6,78.4,0.753333333333333
"2595",3,76.9,0.744444444444444
"2636",3,74.6,0.648888888888889
"2643",5,81.5,0.573333333333333
"2646",6,75.8,0.791111111111111
"2663",4,84.6,0.808888888888889
"2670",5,76.6,0.677777777777778
"2704",7,72,0.651111111111111
"2709",4,75,0.762222222222222
"2747",7,66.8,0.6
"2763",5,75.2,0.733333333333333
"2783",7,74,0.713333333333333
"2796",6,70.2,0.76
"2810",6,70.8,0.766666666666667
"2819",5,74,0.793333333333333
"2843",2,77.3,0.675555555555556
"2844",1,70.7,0.677777777777778
"2847",7,72.2,0.646666666666667
"2848",5,69.8,0.691111111111111
"2849",4,70.8,0.744444444444444
"2850",3,71.6,0.737777777777778
"2859",2,74.4,0.662222222222222
"2870",2,83.8,0.606666666666667
"2889",1,74.9,0.497777777777778
"2902",4,77.3,0.682222222222222
"2914",6,70.3,0.62
"2917",3,85.1,0.522222222222222
"2918",6,74.8,0.768888888888889
"2943",1,77.6,0.742222222222222
"2953",5,74.1,0.708888888888889
"2958",5,63.3,0.631111111111111
"2975",3,73.1,0.54
"2983",3,57.3,0.326666666666667
"2984",1,67.8,0.613333333333333
"2994",4,62.7,0.475555555555556
"2998",2,62.4,0.548888888888889
"3052",1,59.8,0.524444444444444
"3053",1,63.7,0.631111111111111
"3067",7,61.9,0.486666666666667
"3076",4,67.8,0.591111111111111
"3081",6,54.1,0.504444444444444
"3083",3,62.3,0.497777777777778
"3098",6,48,0.633333333333333
"3122",6,62.1,0.831111111111111
"3129",5,51.6,0.697777777777778
"3133",5,53.9,0.74
"3139",1,50.4,0.842222222222222
"3141",2,48.5,0.551111111111111
"3142",7,56.7,0.431111111111111
"3145",2,66.7,0.566666666666667
"3156",1,54.3,0.626666666666667
"3175",2,66.5,0.464444444444444
"3180",3,72.2,0.704444444444444
"3183",4,49.6,0.457777777777778
"3185",7,69.4,0.671111111111111
"3186",6,61.4,0.744444444444444
"3202",5,67,0.833333333333333
"3208",4,49,0.54
"3209",5,49.5,0.604444444444444
"3263",3,63.8,0.573333333333333
"3265",4,57,0.508888888888889
"3268",6,67.1,0.762222222222222
"3275",7,56.2,0.662222222222222
"3287",1,73.6,0.731111111111111
"3289",3,48.3,0.468888888888889
"3293",7,58,0.66
"3329",2,74.3,0.635555555555556
"3390",2,48.2,0.497777777777778
"3391",7,58.3,0.588888888888889
"3397",1,32,0.433333333333333
"3405",3,49.6,0.626666666666667
"3412",1,57.6,0.555555555555556
"3422",3,64.6,0.58
"3430",4,57.8,0.655555555555556
"3445",6,40,0.513333333333333
"3468",6,56.1,0.74
"3471",7,39.4,0.455555555555556
"3473",5,39,0.446666666666667
"3478",6,45.3,0.648888888888889
"3481",7,30.6,0.388888888888889
"3483",2,35.5,0.52
"3495",1,49,0.404444444444444
"3503",4,41.3,0.102222222222222
"3504",3,40.7,0.468888888888889
"3511",2,67.1,0.937777777777778
"3513",7,45.7,0.382222222222222
"3536",5,54.9,0.655555555555556
"3566",2,57.1,0.346666666666667
"3587",3,42.1,0.464444444444444
"3605",4,58.2,0.717777777777778
"3611",2,51.5,0.466666666666667
"3624",1,46.3,0.455555555555556
"3633",3,51.5,0.426666666666667
"3647",5,51.4,0.688888888888889
"3653",4,51.3,0.522222222222222
"3656",5,62.8,0.68
"3664",6,38.9,0.42
"3725",7,33,0.237777777777778
"3739",6,34.5,0.6
"3756",5,32.2,0.533333333333333
"3770",6,22,0.275555555555556
"3771",6,35.8,0.257777777777778
"3800",5,23.8,0.4
"3802",5,14.4,0.46
"3811",2,18.4,0.193333333333333
"3828",5,38.6,0.771111111111111
"3841",6,23.1,0.28
"3842",4,35.6,0.475555555555556
"3849",7,27.6,0.0533333333333333
"3854",3,28.1,0.535555555555556
"3869",1,2.2,0.382222222222222
"3878",1,27,0.313333333333333
"3895",1,33.4,0.422222222222222
"3904",5,30.9,0.564444444444444
"3906",3,28.1,0.382222222222222
"3910",2,34.2,0.444444444444444
"3913",7,34.2,0
"3929",4,38.9,0.742222222222222
"3947",6,37.4,0.48
"3962",3,11.7,0.271111111111111
"3965",4,35,0.353333333333333
"3968",4,5.8,0.204444444444444
"3974",4,22.3,0.262222222222222
"3976",2,29.9,0.388888888888889
"3980",7,13.4,0.0844444444444444
"3986",3,32.7,0.52
"4003",2,21,0.455555555555556
"4008",1,47.4,0.353333333333333
"46",7,28.1,0.395652173913043
"47",1,34.3,0.38695652173913
"64",1,36.1,0.302173913043478
"74",2,38.4,0.569565217391304
"81",7,43.9,0.582608695652174
"83",5,5.9,0.276086956521739
"95",6,30.1,0.458695652173913
"119",4,35.6,0.573913043478261
"124",2,36.7,0.502173913043478
"144",3,33.6,0.506521739130435
"150",7,27.6,0.347826086956522
"164",5,22.9,0.708695652173913
"165",6,49.6,0.678260869565217
"180",6,27.7,0.558695652173913
"185",6,8.3,0.31304347826087
"194",2,40.3,0.530434782608696
"197",5,29,0.673913043478261
"203",1,24.1,0.615217391304348
"208",7,10.9,0.254347826086956
"210",4,34.3,0.43695652173913
"215",4,10.9,0.297826086956522
"222",5,38.7,0.671739130434783
"223",1,23.1,0.519565217391304
"227",3,38.9,0.595652173913043
"236",1,40.7,0.684782608695652
"263",4,28.4,0.369565217391304
"273",3,19.1,0.3
"330",2,38.2,0.565217391304348
"335",3,33.9,0.410869565217391
"341",2,39.8,0.502173913043478
"384",7,51.4,0.434782608695652
"418",6,42.7,0.5
"429",4,35.1,0.428260869565217
"442",6,56.9,0.595652173913043
"446",2,59.7,0.445652173913043
"452",1,37.3,0.626086956521739
"472",5,40.8,0.404347826086957
"496",5,20.7,0.426086956521739
"499",1,55.1,0.515217391304348
"505",1,36.1,0.530434782608696
"510",3,57.9,0.497826086956522
"513",2,52,0.341304347826087
"532",4,51.6,0.393478260869565
"538",3,35.9,0.810869565217391
"541",1,42.8,0.345652173913043
"542",5,46.4,0.778260869565217
"552",7,34,0.480434782608696
"554",2,46,0.476086956521739
"564",4,22,0.428260869565217
"565",4,20.2,0.421739130434783
"582",6,24.1,0.356521739130435
"589",3,34.4,0.432608695652174
"594",7,33.1,0.221739130434783
"602",2,41.4,0.519565217391304
"606",6,30.4,0.271739130434783
"611",3,32.2,0.417391304347826
"632",5,26.7,0.589130434782609
"644",7,41.3,0.443478260869565
"722",7,41.5,0.284782608695652
"730",5,39,0.510869565217391
"742",4,29.8,0.421739130434783
"747",7,53.1,0.495652173913044
"755",1,50,0.539130434782609
"783",7,27.1,0.171739130434783
"834",6,24,0.402173913043478
"857",4,37.8,0.417391304347826
"860",2,43.1,0.432608695652174
"862",4,39.3,0.439130434782609
"863",5,27.8,0.432608695652174
"866",3,24.1,0.291304347826087
"868",6,33.7,0.345652173913043
"879",2,43.3,0.382608695652174
"897",6,43.7,0.480434782608696
"898",3,42.3,0.423913043478261
"903",7,42.4,0.408695652173913
"907",1,29,0.145652173913043
"916",1,47.9,0.482608695652174
"927",2,26.6,0
"933",6,42.4,0.434782608695652
"938",5,31.8,0.417391304347826
"940",5,39.6,0.658695652173913
"950",1,54.6,0.454347826086957
"964",3,47.3,0.582608695652174
"967",3,32.3,0.376086956521739
"970",5,59.9,0.66304347826087
"985",4,32.4,0.33695652173913
"986",4,44.1,0.471739130434783
"990",2,54.5,0.454347826086957
"992",3,46.3,0.419565217391304
"1028",1,49.3,0.484782608695652
"1040",5,55.4,0.65
"1045",7,50.3,0.469565217391304
"1051",1,59.7,0.604347826086956
"1063",4,50.9,0.415217391304348
"1073",3,48.2,0.55
"1074",1,57.7,0.569565217391304
"1085",7,54.9,0.497826086956522
"1088",2,48.6,0.517391304347826
"1103",3,64.5,0.617391304347826
"1117",6,50.3,0.493478260869565
"1126",6,44.2,0.776086956521739
"1130",5,49.6,0.778260869565217
"1137",2,66.4,0.615217391304348
"1170",6,51.2,0.482608695652174
"1172",5,43.8,0.502173913043478
"1206",2,58.1,0.567391304347826
"1211",5,50.6,0.741304347826087
"1214",2,47.7,0.497826086956522
"1215",7,67.8,0.46304347826087
"1237",4,58.4,0.519565217391304
"1248",1,68,0.454347826086957
"1254",3,71.3,0.617391304347826
"1280",7,64.8,0.623913043478261
"1281",6,70.3,0.745652173913044
"1293",6,45.6,0.308695652173913
"1298",4,54.6,0.526086956521739
"1312",4,42.9,0.421739130434783
"1317",3,44.9,0.345652173913043
"1321",7,45.2,0.397826086956522
"1367",2,48.3,0.506521739130435
"1389",3,48.1,0.576086956521739
"1424",1,64.9,0.86304347826087
"1425",6,63.4,0.708695652173913
"1437",3,55.4,0.410869565217391
"1440",5,60.8,0.63695652173913
"1450",1,46.6,0.502173913043478
"1484",5,59,0.815217391304348
"1486",4,58.3,0.628260869565217
"1492",6,63.2,0.543478260869565
"1497",3,64.8,0.576086956521739
"1512",7,67,0.502173913043478
"1520",7,63.3,0.517391304347826
"1535",6,53.3,0.41304347826087
"1564",7,48,0.339130434782609
"1566",3,57,0.626086956521739
"1570",7,62.1,0.689130434782609
"1583",2,66,0.739130434782609
"1587",2,60.9,0.576086956521739
"1588",4,54.7,0.571739130434783
"1593",1,59.1,0.702173913043478
"1602",2,46.1,0.467391304347826
"1612",6,50.5,0.519565217391304
"1625",1,70.1,0.639130434782609
"1629",4,48.9,0.580434782608696
"1635",5,49,0.706521739130435
"1639",2,76.9,0.595652173913043
"1644",1,51.7,0.845652173913043
"1648",5,48.3,0.656521739130435
"1654",3,78.9,0.784782608695652
"1660",4,75.5,0.654347826086957
"1736",5,71.9,0.797826086956522
"1769",4,67.1,0.915217391304348
"1784",3,68.5,0.678260869565217
"1791",5,73.7,0.660869565217391
"1812",2,65.3,0.647826086956522
"1819",3,67,0.682608695652174
"1825",5,75.6,0.743478260869565
"1831",4,70.4,0.641304347826087
"1833",7,81,0.752173913043478
"1848",6,75.2,0.758695652173913
"1851",4,77.2,0.758695652173913
"1853",1,84.7,0.582608695652174
"1876",6,80.5,0.767391304347826
"1889",2,80.3,0.728260869565217
"1900",1,70.7,0.589130434782609
"1914",7,82.1,0.73695652173913
"1915",7,65.4,0.7
"1923",4,79.3,0.747826086956522
"1931",2,66.6,0.715217391304348
"1938",1,71.3,0.571739130434783
"1940",6,70,0.75
"1942",5,77.8,0.784782608695652
"1947",1,64.7,0.680434782608696
"1951",4,76.2,0.656521739130435
"1956",5,76.7,0.660869565217391
"1958",2,64.8,0.765217391304348
"1961",7,75.6,0.678260869565217
"1962",3,69.8,0.506521739130435
"1984",3,77.7,0.641304347826087
"1987",6,76.1,0.676086956521739
"2045",3,76.6,0.604347826086956
"2046",2,76,0.691304347826087
"2064",4,82.2,0.667391304347826
"2083",7,73.5,0.747826086956522
"2098",2,78.2,0.641304347826087
"2109",3,80.5,0.641304347826087
"2111",5,72.2,0.704347826086957
"2118",1,76.8,0.695652173913043
"2132",6,71,0.902173913043478
"2134",3,78.3,0.83695652173913
"2137",1,75.2,0.847826086956522
"2161",3,77.3,0.471739130434783
"2176",7,74.7,0.758695652173913
"2180",2,74.5,0.7
"2182",2,73.1,0.817391304347826
"2186",5,81.5,0.617391304347826
"2197",1,71.5,0.669565217391304
"2217",1,69.2,0.810869565217391
"2218",7,80.3,0.8
"2220",6,71.5,0.619565217391304
"2224",5,81.5,0.617391304347826
"2260",6,72.7,0.708695652173913
"2262",4,78.6,0.68695652173913
"2269",7,75.4,0.665217391304348
"2288",6,76.3,1
"2289",5,74.2,0.819565217391304
"2290",4,78.4,0.752173913043478
"2309",4,77.3,0.623913043478261
"2313",1,78.2,0.66304347826087
"2322",7,73.1,0.734782608695652
"2325",6,78,0.610869565217391
"2369",3,70.3,0.682608695652174
"2376",3,74.6,0.641304347826087
"2388",2,70,0.543478260869565
"2389",7,69.3,0.556521739130435
"2393",2,70.4,0.639130434782609
"2394",6,68.6,0.66304347826087
"2416",5,64.4,0.647826086956522
"2419",7,77.2,0.656521739130435
"2440",1,74,0.741304347826087
"2453",1,70.6,0.465217391304348
"2454",6,74.8,0.908695652173913
"2455",7,70.3,0.61304347826087
"2489",3,77.2,0.652173913043478
"2501",6,69.4,0.73695652173913
"2519",3,77.1,0.697826086956522
"2526",7,71.9,0.85
"2529",2,76.5,0.697826086956522
"2549",1,79.5,0.608695652173913
"2552",6,67.7,0.98695652173913
"2563",1,70.5,0.65
"2589",5,74,0.632608695652174
"2601",3,69.5,0.593478260869565
"2613",4,75.6,0.68695652173913
"2625",4,67.7,0.710869565217391
"2628",2,75.2,0.665217391304348
"2633",4,70.1,0.569565217391304
"2641",5,75.1,0.83695652173913
"2656",4,78.3,0.639130434782609
"2658",4,76.8,0.815217391304348
"2672",5,62.9,0.978260869565217
"2706",4,67.9,0.565217391304348
"2731",1,64,0.471739130434783
"2739",6,64,0.647826086956522
"2743",2,70.3,0.508695652173913
"2767",3,67.6,0.504347826086956
"2777",6,77.8,0.765217391304348
"2786",7,82.3,0.732608695652174
"2787",7,62.5,0.576086956521739
"2790",5,85.2,0.704347826086957
"2795",7,78.4,0.734782608695652
"2808",4,84,0.723913043478261
"2816",6,84.4,0.773913043478261
"2818",1,69.2,0.647826086956522
"2828",5,74.9,0.726086956521739
"2834",3,58.4,0.378260869565217
"2841",2,67,0.547826086956522
"2845",5,63.5,0.495652173913044
"2856",3,76.7,0.767391304347826
"2874",6,64.5,0.569565217391304
"2877",1,81.1,0.754347826086956
"2878",4,62.9,0.528260869565217
"2880",2,82,0.597826086956522
"2884",5,64.3,0.730434782608696
"2897",3,70.8,0.547826086956522
"2901",4,60.6,0.552173913043478
"2913",5,64.5,0.969565217391304
"2939",6,61.8,0.591304347826087
"2972",1,73.5,0.526086956521739
"2977",2,64.1,0.502173913043478
"2996",7,68.4,0.615217391304348
"3051",1,67.5,0.591304347826087
"3073",4,65.9,0.593478260869565
"3080",6,64.6,0.376086956521739
"3095",5,62.1,0.641304347826087
"3121",4,61.1,0.652173913043478
"3135",5,65.2,0.595652173913043
"3146",3,44.8,0.521739130434783
"3148",4,58.1,0.632608695652174
"3149",7,40,0.482608695652174
"3151",5,64.7,0.815217391304348
"3155",1,52.3,0.628260869565217
"3159",1,53.1,0.578260869565217
"3167",7,61.5,0.821739130434783
"3170",2,72.2,0.573913043478261
"3176",2,47.8,0.467391304347826
"3207",1,70.5,0.604347826086956
"3212",3,70.7,0.582608695652174
"3216",4,48.2,0.610869565217391
"3247",6,38.7,0.528260869565217
"3256",2,63.9,0.497826086956522
"3270",7,65.5,0.530434782608696
"3276",2,57.4,0.532608695652174
"3286",6,68.6,0.739130434782609
