day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_CRIMES
7,2011,08,21,2011-08-21,71.5,9999.9,9999.9,999.9,7.5,15.9,999.9,76.8,68.4,0.0,999.9,0,1007
7,2011,08,21,2011-08-21,73.8,60.9,1013.6,8.8,6.1,12.0,15.9,81.0,68.0,0.4,999.9,0,1007
1,2011,08,22,2011-08-22,71.6,9999.9,9999.9,999.9,8.3,15.9,999.9,76.1,67.8,0.0,999.9,0,1021
1,2011,08,22,2011-08-22,71.6,57.4,1016.4,10.0,3.8,8.0,999.9,82.0,61.0,0.01,999.9,0,1021
2,2011,08,23,2011-08-23,71.3,9999.9,9999.9,999.9,14.7,27.0,999.9,73.9,66.4,0.0,999.9,0,990
2,2011,08,23,2011-08-23,69.9,62.0,1013.2,9.6,6.8,15.0,21.0,77.0,66.0,0.0,999.9,0,990
3,2011,08,24,2011-08-24,77.9,9999.9,9999.9,999.9,18.8,30.9,999.9,89.6,72.1,0.0,999.9,0,1032
3,2011,08,24,2011-08-24,78.5,67.9,1004.8,9.7,9.2,17.1,22.9,91.0,70.0,0.4,999.9,0,1032
4,2011,08,25,2011-08-25,72.2,9999.9,9999.9,999.9,14.9,22.0,999.9,86.4,68.0,0.0,999.9,0,1091
4,2011,08,25,2011-08-25,73.8,57.0,1011.3,10.0,7.5,12.0,17.1,87.1,64.9,0.0,999.9,0,1091
5,2011,08,26,2011-08-26,71.6,58.2,1015.9,10.0,3.3,9.9,17.1,82.9,61.0,0.0,999.9,0,1050
5,2011,08,26,2011-08-26,69.8,9999.9,9999.9,999.9,5.6,9.9,999.9,73.0,67.3,0.0,999.9,0,1050
6,2011,08,27,2011-08-27,72.4,9999.9,9999.9,999.9,11.7,22.0,999.9,75.0,70.9,0.0,999.9,0,1050
6,2011,08,27,2011-08-27,74.6,63.4,1012.5,10.0,6.4,15.0,19.0,82.9,66.9,0.0,999.9,0,1050
7,2011,08,28,2011-08-28,69.3,9999.9,9999.9,999.9,18.6,28.0,999.9,72.1,67.1,0.0,999.9,0,1010
7,2011,08,28,2011-08-28,70.5,54.8,1012.8,10.0,8.9,14.0,20.0,77.0,61.0,0.0,999.9,0,1010
1,2011,08,29,2011-08-29,70.1,56.0,1015.1,10.0,4.4,8.9,999.9,78.1,61.0,0.0,999.9,0,1034
1,2011,08,29,2011-08-29,69.2,9999.9,9999.9,999.9,8.6,15.0,999.9,72.1,65.8,0.0,999.9,0,1034
2,2011,08,30,2011-08-30,71.1,9999.9,9999.9,999.9,10.7,15.9,999.9,73.2,68.4,0.0,999.9,0,1045
2,2011,08,30,2011-08-30,71.2,54.3,1016.9,10.0,5.1,8.9,999.9,79.0,64.0,0.0,999.9,0,1045
3,2011,08,31,2011-08-31,75.3,61.0,1014.4,9.9,7.5,12.0,15.0,88.0,64.9,0.07,999.9,0,1078
3,2011,08,31,2011-08-31,73.4,9999.9,9999.9,999.9,13.5,23.9,999.9,85.5,66.6,0.0,999.9,0,1078
4,2011,09,01,2011-09-01,79.2,9999.9,9999.9,999.9,8.5,15.0,999.9,91.8,73.4,0.0,999.9,0,1185
4,2011,09,01,2011-09-01,83.8,69.8,1012.6,9.9,4.4,9.9,15.0,93.9,73.9,0.05,999.9,0,1185
5,2011,09,02,2011-09-02,84.5,9999.9,9999.9,999.9,16.6,26.0,999.9,90.5,77.5,0.0,999.9,0,1090
5,2011,09,02,2011-09-02,86.1,68.8,1011.3,9.8,7.0,12.0,999.9,93.9,79.0,0.0,999.9,0,1090
6,2011,09,03,2011-09-03,76.0,9999.9,9999.9,999.9,5.4,15.9,999.9,80.4,72.5,0.0,999.9,0,997
6,2011,09,03,2011-09-03,80.4,68.6,1010.9,9.1,3.8,11.1,15.0,89.1,72.0,0.0,999.9,0,997
7,2011,09,04,2011-09-04,69.2,9999.9,9999.9,999.9,12.7,21.0,999.9,75.7,63.7,0.0,999.9,0,971
7,2011,09,04,2011-09-04,69.6,59.0,1011.9,9.8,8.8,14.0,20.0,73.9,64.9,0.15,999.9,0,971
1,2011,09,05,2011-09-05,61.2,47.5,1017.7,10.0,14.0,21.0,27.0,68.0,53.1,0.0,999.9,0,935
1,2011,09,05,2011-09-05,62.1,9999.9,9999.9,999.9,23.9,28.0,999.9,66.9,58.1,0.0,999.9,0,935
2,2011,09,06,2011-09-06,61.1,45.2,1020.6,10.0,13.3,17.1,22.0,66.0,57.0,0.0,999.9,0,942
2,2011,09,06,2011-09-06,59.2,9999.9,9999.9,999.9,18.5,23.9,999.9,61.3,57.6,0.0,999.9,0,942
3,2011,09,07,2011-09-07,64.0,46.4,1020.6,10.0,11.9,19.0,26.0,70.0,57.9,0.0,999.9,0,992
3,2011,09,07,2011-09-07,62.5,9999.9,9999.9,999.9,19.1,23.9,999.9,64.2,60.6,0.0,999.9,0,992
4,2011,09,08,2011-09-08,66.2,51.5,1018.1,9.8,12.6,22.0,28.0,73.9,61.0,0.0,999.9,0,934
4,2011,09,08,2011-09-08,65.8,9999.9,9999.9,999.9,23.3,26.0,999.9,67.3,64.4,0.0,999.9,0,934
5,2011,09,09,2011-09-09,66.1,61.2,1013.7,8.5,8.9,17.1,21.0,72.0,62.1,0.06,999.9,0,1076
5,2011,09,09,2011-09-09,65.6,9999.9,9999.9,999.9,15.2,23.9,999.9,67.5,64.0,0.0,999.9,0,1076
6,2011,09,10,2011-09-10,66.9,60.2,1015.1,8.0,3.2,8.9,999.9,75.9,57.9,0.01,999.9,1,1092
6,2011,09,10,2011-09-10,66.9,9999.9,9999.9,999.9,6.8,15.0,999.9,71.2,63.9,0.0,999.9,0,1092
7,2011,09,11,2011-09-11,70.6,59.3,1015.5,8.6,3.1,11.1,999.9,82.9,60.1,0.01,999.9,0,965
7,2011,09,11,2011-09-11,69.3,9999.9,9999.9,999.9,6.0,14.0,999.9,74.7,66.6,0.0,999.9,0,965
1,2011,09,12,2011-09-12,74.2,59.3,1013.9,10.0,7.2,15.0,21.0,86.0,64.0,0.0,999.9,0,1055
1,2011,09,12,2011-09-12,75.7,9999.9,9999.9,999.9,13.6,22.0,999.9,81.7,71.1,0.0,999.9,0,1055
2,2011,09,13,2011-09-13,72.0,55.7,1010.4,9.3,8.3,11.1,17.1,80.1,64.9,0.0,999.9,0,1029
2,2011,09,13,2011-09-13,71.0,9999.9,9999.9,999.9,18.1,26.0,999.9,81.1,63.3,0.0,999.9,0,1029
6,2011,01,01,2011-01-01,34.1,23.4,1010.9,9.7,15.4,22.0,29.9,55.9,19.0,1.05,999.9,0,1558
6,2011,01,01,2011-01-01,35.5,9999.9,9999.9,999.9,23.0,28.9,999.9,54.7,18.9,0.0,999.9,0,1558
3,2011,09,14,2011-09-14,60.5,9999.9,9999.9,999.9,9.8,16.9,999.9,63.5,56.5,0.0,999.9,0,983
3,2011,09,14,2011-09-14,59.0,50.2,1015.7,6.3,5.0,9.9,999.9,64.9,55.9,0.0,999.9,0,983
7,2011,01,02,2011-01-02,18.0,5.0,1023.0,10.0,11.9,18.1,26.0,25.0,12.9,0.0,999.9,0,712
7,2011,01,02,2011-01-02,17.4,9999.9,9999.9,999.9,18.8,28.0,999.9,24.3,13.8,0.0,999.9,0,712
4,2011,09,15,2011-09-15,51.9,33.3,1026.6,10.0,9.3,12.0,18.1,60.1,44.1,0.0,999.9,0,963
4,2011,09,15,2011-09-15,53.5,9999.9,9999.9,999.9,18.0,26.0,999.9,57.7,48.9,0.0,999.9,0,963
1,2011,01,03,2011-01-03,27.0,15.0,1020.3,10.0,7.2,12.0,15.9,36.0,21.9,0.0,999.9,0,885
1,2011,01,03,2011-01-03,27.7,9999.9,9999.9,999.9,16.1,21.0,999.9,34.7,24.4,0.0,999.9,0,885
5,2011,09,16,2011-09-16,55.5,9999.9,9999.9,999.9,5.8,9.9,999.9,56.7,52.7,0.0,999.9,0,1064
5,2011,09,16,2011-09-16,53.4,37.9,1027.9,10.0,2.7,8.9,999.9,59.0,48.0,0.0,999.9,0,1064
2,2011,01,04,2011-01-04,28.1,9999.9,9999.9,999.9,15.0,22.0,999.9,34.5,21.0,0.0,999.9,0,846
2,2011,01,04,2011-01-04,26.6,16.5,1016.1,10.0,9.0,14.0,21.0,34.0,19.9,0.0,999.9,0,846
6,2011,09,17,2011-09-17,59.4,9999.9,9999.9,999.9,13.5,16.9,999.9,64.2,57.2,0.0,999.9,0,979
6,2011,09,17,2011-09-17,59.7,42.6,1025.4,10.0,7.0,14.0,18.1,69.1,52.0,0.0,999.9,0,979
3,2011,01,05,2011-01-05,19.5,9999.9,9999.9,999.9,10.4,18.1,999.9,29.1,14.0,0.0,999.9,0,896
3,2011,01,05,2011-01-05,19.4,8.7,1017.0,10.0,6.0,11.1,15.0,30.9,10.9,0.0,999.9,0,896
7,2011,09,18,2011-09-18,59.6,50.2,1022.1,8.8,7.4,15.9,22.0,64.0,55.9,0.0,999.9,0,918
7,2011,09,18,2011-09-18,61.1,9999.9,9999.9,999.9,17.2,28.0,999.9,66.4,57.9,0.0,999.9,0,918
4,2011,01,06,2011-01-06,27.6,16.3,1007.0,8.5,10.0,17.1,21.0,32.0,23.0,0.0,999.9,0,889
4,2011,01,06,2011-01-06,26.9,9999.9,9999.9,999.9,14.8,22.0,999.9,31.6,23.5,0.0,999.9,0,889
1,2011,09,19,2011-09-19,64.4,9999.9,9999.9,999.9,13.0,22.0,999.9,65.5,63.0,0.0,999.9,0,989
1,2011,09,19,2011-09-19,65.0,60.4,1013.6,6.3,6.7,11.1,17.1,68.0,62.1,0.75,999.9,0,989
5,2011,01,07,2011-01-07,19.6,7.0,1000.8,8.6,8.6,13.0,20.0,24.1,17.1,0.0,999.9,0,937
5,2011,01,07,2011-01-07,19.1,9999.9,9999.9,999.9,13.3,19.0,999.9,23.2,16.9,0.0,999.9,0,937
2,2011,09,20,2011-09-20,62.8,9999.9,9999.9,999.9,9.8,15.9,999.9,68.2,56.7,0.0,999.9,0,968
2,2011,09,20,2011-09-20,62.6,53.2,1016.3,7.8,4.4,8.9,999.9,75.0,53.1,0.41,999.9,1,968
6,2011,01,08,2011-01-08,16.2,5.5,1008.0,8.4,11.5,15.9,22.0,24.1,10.0,0.0,999.9,0,837
6,2011,01,08,2011-01-08,16.1,9999.9,9999.9,999.9,18.8,22.9,999.9,23.7,11.1,0.0,999.9,0,837
3,2011,09,21,2011-09-21,66.1,9999.9,9999.9,999.9,15.3,22.9,999.9,68.7,62.8,0.0,999.9,0,978
3,2011,09,21,2011-09-21,66.2,51.3,1013.2,9.9,8.8,15.9,24.1,72.0,60.1,0.01,999.9,0,978
7,2011,01,09,2011-01-09,19.4,7.1,1024.8,10.0,4.9,11.1,999.9,30.9,10.9,0.0,999.9,0,749
7,2011,01,09,2011-01-09,20.9,9999.9,9999.9,999.9,10.2,19.0,999.9,30.0,15.8,0.0,999.9,0,749
4,2011,09,22,2011-09-22,59.1,9999.9,9999.9,999.9,10.3,15.9,999.9,67.6,55.4,0.0,999.9,0,1130
4,2011,09,22,2011-09-22,58.6,46.7,1017.8,10.0,7.1,12.0,15.9,66.9,53.1,0.0,999.9,0,1130
1,2011,01,10,2011-01-10,25.8,12.4,1030.2,10.0,4.5,9.9,999.9,32.0,19.0,0.0,999.9,0,918
1,2011,01,10,2011-01-10,26.6,9999.9,9999.9,999.9,6.6,9.9,999.9,27.7,25.2,0.0,999.9,0,918
5,2011,09,23,2011-09-23,55.8,45.3,1018.3,10.0,5.5,8.9,999.9,62.1,48.0,0.0,999.9,0,1014
5,2011,09,23,2011-09-23,57.7,9999.9,9999.9,999.9,10.0,15.0,999.9,61.7,54.5,0.0,999.9,0,1014
2,2011,01,11,2011-01-11,26.1,18.0,1024.8,4.9,7.3,14.0,19.0,28.9,23.0,0.0,3.1,1,846
2,2011,01,11,2011-01-11,25.0,9999.9,9999.9,999.9,11.2,16.9,999.9,26.1,24.4,0.0,999.9,0,846
6,2011,09,24,2011-09-24,56.0,48.3,1015.7,9.6,4.3,7.0,999.9,63.0,51.1,0.07,999.9,0,949
6,2011,09,24,2011-09-24,56.5,9999.9,9999.9,999.9,7.0,11.1,999.9,59.0,54.5,0.0,999.9,0,949
3,2011,01,12,2011-01-12,25.1,9999.9,9999.9,999.9,18.6,21.0,999.9,27.5,22.6,0.0,999.9,0,910
3,2011,01,12,2011-01-12,25.2,17.0,1026.2,8.5,12.1,17.1,24.1,28.9,21.9,0.09,3.1,0,910
7,2011,09,25,2011-09-25,57.9,51.6,1012.9,8.9,5.2,11.1,17.1,64.9,53.1,0.01,999.9,0,910
7,2011,09,25,2011-09-25,59.1,9999.9,9999.9,999.9,11.9,19.0,999.9,63.0,57.9,0.0,999.9,0,910
4,2011,01,13,2011-01-13,23.5,15.5,1032.8,8.8,6.4,8.0,999.9,27.0,19.0,0.0,2.0,0,937
4,2011,01,13,2011-01-13,24.6,9999.9,9999.9,999.9,11.4,15.9,999.9,27.0,22.3,0.0,999.9,0,937
1,2011,09,26,2011-09-26,58.7,9999.9,9999.9,999.9,19.2,27.0,999.9,62.1,55.4,0.0,999.9,0,942
1,2011,09,26,2011-09-26,57.5,51.6,1005.1,8.2,9.0,15.0,22.9,62.6,53.6,0.95,999.9,0,942
5,2011,01,14,2011-01-14,20.2,12.7,1026.9,6.7,5.1,9.9,999.9,27.0,15.8,0.0,2.0,0,987
5,2011,01,14,2011-01-14,20.5,9999.9,9999.9,999.9,10.7,16.9,999.9,26.2,16.9,0.0,999.9,0,987
2,2011,09,27,2011-09-27,56.4,51.9,1005.1,7.1,7.5,15.0,21.0,63.0,53.1,0.35,999.9,0,948
2,2011,09,27,2011-09-27,57.2,9999.9,9999.9,999.9,18.4,33.0,999.9,59.0,55.4,0.0,999.9,0,948
6,2011,01,15,2011-01-15,23.7,9999.9,9999.9,999.9,15.9,21.0,999.9,26.8,22.1,0.0,999.9,0,895
6,2011,01,15,2011-01-15,23.7,14.7,1019.5,7.5,9.9,15.9,21.0,27.0,21.9,0.0,1.2,0,895
3,2011,09,28,2011-09-28,58.1,9999.9,9999.9,999.9,11.6,15.9,999.9,59.9,56.1,0.0,999.9,0,937
3,2011,09,28,2011-09-28,57.4,53.5,1008.1,7.9,6.5,9.9,999.9,64.0,53.1,0.12,999.9,0,937
7,2011,01,16,2011-01-16,18.2,9.4,1025.5,9.5,4.7,8.9,999.9,24.1,10.0,0.0,2.0,0,769
7,2011,01,16,2011-01-16,20.4,9999.9,9999.9,999.9,11.4,16.9,999.9,23.4,16.3,0.0,999.9,0,769
4,2011,09,29,2011-09-29,58.1,52.5,1007.0,8.2,7.0,17.1,26.0,66.0,51.1,0.15,999.9,0,987
4,2011,09,29,2011-09-29,59.8,9999.9,9999.9,999.9,11.7,23.9,999.9,66.6,57.0,0.0,999.9,0,987
1,2011,01,17,2011-01-17,24.0,9999.9,9999.9,999.9,19.5,28.9,999.9,32.5,20.1,0.0,999.9,0,810
1,2011,01,17,2011-01-17,24.5,16.3,1016.4,7.0,9.3,14.0,22.9,34.0,19.0,0.0,2.0,0,810
5,2011,09,30,2011-09-30,53.7,9999.9,9999.9,999.9,26.9,34.0,999.9,63.5,51.1,0.0,999.9,0,1022
5,2011,09,30,2011-09-30,53.7,42.6,1011.8,9.8,16.1,22.0,34.0,62.1,51.1,0.14,999.9,0,1022
2,2011,01,18,2011-01-18,32.0,27.8,1007.2,3.2,9.6,18.1,25.1,35.6,25.0,0.14,1.2,0,884
2,2011,01,18,2011-01-18,31.8,9999.9,9999.9,999.9,16.6,23.9,999.9,34.7,27.7,0.0,999.9,0,884
6,2011,10,01,2011-10-01,50.1,9999.9,9999.9,999.9,24.3,31.9,999.9,52.5,48.0,0.0,999.9,0,1073
6,2011,10,01,2011-10-01,49.7,39.8,1023.6,10.0,11.2,15.9,22.0,55.9,44.1,0.12,999.9,0,1073
3,2011,01,19,2011-01-19,22.8,14.7,1018.8,8.6,9.4,14.0,999.9,25.0,19.0,0.03,1.2,0,933
3,2011,01,19,2011-01-19,23.2,9999.9,9999.9,999.9,12.2,18.1,999.9,27.9,19.2,0.0,999.9,0,933
7,2011,10,02,2011-10-02,52.5,9999.9,9999.9,999.9,11.7,19.0,999.9,58.8,48.7,0.0,999.9,0,927
7,2011,10,02,2011-10-02,51.6,39.3,1024.4,10.0,4.5,7.0,999.9,64.9,41.0,0.0,999.9,0,927
4,2011,01,20,2011-01-20,18.4,8.3,1020.7,9.6,7.4,15.0,22.0,21.9,16.0,0.0,1.2,0,818
4,2011,01,20,2011-01-20,19.1,9999.9,9999.9,999.9,11.4,22.9,999.9,22.8,17.6,0.0,999.9,0,818
1,2011,10,03,2011-10-03,57.1,42.0,1022.1,10.0,3.9,11.1,999.9,70.0,45.0,0.0,999.9,0,940
1,2011,10,03,2011-10-03,56.4,9999.9,9999.9,999.9,7.6,12.0,999.9,59.9,53.4,0.0,999.9,0,940
5,2011,01,21,2011-01-21,7.4,9999.9,9999.9,999.9,15.8,25.1,999.9,16.7,-0.4,0.0,999.9,0,840
5,2011,01,21,2011-01-21,6.6,-5.9,1020.2,9.8,9.0,19.0,22.9,16.0,-0.9,0.0,999.9,0,840
2,2011,10,04,2011-10-04,57.3,9999.9,9999.9,999.9,5.7,9.9,999.9,61.2,53.1,0.0,999.9,0,970
2,2011,10,04,2011-10-04,58.4,46.6,1024.4,10.0,1.5,7.0,999.9,73.9,46.0,0.0,999.9,0,970
6,2011,01,22,2011-01-22,11.2,9999.9,9999.9,999.9,14.2,19.0,999.9,16.9,7.2,0.0,999.9,0,756
6,2011,01,22,2011-01-22,10.7,1.7,1016.3,7.6,8.0,12.0,999.9,19.4,3.9,0.0,1.2,0,756
3,2011,10,05,2011-10-05,64.4,48.3,1023.4,10.0,2.7,6.0,999.9,80.1,52.0,0.0,999.9,0,966
3,2011,10,05,2011-10-05,63.3,9999.9,9999.9,999.9,6.9,14.0,999.9,70.5,59.9,0.0,999.9,0,966
7,2011,01,23,2011-01-23,13.0,-0.1,1024.1,9.0,8.1,12.0,18.1,21.0,7.0,0.0,1.2,0,811
7,2011,01,23,2011-01-23,15.4,9999.9,9999.9,999.9,14.4,18.1,999.9,19.6,11.3,0.0,999.9,0,811
4,2011,10,06,2011-10-06,66.9,49.3,1023.2,10.0,3.1,8.9,999.9,81.0,55.9,0.0,999.9,0,971
4,2011,10,06,2011-10-06,65.0,9999.9,9999.9,999.9,9.6,13.0,999.9,71.8,60.1,0.0,999.9,0,971
1,2011,01,24,2011-01-24,21.2,14.5,1019.8,5.3,8.3,12.0,15.0,28.9,15.8,0.0,1.2,0,844
1,2011,01,24,2011-01-24,20.9,9999.9,9999.9,999.9,16.6,21.0,999.9,28.8,16.2,0.0,999.9,0,844
5,2011,10,07,2011-10-07,66.8,9999.9,9999.9,999.9,12.9,16.9,999.9,74.1,62.4,0.0,999.9,0,1055
5,2011,10,07,2011-10-07,70.6,50.9,1024.0,10.0,5.7,12.0,18.1,84.0,59.0,0.0,999.9,0,1055
2,2011,01,25,2011-01-25,25.0,20.2,1020.2,4.1,5.7,9.9,999.9,30.9,21.0,0.0,1.2,0,914
2,2011,01,25,2011-01-25,24.8,9999.9,9999.9,999.9,10.9,17.5,999.9,30.4,21.2,0.0,999.9,0,914
6,2011,10,08,2011-10-08,71.9,52.6,1024.6,10.0,6.3,13.0,18.1,82.0,61.0,0.0,999.9,0,1015
3,2011,01,26,2011-01-26,26.7,20.8,1017.9,5.0,5.8,8.9,999.9,30.2,21.0,0.0,1.2,0,919
3,2011,01,26,2011-01-26,26.9,9999.9,9999.9,999.9,8.6,13.0,999.9,30.4,21.4,0.0,999.9,0,919
7,2011,10,09,2011-10-09,66.6,9999.9,9999.9,999.9,11.2,15.9,999.9,72.3,62.1,0.0,999.9,0,1003
7,2011,10,09,2011-10-09,68.9,49.7,1025.8,10.0,3.5,9.9,999.9,80.1,55.9,0.0,999.9,0,1003
4,2011,01,27,2011-01-27,21.2,9999.9,9999.9,999.9,12.8,21.0,999.9,25.7,17.6,0.0,999.9,0,842
4,2011,01,27,2011-01-27,21.7,16.2,1015.3,3.9,8.0,12.0,18.1,26.6,17.6,0.0,2.0,1,842
1,2011,10,10,2011-10-10,66.8,50.6,1021.5,10.0,5.5,11.1,18.1,77.0,57.9,0.0,999.9,0,896
1,2011,10,10,2011-10-10,63.8,9999.9,9999.9,999.9,10.2,14.0,999.9,68.4,60.4,0.0,999.9,0,896
5,2011,01,28,2011-01-28,25.8,17.4,1012.6,7.0,5.6,9.9,999.9,32.0,18.0,0.02,2.0,0,902
5,2011,01,28,2011-01-28,25.8,9999.9,9999.9,999.9,9.6,15.9,999.9,30.4,23.4,0.0,999.9,0,902
2,2011,10,11,2011-10-11,68.6,52.0,1015.7,10.0,3.9,8.9,999.9,78.1,57.9,0.0,999.9,0,1026
2,2011,10,11,2011-10-11,65.1,9999.9,9999.9,999.9,8.7,13.0,999.9,69.1,61.2,0.0,999.9,0,1026
6,2011,01,29,2011-01-29,30.0,22.5,1011.9,6.4,7.9,14.0,22.9,35.1,26.1,0.0,1.2,0,826
6,2011,01,29,2011-01-29,29.6,9999.9,9999.9,999.9,14.8,25.1,999.9,32.7,26.6,0.0,999.9,0,826
3,2011,10,12,2011-10-12,63.3,9999.9,9999.9,999.9,10.0,16.9,999.9,69.8,59.5,0.0,999.9,0,1066
3,2011,10,12,2011-10-12,67.0,51.0,1009.8,10.0,5.3,8.9,18.1,77.0,57.0,0.0,999.9,0,1066
7,2011,01,30,2011-01-30,30.5,24.2,1022.7,7.9,6.2,12.0,999.9,34.0,28.9,0.0,1.2,0,756
7,2011,01,30,2011-01-30,30.0,9999.9,9999.9,999.9,11.0,18.1,999.9,31.5,27.9,0.0,999.9,0,756
4,2011,10,13,2011-10-13,62.4,55.0,1001.8,6.7,5.3,12.0,19.0,71.1,57.2,0.09,999.9,0,828
4,2011,10,13,2011-10-13,60.5,9999.9,9999.9,999.9,9.9,15.9,999.9,65.5,57.7,0.0,999.9,0,828
1,2011,01,31,2011-01-31,23.5,9999.9,9999.9,999.9,18.9,22.9,999.9,28.9,19.6,0.0,999.9,0,794
1,2011,01,31,2011-01-31,24.3,13.6,1029.0,10.0,13.1,17.1,22.0,28.9,21.0,0.0,1.2,0,794
5,2011,10,14,2011-10-14,55.2,9999.9,9999.9,999.9,20.0,31.9,999.9,59.4,50.2,0.0,999.9,0,1022
5,2011,10,14,2011-10-14,54.9,43.8,1001.2,10.0,12.1,21.0,31.1,61.0,48.9,0.4,999.9,0,1022
2,2011,02,01,2011-02-01,22.1,15.5,1022.0,4.6,17.2,28.0,39.0,24.8,19.4,0.02,5.9,1,700
2,2011,02,01,2011-02-01,21.9,9999.9,9999.9,999.9,24.7,37.9,999.9,23.7,19.8,0.0,999.9,0,700
6,2011,10,15,2011-10-15,54.1,37.2,1008.3,10.0,14.4,22.0,33.0,61.0,46.9,0.0,999.9,0,962
6,2011,10,15,2011-10-15,54.1,9999.9,9999.9,999.9,23.9,29.9,999.9,59.9,48.4,0.0,999.9,0,962
3,2011,02,02,2011-02-02,22.7,9999.9,9999.9,999.9,36.4,44.9,999.9,23.9,20.8,0.0,999.9,0,320
3,2011,02,02,2011-02-02,21.6,15.2,1018.1,3.5,22.6,42.0,49.9,25.0,19.0,0.26,20.1,1,320
7,2011,10,16,2011-10-16,54.8,38.9,1009.9,9.9,6.8,14.0,22.9,60.1,50.0,0.0,999.9,0,893
7,2011,10,16,2011-10-16,56.1,9999.9,9999.9,999.9,12.4,20.0,999.9,59.5,50.5,0.0,999.9,0,893
4,2011,02,03,2011-02-03,14.2,9999.9,9999.9,999.9,13.5,20.0,999.9,22.5,7.3,0.0,999.9,0,524
4,2011,02,03,2011-02-03,10.0,-2.3,1033.3,10.0,7.9,17.1,999.9,21.0,-2.0,0.01,18.9,0,524
1,2011,10,17,2011-10-17,49.0,32.4,1011.3,10.0,10.2,15.9,22.9,57.0,39.9,0.12,999.9,0,918
1,2011,10,17,2011-10-17,51.4,9999.9,9999.9,999.9,18.4,22.0,999.9,57.6,44.1,0.0,999.9,0,918
5,2011,02,04,2011-02-04,14.7,-0.6,1023.8,10.0,9.9,14.0,22.0,27.0,7.0,0.0,18.9,0,670
5,2011,02,04,2011-02-04,17.0,9999.9,9999.9,999.9,18.9,25.1,999.9,27.1,10.9,0.0,999.9,0,670
2,2011,10,18,2011-10-18,46.6,36.4,1010.3,9.9,5.0,14.0,999.9,54.0,39.9,0.0,999.9,0,919
2,2011,10,18,2011-10-18,48.9,9999.9,9999.9,999.9,14.7,22.0,999.9,54.5,45.3,0.0,999.9,0,919
6,2011,02,05,2011-02-05,22.5,9999.9,9999.9,999.9,13.8,22.9,999.9,29.3,18.1,0.0,999.9,0,705
6,2011,02,05,2011-02-05,19.4,7.6,1008.5,10.0,5.7,9.9,19.0,28.9,10.9,0.0,16.1,0,705
3,2011,10,19,2011-10-19,48.4,9999.9,9999.9,999.9,29.9,38.9,999.9,50.5,46.6,0.0,999.9,0,879
3,2011,10,19,2011-10-19,47.1,41.5,1007.2,7.8,14.9,22.0,32.1,50.0,45.0,0.1,999.9,0,879
7,2011,02,06,2011-02-06,28.3,23.2,1010.7,5.4,4.2,8.0,999.9,32.0,24.1,0.04,16.1,0,653
7,2011,02,06,2011-02-06,28.4,9999.9,9999.9,999.9,9.8,15.0,999.9,30.2,26.4,0.0,999.9,0,653
4,2011,10,20,2011-10-20,45.8,9999.9,9999.9,999.9,32.5,44.9,999.9,48.6,43.2,0.0,999.9,0,888
4,2011,10,20,2011-10-20,44.4,38.9,1002.5,9.3,17.1,26.0,35.9,46.9,42.1,0.8,999.9,0,888
1,2011,02,07,2011-02-07,28.2,20.7,1016.4,7.8,7.0,11.1,999.9,32.0,23.0,0.06,16.1,0,763
1,2011,02,07,2011-02-07,28.2,9999.9,9999.9,999.9,14.0,20.0,999.9,30.2,26.4,0.0,999.9,0,763
5,2011,10,21,2011-10-21,45.7,35.2,1015.9,10.0,5.3,8.0,999.9,54.0,37.0,0.07,999.9,0,1010
5,2011,10,21,2011-10-21,45.3,9999.9,9999.9,999.9,10.7,18.1,999.9,50.5,40.8,0.0,999.9,0,1010
2,2011,02,08,2011-02-08,18.8,9999.9,9999.9,999.9,15.0,27.0,999.9,25.9,13.3,0.0,999.9,0,718
2,2011,02,08,2011-02-08,18.5,9.0,1026.6,7.3,9.2,17.1,22.9,26.6,9.0,0.03,999.9,0,718
6,2011,10,22,2011-10-22,49.9,35.1,1018.1,10.0,4.1,8.9,999.9,66.0,37.9,0.0,999.9,0,1010
6,2011,10,22,2011-10-22,53.9,9999.9,9999.9,999.9,8.3,11.1,999.9,64.0,49.5,0.0,999.9,0,1010
3,2011,02,09,2011-02-09,6.3,-5.6,1027.8,10.0,9.6,13.0,999.9,12.9,3.0,0.0,999.9,0,762
3,2011,02,09,2011-02-09,8.6,9999.9,9999.9,999.9,16.9,21.0,999.9,12.4,6.3,0.0,999.9,0,762
7,2011,10,23,2011-10-23,57.3,9999.9,9999.9,999.9,7.6,16.9,999.9,65.1,49.6,0.0,999.9,0,1042
7,2011,10,23,2011-10-23,54.5,40.5,1014.6,9.5,3.5,11.1,14.0,66.9,41.0,0.0,999.9,0,1042
4,2011,02,10,2011-02-10,4.1,-6.5,1023.4,10.0,7.8,14.0,22.0,15.1,-6.0,0.0,999.9,0,781
4,2011,02,10,2011-02-10,7.0,9999.9,9999.9,999.9,16.5,25.1,999.9,15.6,0.3,0.0,999.9,0,781
1,2011,10,24,2011-10-24,56.2,41.6,1015.7,9.8,7.7,25.1,34.0,63.0,45.0,0.28,999.9,0,1024
1,2011,10,24,2011-10-24,56.6,9999.9,9999.9,999.9,14.2,25.1,999.9,64.4,47.8,0.0,999.9,0,1024
