"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","sndp","NUM_CRIMES"
"2051",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,70.3,999.9,0.62
"2052",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,85.1,999.9,0.522222222222222
"2053",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74.8,999.9,0.768888888888889
"2054",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,77.6,999.9,0.742222222222222
"2055",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,74.1,999.9,0.708888888888889
"2056",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,63.3,999.9,0.631111111111111
"2057",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,73.1,999.9,0.54
"2058",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,57.3,999.9,0.326666666666667
"2059",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,67.8,999.9,0.613333333333333
"2060",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,62.7,999.9,0.475555555555556
"2061",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,62.4,999.9,0.548888888888889
"2062",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,59.8,999.9,0.524444444444444
"2063",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,63.7,999.9,0.631111111111111
"2064",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.9,999.9,0.486666666666667
"2065",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,67.8,999.9,0.591111111111111
"2066",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,54.1,999.9,0.504444444444444
"2067",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,62.3,999.9,0.497777777777778
"2068",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,48,999.9,0.633333333333333
"2069",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,62.1,999.9,0.831111111111111
"2070",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,51.6,999.9,0.697777777777778
"2071",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,53.9,999.9,0.74
"2072",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,50.4,999.9,0.842222222222222
"2073",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,48.5,999.9,0.551111111111111
"2074",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,56.7,999.9,0.431111111111111
"2075",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,66.7,999.9,0.566666666666667
"2076",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,54.3,999.9,0.626666666666667
"2077",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,66.5,999.9,0.464444444444444
"2078",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,72.2,999.9,0.704444444444444
"2079",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,49.6,999.9,0.457777777777778
"2080",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,69.4,999.9,0.671111111111111
"2081",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,61.4,999.9,0.744444444444444
"2082",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,67,999.9,0.833333333333333
"2083",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,49,999.9,0.54
"2084",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,49.5,999.9,0.604444444444444
"2085",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.8,999.9,0.573333333333333
"2086",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,57,999.9,0.508888888888889
"2087",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,67.1,999.9,0.762222222222222
"2088",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,56.2,999.9,0.662222222222222
"2089",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,73.6,999.9,0.731111111111111
"2090",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,48.3,999.9,0.468888888888889
"2091",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58,999.9,0.66
"2092",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,74.3,999.9,0.635555555555556
"2093",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,48.2,999.9,0.497777777777778
"2094",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,58.3,999.9,0.588888888888889
"2095",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,32,999.9,0.433333333333333
"2096",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,49.6,999.9,0.626666666666667
"2097",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,57.6,999.9,0.555555555555556
"2098",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,64.6,999.9,0.58
"2099",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,57.8,999.9,0.655555555555556
"2100",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,40,999.9,0.513333333333333
"2101",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,56.1,999.9,0.74
"2102",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,39.4,999.9,0.455555555555556
"2103",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,39,999.9,0.446666666666667
"2104",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,45.3,999.9,0.648888888888889
"2105",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,30.6,999.9,0.388888888888889
"2106",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,35.5,999.9,0.52
"2107",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49,999.9,0.404444444444444
"2108",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,41.3,999.9,0.102222222222222
"2109",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,40.7,999.9,0.468888888888889
"2110",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,67.1,999.9,0.937777777777778
"2111",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,45.7,999.9,0.382222222222222
"2112",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,54.9,999.9,0.655555555555556
"2113",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,57.1,999.9,0.346666666666667
"2114",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,42.1,999.9,0.464444444444444
"2115",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,58.2,999.9,0.717777777777778
"2116",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,51.5,999.9,0.466666666666667
"2117",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,46.3,999.9,0.455555555555556
"2118",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,51.5,999.9,0.426666666666667
"2119",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,51.4,999.9,0.688888888888889
"2120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.3,999.9,0.522222222222222
"2121",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,62.8,999.9,0.68
"2122",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,38.9,999.9,0.42
"2123",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,33,5.1,0.237777777777778
"2124",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,34.5,999.9,0.6
"2125",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,32.2,2,0.533333333333333
"2126",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,22,999.9,0.275555555555556
"2127",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,35.8,1.2,0.257777777777778
"2128",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,23.8,999.9,0.4
"2129",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,14.4,3.1,0.46
"2130",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,18.4,3.1,0.193333333333333
"2131",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.6,999.9,0.771111111111111
"2132",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,23.1,3.1,0.28
"2133",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,35.6,2,0.475555555555556
"2134",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,27.6,5.1,0.0533333333333333
"2135",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,28.1,3.1,0.535555555555556
"2136",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2.2,3.1,0.382222222222222
"2137",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,27,3.1,0.313333333333333
"2138",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,33.4,2,0.422222222222222
"2139",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,30.9,999.9,0.564444444444444
"2140",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,28.1,999.9,0.382222222222222
"2141",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,34.2,1.2,0.444444444444444
"2142",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,34.2,1.2,0
"2143",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,38.9,999.9,0.742222222222222
"2144",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,37.4,999.9,0.48
"2145",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,11.7,3.1,0.271111111111111
"2146",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,35,999.9,0.353333333333333
"2147",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5.8,3.1,0.204444444444444
"2148",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,22.3,999.9,0.262222222222222
"2149",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,29.9,999.9,0.388888888888889
"2150",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,13.4,3.9,0.0844444444444444
"2151",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,32.7,999.9,0.52
"2152",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,21,3.1,0.455555555555556
"2153",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,47.4,999.9,0.353333333333333
"2154",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.1,999.9,0.395652173913043
"2155",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,34.3,999.9,0.38695652173913
"2156",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.1,999.9,0.302173913043478
"2157",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,38.4,999.9,0.569565217391304
"2158",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,43.9,999.9,0.582608695652174
"2159",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,5.9,999.9,0.276086956521739
"2160",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.1,999.9,0.458695652173913
"2161",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,35.6,999.9,0.573913043478261
"2162",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,36.7,999.9,0.502173913043478
"2163",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,33.6,999.9,0.506521739130435
"2164",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,27.6,999.9,0.347826086956522
"2165",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,22.9,999.9,0.708695652173913
"2166",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,49.6,999.9,0.678260869565217
"2167",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,27.7,999.9,0.558695652173913
"2168",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,8.3,999.9,0.31304347826087
"2169",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.3,999.9,0.530434782608696
"2170",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,29,999.9,0.673913043478261
"2171",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,24.1,999.9,0.615217391304348
"2172",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,10.9,999.9,0.254347826086956
"2173",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,34.3,999.9,0.43695652173913
"2174",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,10.9,999.9,0.297826086956522
"2175",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,38.7,999.9,0.671739130434783
"2176",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,23.1,999.9,0.519565217391304
"2177",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.9,999.9,0.595652173913043
"2178",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,40.7,999.9,0.684782608695652
"2179",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,28.4,999.9,0.369565217391304
"2180",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,19.1,999.9,0.3
"2181",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,38.2,999.9,0.565217391304348
"2182",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,33.9,999.9,0.410869565217391
"2183",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.8,999.9,0.502173913043478
"2184",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,51.4,999.9,0.434782608695652
"2185",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,42.7,999.9,0.5
"2186",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,35.1,999.9,0.428260869565217
"2187",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,56.9,999.9,0.595652173913043
"2188",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,59.7,999.9,0.445652173913043
"2189",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,37.3,999.9,0.626086956521739
"2190",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,40.8,999.9,0.404347826086957
"2191",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,20.7,999.9,0.426086956521739
"2192",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,55.1,999.9,0.515217391304348
"2193",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.1,999.9,0.530434782608696
"2194",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,57.9,999.9,0.497826086956522
"2195",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,52,999.9,0.341304347826087
"2196",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51.6,999.9,0.393478260869565
"2197",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,35.9,999.9,0.810869565217391
"2198",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.8,999.9,0.345652173913043
"2199",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,46.4,999.9,0.778260869565217
"2200",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,34,999.9,0.480434782608696
"2201",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46,999.9,0.476086956521739
"2202",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,22,999.9,0.428260869565217
"2203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,20.2,999.9,0.421739130434783
"2204",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,24.1,999.9,0.356521739130435
"2205",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,34.4,999.9,0.432608695652174
"2206",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,33.1,999.9,0.221739130434783
"2207",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,41.4,999.9,0.519565217391304
"2208",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.4,999.9,0.271739130434783
"2209",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,32.2,999.9,0.417391304347826
"2210",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,26.7,999.9,0.589130434782609
"2211",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,41.3,999.9,0.443478260869565
"2212",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,41.5,999.9,0.284782608695652
"2213",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,39,1.2,0.510869565217391
"2214",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,29.8,1.2,0.421739130434783
"2215",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,53.1,999.9,0.495652173913044
"2216",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,50,999.9,0.539130434782609
"2217",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,27.1,999.9,0.171739130434783
"2218",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,24,999.9,0.402173913043478
"2219",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,37.8,999.9,0.417391304347826
"2220",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,43.1,999.9,0.432608695652174
"2221",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,39.3,999.9,0.439130434782609
"2222",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,27.8,999.9,0.432608695652174
"2223",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,24.1,3.1,0.291304347826087
"2224",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33.7,999.9,0.345652173913043
"2225",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,43.3,999.9,0.382608695652174
"2226",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,43.7,999.9,0.480434782608696
"2227",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,42.3,999.9,0.423913043478261
"2228",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,42.4,999.9,0.408695652173913
"2229",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,29,1.2,0.145652173913043
"2230",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,47.9,999.9,0.482608695652174
"2231",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,26.6,5.1,0
"2232",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,42.4,999.9,0.434782608695652
"2233",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,31.8,999.9,0.417391304347826
"2234",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,39.6,999.9,0.658695652173913
"2235",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,54.6,999.9,0.454347826086957
"2236",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,47.3,999.9,0.582608695652174
"2237",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,32.3,999.9,0.376086956521739
"2238",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,59.9,999.9,0.66304347826087
"2239",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,32.4,999.9,0.33695652173913
"2240",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,44.1,999.9,0.471739130434783
"2241",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,54.5,999.9,0.454347826086957
"2242",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,46.3,999.9,0.419565217391304
"2243",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,49.3,999.9,0.484782608695652
"2244",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,55.4,999.9,0.65
"2245",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,50.3,999.9,0.469565217391304
"2246",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,59.7,999.9,0.604347826086956
"2247",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,50.9,999.9,0.415217391304348
"2248",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,48.2,999.9,0.55
"2249",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,57.7,999.9,0.569565217391304
"2250",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,54.9,999.9,0.497826086956522
"2251",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,48.6,999.9,0.517391304347826
"2252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,64.5,999.9,0.617391304347826
"2253",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,50.3,999.9,0.493478260869565
"2254",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,44.2,999.9,0.776086956521739
"2255",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,49.6,999.9,0.778260869565217
"2256",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,66.4,999.9,0.615217391304348
"2257",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,51.2,999.9,0.482608695652174
"2258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,43.8,999.9,0.502173913043478
"2259",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,58.1,999.9,0.567391304347826
"2260",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,50.6,999.9,0.741304347826087
"2261",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,47.7,999.9,0.497826086956522
"2262",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.8,999.9,0.46304347826087
"2263",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,58.4,999.9,0.519565217391304
"2264",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68,999.9,0.454347826086957
"2265",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,71.3,999.9,0.617391304347826
"2266",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.8,999.9,0.623913043478261
"2267",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,70.3,999.9,0.745652173913044
"2268",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,45.6,999.9,0.308695652173913
"2269",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,54.6,999.9,0.526086956521739
"2270",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42.9,999.9,0.421739130434783
"2271",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.9,999.9,0.345652173913043
"2272",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,45.2,999.9,0.397826086956522
"2273",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,48.3,999.9,0.506521739130435
"2274",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,48.1,999.9,0.576086956521739
"2275",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,64.9,999.9,0.86304347826087
"2276",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,63.4,999.9,0.708695652173913
"2277",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,55.4,999.9,0.410869565217391
"2278",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,60.8,999.9,0.63695652173913
"2279",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,46.6,999.9,0.502173913043478
"2280",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,59,999.9,0.815217391304348
